event_id,event_time,machine_id,event_type,is_failure,downtime_hours,cost_yuan,technician,status,note
MNT-001799,2024-07-04 00:00:00,M04,换油,True,8.64,7098.21,维修工C,已修复,建议大修
MNT-001800,2024-09-04 19:00:00,M22,加热故障,True,1.14,1060.5,维修工D,已修复,
MNT-001801,2024-10-13 04:00:00,M11,故障维修,True,7.68,4806.92,外部供应商,已修复,更换备件
MNT-001802,2025-11-09 21:00:00,M16,故障维修,True,0.64,784.49,维修工B,已修复,
MNT-001803,2026-02-01 11:00:00,M27,预防性保养,False,2.91,765.0,外部供应商,已修复,
MNT-001804,2024-11-17 23:00:00,M15,预防性保养,False,1.24,476.75,维修工D,已修复,
MNT-001805,2024-12-02 01:00:00,M24,注射故障,True,4.55,3435.74,维修工C,已修复,
MNT-001806,2025-06-23 07:00:00,M24,电气故障,True,3.66,3316.8,维修工C,已修复,更换备件
MNT-001807,2024-10-11 21:00:00,M06,密封件更换,True,5.49,6805.52,维修工A,已修复,建议大修
MNT-001808,2026-04-10 17:00:00,M12,滤芯更换,True,21.69,350.22,维修工A,已修复,建议大修
MNT-001809,2024-02-05 13:00:00,M12,换油,True,12.13,3989.56,维修工D,已修复,
MNT-001810,2026-02-26 22:00:00,M17,密封件更换,True,16.2,2146.06,维修工A,已修复,
MNT-001811,2025-07-12 13:00:00,M24,加热故障,True,3.55,7391.89,外部供应商,已修复,
MNT-001812,2025-05-10 20:00:00,M28,密封件更换,True,3.75,284.16,维修工C,已修复,更换备件
MNT-001813,2026-02-06 07:00:00,M19,故障维修,True,21.14,3449.63,维修工A,已修复,
MNT-001814,2025-05-04 09:00:00,M12,滤芯更换,True,18.24,4104.62,维修工C,已修复,
MNT-001815,2025-01-22 06:00:00,M09,液压故障,True,2.23,5389.15,外部供应商,已修复,
MNT-001816,2025-02-27 17:00:00,M11,滤芯更换,True,18.17,7372.0,维修工B,待跟进,
MNT-001817,2024-05-28 09:00:00,M12,故障维修,True,9.66,1371.91,维修工A,已修复,需要厂家支持
MNT-001818,2025-03-31 05:00:00,M15,电气故障,True,14.63,293.08,维修工B,已修复,
MNT-001819,2024-02-12 03:00:00,M08,换油,True,14.63,1904.42,维修工B,已修复,需要厂家支持
MNT-001820,2024-07-24 20:00:00,M06,滤芯更换,True,13.56,6252.66,维修工B,已修复,
MNT-001821,2024-06-13 12:00:00,M28,注射故障,True,19.82,2435.21,维修工B,已修复,
MNT-001822,2024-06-03 20:00:00,M27,密封件更换,True,2.0,1828.67,外部供应商,已修复,建议大修
MNT-001823,2025-11-12 23:00:00,M12,注射故障,True,23.15,1457.42,外部供应商,已修复,
MNT-001824,2024-07-18 13:00:00,M23,故障维修,True,6.91,2870.93,维修工A,已修复,
MNT-001825,2025-12-03 17:00:00,M05,液压故障,True,22.19,4434.93,维修工B,已修复,
MNT-001826,2024-08-13 01:00:00,M18,滤芯更换,True,15.82,6961.6,维修工D,已修复,
MNT-001827,2025-02-06 21:00:00,M05,滤芯更换,True,12.94,6718.93,外部供应商,已修复,更换备件
MNT-001828,2025-07-09 14:00:00,M14,故障维修,True,4.46,5225.98,维修工A,已修复,
MNT-001829,2024-10-10 13:00:00,M10,锁模故障,True,18.32,3397.17,维修工B,已修复,建议大修
MNT-001830,2025-03-08 20:00:00,M15,加热故障,True,20.36,3676.86,外部供应商,已修复,建议大修
MNT-001831,2025-01-05 00:00:00,M24,换油,True,16.32,4357.0,维修工B,已修复,更换备件
MNT-001832,2024-05-09 01:00:00,M16,液压故障,True,8.29,3530.1,外部供应商,已修复,更换备件
MNT-001833,2025-09-22 11:00:00,M16,故障维修,True,8.45,5215.79,维修工D,已修复,
MNT-001834,2025-04-02 03:00:00,M07,换油,True,3.65,5130.15,维修工D,已修复,需要厂家支持
MNT-001835,2024-10-28 10:00:00,M26,加热故障,True,20.37,6744.55,外部供应商,已修复,需要厂家支持
MNT-001836,2026-04-15 18:00:00,M05,密封件更换,True,22.09,5561.26,维修工A,待跟进,建议大修
MNT-001837,2025-04-02 19:00:00,M10,锁模故障,True,5.36,1236.36,维修工A,已修复,
MNT-001838,2025-09-10 17:00:00,M12,密封件更换,True,18.59,4320.66,维修工D,已修复,需要厂家支持
MNT-001839,2024-06-18 22:00:00,M08,注射故障,True,6.27,6958.47,维修工A,已修复,
MNT-001840,2025-07-12 21:00:00,M01,预防性保养,False,2.13,1100.69,外部供应商,已修复,更换备件
MNT-001841,2026-02-14 22:00:00,M09,预防性保养,False,1.31,554.6,维修工A,已修复,
MNT-001842,2025-01-06 11:00:00,M22,密封件更换,True,14.92,1326.02,维修工C,已修复,更换备件
MNT-001843,2026-03-24 06:00:00,M01,故障维修,True,22.14,1342.18,维修工A,已修复,更换备件
MNT-001844,2024-06-08 20:00:00,M26,加热故障,True,23.3,7150.64,维修工D,已修复,
MNT-001845,2025-01-18 07:00:00,M06,换油,True,22.07,3048.37,维修工D,已修复,
MNT-001846,2024-07-05 03:00:00,M16,故障维修,True,1.91,4280.44,维修工C,已修复,建议大修
MNT-001847,2024-03-18 04:00:00,M22,换油,True,13.57,637.03,维修工C,已修复,建议大修
MNT-001848,2024-12-27 06:00:00,M28,注射故障,True,11.52,6689.74,维修工A,待跟进,需要厂家支持
MNT-001849,2026-02-21 23:00:00,M21,加热故障,True,8.58,4570.48,维修工B,已修复,更换备件
MNT-001850,2026-01-15 06:00:00,M22,换油,True,9.4,6652.35,维修工D,已修复,更换备件
MNT-001851,2025-12-15 14:00:00,M05,锁模故障,True,2.84,2855.58,维修工C,已修复,
MNT-001852,2024-12-27 01:00:00,M06,加热故障,True,8.04,2615.15,维修工C,已修复,
MNT-001853,2024-08-18 11:00:00,M05,预防性保养,False,1.42,911.21,外部供应商,已修复,
MNT-001854,2025-08-30 16:00:00,M09,液压故障,True,20.32,5333.42,外部供应商,已修复,
MNT-001855,2025-11-29 17:00:00,M22,密封件更换,True,8.6,7086.24,外部供应商,已修复,
MNT-001856,2025-08-15 02:00:00,M26,预防性保养,False,2.03,851.02,维修工A,已修复,
MNT-001857,2024-01-01 23:00:00,M09,换油,True,1.53,2590.2,维修工B,已修复,更换备件
MNT-001858,2026-02-11 12:00:00,M05,预防性保养,False,3.31,1479.94,维修工B,待跟进,更换备件
MNT-001859,2025-01-27 17:00:00,M02,锁模故障,True,16.36,3802.32,维修工A,已修复,建议大修
MNT-001860,2025-10-19 08:00:00,M23,换油,True,18.48,2644.25,维修工B,已修复,
MNT-001861,2025-05-22 21:00:00,M19,密封件更换,True,4.06,1307.69,外部供应商,已修复,
MNT-001862,2024-02-21 16:00:00,M03,液压故障,True,2.61,1087.95,外部供应商,已修复,
MNT-001863,2025-08-17 07:00:00,M24,液压故障,True,14.99,6619.0,外部供应商,已修复,
MNT-001864,2026-03-27 10:00:00,M17,滤芯更换,True,20.49,3077.52,维修工B,已修复,建议大修
MNT-001865,2025-01-02 16:00:00,M16,液压故障,True,18.61,6862.06,维修工B,已修复,需要厂家支持
MNT-001866,2024-08-05 07:00:00,M21,密封件更换,True,6.13,7250.29,外部供应商,已修复,
MNT-001867,2024-10-20 22:00:00,M15,预防性保养,False,2.2,1310.07,外部供应商,已修复,建议大修
MNT-001868,2025-01-13 00:00:00,M03,滤芯更换,True,9.59,2050.42,外部供应商,已修复,建议大修
MNT-001869,2025-08-23 18:00:00,M28,预防性保养,False,3.1,1238.04,维修工B,已修复,
MNT-001870,2024-08-21 18:00:00,M04,密封件更换,True,13.55,563.7,外部供应商,已修复,建议大修
MNT-001871,2026-03-12 12:00:00,M29,故障维修,True,11.0,6275.76,外部供应商,已修复,
MNT-001872,2025-10-21 15:00:00,M22,锁模故障,True,3.03,758.56,维修工C,已修复,
MNT-001873,2024-05-13 21:00:00,M26,电气故障,True,12.32,7559.77,维修工B,已修复,
MNT-001874,2025-06-09 16:00:00,M21,电气故障,True,3.64,5169.45,维修工A,已修复,更换备件
MNT-001875,2024-11-24 13:00:00,M24,液压故障,True,14.75,2958.61,维修工A,已修复,
MNT-001876,2025-11-25 15:00:00,M09,密封件更换,True,8.47,7905.41,维修工C,已修复,
MNT-001877,2026-04-12 01:00:00,M02,注射故障,True,4.75,4068.21,维修工D,已修复,
MNT-001878,2026-01-05 22:00:00,M16,注射故障,True,0.98,2571.99,维修工A,已修复,
MNT-001879,2024-07-10 14:00:00,M15,注射故障,True,13.27,7811.11,维修工B,已修复,
MNT-001880,2024-07-08 20:00:00,M25,故障维修,True,17.85,291.73,维修工D,已修复,
MNT-001881,2025-09-20 02:00:00,M06,注射故障,True,7.49,6124.01,维修工A,已修复,建议大修
MNT-001882,2025-12-27 10:00:00,M21,注射故障,True,10.73,4423.67,维修工C,已修复,
MNT-001883,2024-12-12 09:00:00,M17,加热故障,True,3.87,2346.45,维修工B,已修复,
MNT-001884,2025-11-08 21:00:00,M14,电气故障,True,4.41,6320.99,维修工A,已修复,
MNT-001885,2026-04-22 14:00:00,M10,预防性保养,False,0.71,353.23,维修工D,已修复,需要厂家支持
MNT-001886,2024-04-13 12:00:00,M27,锁模故障,True,23.34,2294.41,维修工A,已修复,需要厂家支持
MNT-001887,2024-03-24 15:00:00,M05,预防性保养,False,3.19,1126.9,维修工D,已修复,建议大修
MNT-001888,2024-06-16 00:00:00,M12,锁模故障,True,23.13,2370.39,维修工A,已修复,更换备件
MNT-001889,2026-02-20 06:00:00,M27,电气故障,True,9.92,1034.23,外部供应商,已修复,建议大修
MNT-001890,2025-03-25 03:00:00,M23,电气故障,True,14.42,7364.68,外部供应商,已修复,
MNT-001891,2026-01-27 23:00:00,M24,预防性保养,False,3.47,115.66,维修工D,已修复,
MNT-001892,2024-02-12 05:00:00,M11,加热故障,True,16.95,6105.48,维修工B,已修复,建议大修
MNT-001893,2024-04-15 14:00:00,M27,液压故障,True,10.01,5466.23,维修工D,已修复,
MNT-001894,2024-09-24 18:00:00,M09,加热故障,True,3.16,5126.03,维修工D,已修复,
MNT-001895,2026-03-28 11:00:00,M22,换油,True,11.21,5087.11,维修工C,已修复,更换备件
MNT-001896,2024-02-15 10:00:00,M13,电气故障,True,11.82,3034.92,维修工C,已修复,更换备件
MNT-001897,2024-02-24 15:00:00,M28,液压故障,True,19.55,608.21,维修工C,已修复,需要厂家支持
MNT-001898,2025-12-09 11:00:00,M06,注射故障,True,14.84,3992.34,维修工C,已修复,更换备件
MNT-001899,2024-07-20 07:00:00,M07,锁模故障,True,6.82,2851.71,维修工C,已修复,
MNT-001900,2025-01-26 21:00:00,M03,加热故障,True,13.51,2404.21,维修工D,已修复,
MNT-001901,2026-01-27 20:00:00,M06,液压故障,True,22.91,1232.34,维修工D,已修复,建议大修
MNT-001902,2026-01-01 19:00:00,M02,故障维修,True,23.17,6693.89,维修工B,已修复,建议大修
MNT-001903,2024-05-19 15:00:00,M14,加热故障,True,4.19,3320.44,外部供应商,已修复,建议大修
MNT-001904,2025-06-25 06:00:00,M06,电气故障,True,12.33,980.06,维修工C,已修复,建议大修
MNT-001905,2025-02-11 18:00:00,M08,滤芯更换,True,9.67,6831.14,维修工A,已修复,
MNT-001906,2024-07-07 06:00:00,M12,密封件更换,True,11.13,4641.0,维修工A,已修复,更换备件
MNT-001907,2026-01-31 01:00:00,M11,密封件更换,True,16.82,2406.79,外部供应商,已修复,建议大修
MNT-001908,2025-05-22 05:00:00,M20,滤芯更换,True,1.53,3229.49,维修工B,已修复,建议大修
MNT-001909,2024-05-23 03:00:00,M10,电气故障,True,21.0,3093.57,维修工D,已修复,更换备件
MNT-001910,2025-10-10 01:00:00,M18,锁模故障,True,2.88,2747.38,维修工A,已修复,更换备件
MNT-001911,2024-07-01 17:00:00,M15,换油,True,22.4,6148.87,外部供应商,已修复,更换备件
MNT-001912,2024-10-14 04:00:00,M08,换油,True,1.22,7906.72,维修工A,已修复,
MNT-001913,2025-11-23 23:00:00,M09,预防性保养,False,2.2,1305.22,维修工C,已修复,建议大修
MNT-001914,2025-09-09 17:00:00,M26,故障维修,True,11.53,755.04,维修工D,已修复,更换备件
MNT-001915,2025-07-07 03:00:00,M03,锁模故障,True,19.17,440.59,维修工B,已修复,需要厂家支持
MNT-001916,2024-07-12 14:00:00,M09,换油,True,19.22,7461.2,外部供应商,已修复,更换备件
MNT-001917,2025-11-30 01:00:00,M09,注射故障,True,1.62,1055.28,维修工C,已修复,建议大修
MNT-001918,2025-03-12 20:00:00,M05,换油,True,9.03,6638.95,外部供应商,已修复,建议大修
MNT-001919,2024-01-07 06:00:00,M06,电气故障,True,23.13,3186.53,维修工C,已修复,更换备件
MNT-001920,2025-07-15 12:00:00,M19,故障维修,True,15.35,7765.41,维修工A,已修复,需要厂家支持
MNT-001921,2024-12-03 18:00:00,M09,锁模故障,True,16.86,3482.15,维修工D,已修复,
MNT-001922,2025-06-05 00:00:00,M06,锁模故障,True,18.37,4459.24,维修工B,已修复,
MNT-001923,2025-11-18 19:00:00,M27,加热故障,True,10.26,2630.59,维修工A,已修复,
MNT-001924,2025-08-10 15:00:00,M02,滤芯更换,True,8.18,5038.48,维修工B,待跟进,建议大修
MNT-001925,2025-01-30 20:00:00,M14,锁模故障,True,20.96,5984.81,维修工C,已修复,需要厂家支持
MNT-001926,2024-02-19 13:00:00,M02,液压故障,True,21.22,488.43,维修工B,已修复,建议大修
MNT-001927,2026-03-25 05:00:00,M04,锁模故障,True,7.62,3308.88,维修工C,已修复,需要厂家支持
MNT-001928,2026-01-26 17:00:00,M20,加热故障,True,4.77,4278.98,维修工A,已修复,
MNT-001929,2024-05-13 13:00:00,M09,预防性保养,False,3.05,996.95,外部供应商,已修复,
MNT-001930,2026-04-01 23:00:00,M20,加热故障,True,17.0,647.06,维修工B,已修复,
MNT-001931,2024-08-20 09:00:00,M26,预防性保养,False,2.38,1389.64,外部供应商,已修复,
MNT-001932,2024-08-22 12:00:00,M06,密封件更换,True,3.79,7335.04,维修工D,已修复,
MNT-001933,2026-02-23 21:00:00,M25,液压故障,True,16.38,6101.47,外部供应商,已修复,更换备件
MNT-001934,2025-01-09 19:00:00,M05,电气故障,True,12.0,2955.56,维修工A,已修复,
MNT-001935,2024-11-21 00:00:00,M28,注射故障,True,20.33,4890.02,外部供应商,已修复,建议大修
MNT-001936,2025-04-27 00:00:00,M20,滤芯更换,True,16.43,4006.29,外部供应商,已修复,需要厂家支持
MNT-001937,2025-05-20 11:00:00,M03,电气故障,True,8.8,4443.52,维修工B,已修复,
MNT-001938,2024-02-20 05:00:00,M02,液压故障,True,9.52,4420.69,维修工B,已修复,更换备件
MNT-001939,2024-11-11 04:00:00,M19,故障维修,True,9.92,5783.38,维修工B,已修复,
MNT-001940,2024-05-05 04:00:00,M09,预防性保养,False,0.61,1330.21,维修工D,已修复,
MNT-001941,2024-01-19 03:00:00,M22,故障维修,True,15.83,2307.78,维修工D,已修复,
MNT-001942,2026-02-18 01:00:00,M07,换油,True,5.48,4944.24,维修工D,已修复,更换备件
MNT-001943,2024-12-20 06:00:00,M24,滤芯更换,True,10.46,1764.32,维修工A,已修复,
MNT-001944,2025-10-27 04:00:00,M14,换油,True,14.44,3281.4,维修工B,已修复,
MNT-001945,2024-05-13 09:00:00,M21,滤芯更换,True,0.64,7380.59,维修工A,已修复,
MNT-001946,2025-10-02 20:00:00,M21,密封件更换,True,21.74,905.99,维修工B,已修复,
MNT-001947,2024-09-22 15:00:00,M16,锁模故障,True,15.08,2635.88,维修工B,已修复,建议大修
MNT-001948,2025-02-05 16:00:00,M28,注射故障,True,15.83,1472.98,维修工C,已修复,
MNT-001949,2026-02-08 03:00:00,M20,加热故障,True,14.57,3769.13,外部供应商,已修复,建议大修
MNT-001950,2025-04-30 17:00:00,M13,加热故障,True,16.87,904.36,维修工D,已修复,更换备件
MNT-001951,2025-08-01 19:00:00,M21,锁模故障,True,0.68,4206.31,维修工B,已修复,
MNT-001952,2025-09-11 19:00:00,M07,密封件更换,True,10.37,2940.86,外部供应商,已修复,
MNT-001953,2024-02-24 16:00:00,M01,电气故障,True,14.23,5777.05,维修工A,已修复,
MNT-001954,2024-12-25 12:00:00,M25,滤芯更换,True,2.51,1628.95,维修工B,已修复,更换备件
MNT-001955,2025-02-09 11:00:00,M09,换油,True,15.97,4294.65,维修工A,已修复,
MNT-001956,2025-04-02 08:00:00,M13,预防性保养,False,1.86,1238.82,外部供应商,已修复,建议大修
MNT-001957,2026-04-11 21:00:00,M04,密封件更换,True,15.02,7251.78,维修工C,已修复,
MNT-001958,2025-11-23 21:00:00,M07,故障维修,True,7.5,2987.81,维修工A,已修复,建议大修
MNT-001959,2024-08-18 19:00:00,M20,换油,True,4.93,5989.09,维修工C,已修复,更换备件
MNT-001960,2024-04-25 19:00:00,M05,电气故障,True,22.62,1836.25,维修工A,已修复,需要厂家支持
MNT-001961,2025-12-25 07:00:00,M13,换油,True,5.04,4979.59,外部供应商,已修复,
MNT-001962,2024-10-18 14:00:00,M21,液压故障,True,13.06,938.43,维修工C,已修复,更换备件
MNT-001963,2025-10-27 19:00:00,M03,锁模故障,True,7.43,992.8,维修工C,已修复,需要厂家支持
MNT-001964,2025-11-23 06:00:00,M25,预防性保养,False,3.17,232.85,维修工C,已修复,建议大修
MNT-001965,2025-11-03 16:00:00,M06,电气故障,True,1.27,968.05,维修工A,已修复,
MNT-001966,2024-11-12 07:00:00,M21,电气故障,True,19.31,1076.21,外部供应商,已修复,需要厂家支持
MNT-001967,2026-04-12 03:00:00,M16,密封件更换,True,23.28,2803.66,维修工A,已修复,更换备件
MNT-001968,2025-01-14 04:00:00,M11,液压故障,True,5.17,5366.97,维修工B,已修复,
MNT-001969,2025-12-12 23:00:00,M08,电气故障,True,10.53,4810.38,维修工C,已修复,
MNT-001970,2026-02-21 10:00:00,M01,锁模故障,True,7.2,3405.55,维修工C,已修复,
MNT-001971,2025-10-02 07:00:00,M24,电气故障,True,7.48,6524.97,维修工D,已修复,
MNT-001972,2025-02-11 08:00:00,M02,换油,True,4.09,3033.89,维修工A,已修复,更换备件
MNT-001973,2025-04-06 22:00:00,M08,滤芯更换,True,6.96,7534.15,维修工C,待跟进,
MNT-001974,2025-08-04 17:00:00,M11,故障维修,True,16.65,6563.41,维修工C,已修复,
MNT-001975,2025-12-07 13:00:00,M11,液压故障,True,10.23,4488.93,维修工C,已修复,
MNT-001976,2026-04-14 06:00:00,M06,滤芯更换,True,23.0,937.75,维修工D,已修复,建议大修
MNT-001977,2025-01-10 19:00:00,M29,故障维修,True,0.99,354.01,维修工B,已修复,更换备件
MNT-001978,2025-07-16 15:00:00,M20,加热故障,True,10.53,4908.86,维修工B,已修复,建议大修
MNT-001979,2024-07-28 06:00:00,M26,滤芯更换,True,11.99,6307.22,维修工B,已修复,
MNT-001980,2024-09-14 18:00:00,M20,故障维修,True,21.74,4116.55,维修工B,已修复,
MNT-001981,2024-04-13 16:00:00,M17,故障维修,True,8.69,7308.85,维修工C,已修复,更换备件
MNT-001982,2025-08-23 19:00:00,M08,锁模故障,True,14.01,1043.89,外部供应商,已修复,
MNT-001983,2025-12-17 14:00:00,M06,密封件更换,True,4.5,7412.85,维修工D,已修复,建议大修
MNT-001984,2024-01-18 12:00:00,M22,锁模故障,True,22.44,1319.95,外部供应商,已修复,
MNT-001985,2025-09-08 07:00:00,M20,故障维修,True,21.24,1890.33,维修工C,已修复,
MNT-001986,2024-06-26 18:00:00,M03,换油,True,22.5,3579.93,外部供应商,已修复,
MNT-001987,2025-07-28 23:00:00,M03,密封件更换,True,9.89,877.9,维修工C,已修复,更换备件
MNT-001988,2024-01-27 22:00:00,M20,电气故障,True,21.59,1995.35,外部供应商,已修复,
MNT-001989,2026-03-08 07:00:00,M06,加热故障,True,21.91,578.73,维修工D,已修复,更换备件
MNT-001990,2025-12-21 11:00:00,M17,注射故障,True,11.74,4985.8,维修工D,已修复,建议大修
MNT-001991,2025-03-19 04:00:00,M24,预防性保养,False,3.41,1235.35,维修工D,已修复,
MNT-001992,2025-01-13 13:00:00,M22,液压故障,True,5.36,1867.77,维修工C,已修复,
MNT-001993,2025-06-18 02:00:00,M25,加热故障,True,3.17,3833.86,维修工C,已修复,
