delivery_id,delivery_time,promised_time,sku,customer_id,customer_name,qty_delivered,amount_yuan,status,delay_hours,logistics_provider
DLV-0006303,2024-07-04 11:00:00,2024-07-04 07:00:00,LRB-015,C015,马瑞利,107,2261.98,LATE,4.0,京东物流
DLV-0006304,2025-10-15 14:00:00,2025-10-16 16:00:00,BUM-020,C011,理想汽车,30,1019.7,OK,0,京东物流
DLV-0006305,2024-07-09 07:00:00,2024-07-08 15:00:00,DRH-017,C008,岚图汽车,30,155.1,LATE,16.0,德邦
DLV-0006306,2024-05-24 15:00:00,2024-05-23 19:00:00,DRH-022,C018,李尔,99,1206.81,LATE,20.0,京东物流
DLV-0006307,2024-03-31 17:00:00,2024-04-01 16:00:00,DUO-007,C019,布雷博,30,364.2,OK,0,京东物流
DLV-0006308,2025-12-15 10:00:00,2025-12-15 18:00:00,TLM-023,C020,采埃孚,123,3783.48,OK,0,德邦
DLV-0006309,2024-07-14 15:00:00,2024-07-15 06:00:00,BUM-017,C001,东风彼欧,274,1605.64,OK,0,京东物流
DLV-0006310,2024-10-29 09:00:00,2024-10-28 05:00:00,VEN-006,C001,东风彼欧,316,4411.36,LATE,28.0,安能
DLV-0006311,2024-01-15 16:00:00,2024-01-13 20:00:00,TLP-019,C020,采埃孚,315,793.8,LATE,44.0,客户自提
DLV-0006312,2025-08-08 18:00:00,2025-08-07 09:00:00,LFR-015,C006,小鹏汽车,125,608.75,LATE,33.0,客户自提
DLV-0006313,2024-12-20 17:00:00,2024-12-21 15:00:00,LRB-015,C001,东风彼欧,209,4418.26,OK,0,德邦
DLV-0006314,2025-09-06 07:00:00,2025-09-08 02:00:00,DUO-020,C005,比亚迪,58,1231.34,OK,0,安能
DLV-0006315,2025-07-14 11:00:00,2025-07-13 17:00:00,LRB-016,C019,布雷博,88,2092.64,LATE,18.0,安能
DLV-0006316,2026-04-07 12:00:00,2026-04-06 21:00:00,LRB-020,C012,蔚来汽车,101,2208.87,LATE,15.0,客户自提
DLV-0006317,2024-12-02 08:00:00,2024-12-03 04:00:00,DRH-009,C009,路特斯,708,9161.52,OK,0,客户自提
DLV-0006318,2024-09-06 18:00:00,2024-09-05 20:00:00,TLP-007,C012,蔚来汽车,293,3410.52,LATE,22.0,SF顺丰
DLV-0006319,2026-03-30 11:00:00,2026-03-31 20:00:00,HND-005,C007,零跑汽车,96,2664.0,OK,0,SF顺丰
DLV-0006320,2024-06-05 11:00:00,2024-06-04 03:00:00,WLC-017,C018,李尔,169,436.02,LATE,32.0,宅急送
DLV-0006321,2026-03-29 14:00:00,2026-03-30 13:00:00,LRB-017,C007,零跑汽车,140,3563.0,OK,0,德邦
DLV-0006322,2024-11-04 15:00:00,2024-11-05 20:00:00,VEN-017,C019,布雷博,288,6526.08,OK,0,京东物流
DLV-0006323,2024-08-01 08:00:00,2024-08-01 15:00:00,TLP-022,C006,小鹏汽车,112,2638.72,OK,0,客户自提
DLV-0006324,2024-09-28 13:00:00,2024-09-27 18:00:00,DRH-017,C004,佛吉亚,223,1152.91,LATE,19.0,德邦
DLV-0006325,2024-01-26 16:00:00,2024-01-26 19:00:00,LRB-007,C011,理想汽车,30,155.1,OK,0,京东物流
DLV-0006326,2024-12-06 15:00:00,2024-12-05 15:00:00,LRB-003,C008,岚图汽车,60,1178.4,LATE,24.0,京东物流
DLV-0006327,2025-09-15 13:00:00,2025-09-14 18:00:00,LFR-012,C007,零跑汽车,491,8754.53,LATE,19.0,SF顺丰
DLV-0006328,2025-11-07 08:00:00,2025-11-09 08:00:00,DUO-009,C004,佛吉亚,403,8450.91,OK,0,京东物流
DLV-0006329,2025-06-05 18:00:00,2025-06-06 01:00:00,BUM-009,C009,路特斯,559,12370.67,OK,0,德邦
DLV-0006330,2024-04-14 07:00:00,2024-04-12 17:00:00,DUO-014,C019,布雷博,104,1205.36,LATE,38.0,SF顺丰
DLV-0006331,2024-04-22 15:00:00,2024-04-21 01:00:00,HND-023,C005,比亚迪,859,8100.37,LATE,38.0,宅急送
DLV-0006332,2025-02-18 11:00:00,2025-02-17 10:00:00,CUP-008,C001,东风彼欧,30,63.0,LATE,25.0,SF顺丰
DLV-0006333,2024-04-24 18:00:00,2024-04-26 07:00:00,TLM-005,C001,东风彼欧,177,3780.72,OK,0,客户自提
DLV-0006334,2026-01-10 15:00:00,2026-01-09 19:00:00,DUO-024,C001,东风彼欧,411,4048.35,LATE,20.0,京东物流
DLV-0006335,2026-04-13 12:00:00,2026-04-13 06:00:00,CUP-011,C010,极氪,550,16192.0,LATE,6.0,客户自提
DLV-0006336,2024-05-06 14:00:00,2024-05-06 09:00:00,DRH-016,C015,马瑞利,176,3426.72,LATE,5.0,SF顺丰
DLV-0006337,2024-05-13 18:00:00,2024-05-12 16:00:00,LRB-020,C008,岚图汽车,343,7501.41,LATE,26.0,客户自提
DLV-0006338,2024-07-29 18:00:00,2024-07-29 18:00:00,LRB-012,C012,蔚来汽车,165,681.45,OK,0,京东物流
DLV-0006339,2026-04-01 12:00:00,2026-04-02 00:00:00,TLM-007,C016,安波福,34,113.22,OK,0,京东物流
DLV-0006340,2026-04-08 11:00:00,2026-04-07 04:00:00,VEN-020,C008,岚图汽车,239,461.27,LATE,31.0,宅急送
DLV-0006341,2024-06-15 15:00:00,2024-06-15 18:00:00,TLP-003,C007,零跑汽车,30,453.0,OK,0,宅急送
DLV-0006342,2024-04-13 10:00:00,2024-04-13 20:00:00,CUP-019,C011,理想汽车,84,1461.6,OK,0,客户自提
DLV-0006343,2024-04-01 12:00:00,2024-04-01 23:00:00,VEN-014,C002,本田技研,142,1008.2,OK,0,京东物流
DLV-0006344,2025-03-24 17:00:00,2025-03-26 10:00:00,LFR-014,C018,李尔,163,1501.23,OK,0,客户自提
DLV-0006345,2025-10-01 11:00:00,2025-10-02 14:00:00,HND-018,C017,麦格纳,120,282.0,OK,0,德邦
DLV-0006346,2024-01-12 08:00:00,2024-01-13 11:00:00,WLC-012,C014,阿维塔,67,795.96,OK,0,京东物流
DLV-0006347,2024-03-31 13:00:00,2024-03-30 20:00:00,BUM-006,C020,采埃孚,556,12715.72,LATE,17.0,京东物流
DLV-0006348,2024-02-06 18:00:00,2024-02-05 08:00:00,HND-015,C019,布雷博,64,887.68,LATE,34.0,安能
DLV-0006349,2026-02-12 16:00:00,2026-02-11 15:00:00,DUO-006,C004,佛吉亚,187,6180.35,LATE,25.0,京东物流
DLV-0006350,2024-03-16 14:00:00,2024-03-17 07:00:00,BUM-006,C018,李尔,60,1372.2,OK,0,宅急送
DLV-0006351,2024-05-30 17:00:00,2024-05-31 09:00:00,TLM-028,C019,布雷博,56,1848.56,OK,0,安能
DLV-0006352,2024-08-28 07:00:00,2024-08-28 07:00:00,BUM-022,C014,阿维塔,72,1136.88,OK,0,京东物流
DLV-0006353,2026-04-19 17:00:00,2026-04-19 00:00:00,DUO-001,C018,李尔,217,3964.59,LATE,17.0,客户自提
DLV-0006354,2025-08-23 15:00:00,2025-08-23 17:00:00,LRB-020,C001,东风彼欧,290,6342.3,OK,0,客户自提
DLV-0006355,2025-09-02 14:00:00,2025-09-03 01:00:00,BUM-009,C013,问界,229,5067.77,OK,0,客户自提
DLV-0006356,2025-02-27 13:00:00,2025-02-27 03:00:00,HND-016,C019,布雷博,265,4030.65,LATE,10.0,安能
DLV-0006357,2024-09-08 18:00:00,2024-09-06 21:00:00,TLP-018,C009,路特斯,247,4408.95,LATE,45.0,宅急送
DLV-0006358,2024-08-07 12:00:00,2024-08-09 12:00:00,WLC-018,C013,问界,92,2991.84,OK,0,安能
DLV-0006359,2024-08-16 13:00:00,2024-08-14 13:00:00,DRH-026,C003,伟世通,198,592.02,LATE,48.0,安能
DLV-0006360,2024-08-24 09:00:00,2024-08-22 13:00:00,LRB-003,C014,阿维塔,532,10448.48,LATE,44.0,SF顺丰
DLV-0006361,2026-03-01 11:00:00,2026-02-28 06:00:00,DRH-024,C016,安波福,601,4777.95,LATE,29.0,京东物流
DLV-0006362,2025-01-10 10:00:00,2025-01-12 02:00:00,HND-022,C003,伟世通,66,2128.5,OK,0,京东物流
DLV-0006363,2025-09-24 16:00:00,2025-09-23 15:00:00,DRH-017,C011,理想汽车,30,155.1,LATE,25.0,客户自提
DLV-0006364,2024-11-30 08:00:00,2024-11-29 21:00:00,VEN-017,C019,布雷博,256,5800.96,LATE,11.0,安能
DLV-0006365,2024-01-09 15:00:00,2024-01-08 14:00:00,CUP-008,C019,布雷博,287,602.7,LATE,25.0,京东物流
DLV-0006366,2026-04-23 09:00:00,2026-04-25 03:00:00,VEN-030,C018,李尔,376,4354.08,OK,0,SF顺丰
DLV-0006367,2024-05-01 15:00:00,2024-05-01 03:00:00,BUM-022,C008,岚图汽车,298,4705.42,LATE,12.0,德邦
DLV-0006368,2026-02-26 08:00:00,2026-02-27 23:00:00,WLC-005,C014,阿维塔,30,115.2,OK,0,德邦
DLV-0006369,2025-05-17 08:00:00,2025-05-18 00:00:00,BUM-014,C007,零跑汽车,122,924.76,OK,0,德邦
DLV-0006370,2024-07-04 08:00:00,2024-07-02 21:00:00,VEN-010,C009,路特斯,313,4100.3,LATE,35.0,宅急送
DLV-0006371,2025-04-15 09:00:00,2025-04-15 19:00:00,CUP-018,C016,安波福,98,1810.06,OK,0,SF顺丰
DLV-0006372,2024-04-09 10:00:00,2024-04-07 10:00:00,LRB-019,C015,马瑞利,244,8261.84,LATE,48.0,客户自提
DLV-0006373,2025-07-10 13:00:00,2025-07-11 18:00:00,TLP-020,C003,伟世通,48,83.52,OK,0,安能
DLV-0006374,2024-11-08 08:00:00,2024-11-07 19:00:00,TLP-007,C002,本田技研,181,2106.84,LATE,13.0,SF顺丰
DLV-0006375,2025-03-02 17:00:00,2025-02-28 18:00:00,TLM-004,C009,路特斯,181,5873.45,LATE,47.0,安能
DLV-0006376,2026-03-27 15:00:00,2026-03-27 23:00:00,TLM-020,C004,佛吉亚,671,21149.92,OK,0,德邦
DLV-0006377,2025-06-03 16:00:00,2025-06-03 09:00:00,BUM-004,C003,伟世通,267,8632.11,LATE,7.0,宅急送
DLV-0006378,2024-09-06 16:00:00,2024-09-08 09:00:00,WLC-024,C011,理想汽车,332,2241.0,OK,0,德邦
DLV-0006379,2025-05-23 10:00:00,2025-05-21 10:00:00,DUO-008,C012,蔚来汽车,48,464.16,LATE,48.0,客户自提
DLV-0006380,2025-03-05 09:00:00,2025-03-04 03:00:00,WLC-012,C015,马瑞利,93,1104.84,LATE,30.0,京东物流
DLV-0006381,2026-02-08 17:00:00,2026-02-08 12:00:00,LFR-022,C006,小鹏汽车,217,7564.62,LATE,5.0,京东物流
DLV-0006382,2025-04-13 18:00:00,2025-04-12 14:00:00,CUP-030,C005,比亚迪,127,3248.66,LATE,28.0,客户自提
DLV-0006383,2026-04-24 09:00:00,2026-04-25 06:00:00,LRB-003,C011,理想汽车,154,3024.56,OK,0,京东物流
DLV-0006384,2024-02-19 18:00:00,2024-02-21 16:00:00,CUP-027,C020,采埃孚,134,2686.7,OK,0,SF顺丰
DLV-0006385,2024-11-27 08:00:00,2024-11-26 19:00:00,VEN-023,C013,问界,53,401.74,LATE,13.0,德邦
DLV-0006386,2025-07-10 12:00:00,2025-07-09 12:00:00,LFR-020,C003,伟世通,300,9324.0,LATE,24.0,京东物流
DLV-0006387,2024-03-12 08:00:00,2024-03-12 10:00:00,WLC-010,C009,路特斯,81,2038.77,OK,0,SF顺丰
DLV-0006388,2025-12-30 12:00:00,2025-12-31 08:00:00,LRB-013,C020,采埃孚,449,15427.64,OK,0,客户自提
DLV-0006389,2024-12-22 11:00:00,2024-12-21 18:00:00,CUP-009,C003,伟世通,559,16920.93,LATE,17.0,京东物流
DLV-0006390,2025-07-09 14:00:00,2025-07-11 01:00:00,HND-025,C018,李尔,30,274.2,OK,0,德邦
DLV-0006391,2024-04-26 12:00:00,2024-04-24 14:00:00,VEN-014,C014,阿维塔,444,3152.4,LATE,46.0,德邦
DLV-0006392,2025-06-07 17:00:00,2025-06-06 11:00:00,WLC-001,C017,麦格纳,203,3747.38,LATE,30.0,SF顺丰
DLV-0006393,2025-03-21 11:00:00,2025-03-22 03:00:00,TLM-003,C013,问界,164,1331.68,OK,0,京东物流
DLV-0006394,2024-02-13 11:00:00,2024-02-12 01:00:00,DRH-015,C006,小鹏汽车,383,2857.18,LATE,34.0,安能
DLV-0006395,2025-07-22 10:00:00,2025-07-24 04:00:00,DUO-024,C006,小鹏汽车,174,1713.9,OK,0,京东物流
DLV-0006396,2025-07-04 13:00:00,2025-07-04 19:00:00,TLM-009,C001,东风彼欧,67,1377.52,OK,0,京东物流
DLV-0006397,2025-07-25 07:00:00,2025-07-23 08:00:00,CUP-005,C010,极氪,98,3222.24,LATE,47.0,德邦
DLV-0006398,2024-02-17 18:00:00,2024-02-16 12:00:00,DUO-011,C008,岚图汽车,64,374.4,LATE,30.0,SF顺丰
DLV-0006399,2025-05-28 07:00:00,2025-05-27 04:00:00,WLC-009,C010,极氪,71,2196.03,LATE,27.0,德邦
DLV-0006400,2025-09-20 18:00:00,2025-09-22 16:00:00,VEN-001,C015,马瑞利,200,700.0,OK,0,安能
DLV-0006401,2024-10-11 17:00:00,2024-10-12 22:00:00,TLM-026,C008,岚图汽车,155,2883.0,OK,0,宅急送
DLV-0006402,2025-06-15 17:00:00,2025-06-15 18:00:00,VEN-018,C006,小鹏汽车,109,675.8,OK,0,宅急送
DLV-0006403,2024-07-20 08:00:00,2024-07-19 10:00:00,TLM-026,C002,本田技研,33,613.8,LATE,22.0,安能
DLV-0006404,2024-05-05 15:00:00,2024-05-06 22:00:00,WLC-009,C015,马瑞利,56,1732.08,OK,0,京东物流
DLV-0006405,2025-05-03 15:00:00,2025-05-01 22:00:00,CUP-013,C009,路特斯,140,2716.0,LATE,41.0,京东物流
DLV-0006406,2024-08-25 18:00:00,2024-08-26 21:00:00,DUO-024,C002,本田技研,102,1004.7,OK,0,安能
DLV-0006407,2024-05-24 14:00:00,2024-05-24 20:00:00,HND-003,C007,零跑汽车,317,3407.75,OK,0,客户自提
DLV-0006408,2024-09-26 15:00:00,2024-09-28 13:00:00,CUP-007,C012,蔚来汽车,118,2493.34,OK,0,京东物流
DLV-0006409,2025-12-14 14:00:00,2025-12-16 13:00:00,DRH-021,C020,采埃孚,120,459.6,OK,0,德邦
DLV-0006410,2025-09-05 17:00:00,2025-09-06 13:00:00,TLM-022,C005,比亚迪,115,483.0,OK,0,安能
DLV-0006411,2025-07-18 07:00:00,2025-07-17 04:00:00,DRH-028,C001,东风彼欧,109,2869.97,LATE,27.0,安能
DLV-0006412,2024-06-03 08:00:00,2024-06-04 11:00:00,WLC-003,C019,布雷博,235,1706.1,OK,0,宅急送
DLV-0006413,2025-04-27 13:00:00,2025-04-27 18:00:00,DRH-017,C011,理想汽车,83,429.11,OK,0,SF顺丰
DLV-0006414,2025-12-30 12:00:00,2025-12-30 10:00:00,TLM-017,C016,安波福,114,1517.34,LATE,2.0,宅急送
DLV-0006415,2024-07-25 14:00:00,2024-07-24 23:00:00,DRH-016,C002,本田技研,240,4672.8,LATE,15.0,安能
DLV-0006416,2026-02-02 10:00:00,2026-02-01 21:00:00,WLC-020,C008,岚图汽车,360,4244.4,LATE,13.0,客户自提
DLV-0006417,2024-10-09 12:00:00,2024-10-11 09:00:00,LFR-001,C002,本田技研,183,728.34,OK,0,京东物流
DLV-0006418,2024-06-11 13:00:00,2024-06-12 02:00:00,LFR-019,C014,阿维塔,523,8734.1,OK,0,宅急送
DLV-0006419,2025-04-12 18:00:00,2025-04-12 21:00:00,TLP-025,C011,理想汽车,485,1488.95,OK,0,京东物流
DLV-0006420,2024-06-04 17:00:00,2024-06-04 14:00:00,BUM-014,C007,零跑汽车,30,227.4,LATE,3.0,宅急送
DLV-0006421,2025-01-23 16:00:00,2025-01-22 17:00:00,VEN-005,C018,李尔,94,1711.74,LATE,23.0,京东物流
DLV-0006422,2025-03-21 15:00:00,2025-03-22 15:00:00,TLM-006,C016,安波福,191,1304.53,OK,0,宅急送
DLV-0006423,2025-08-22 16:00:00,2025-08-20 21:00:00,DUO-005,C014,阿维塔,746,8892.32,LATE,43.0,安能
DLV-0006424,2024-08-05 08:00:00,2024-08-06 00:00:00,LRB-001,C013,问界,150,1891.5,OK,0,客户自提
DLV-0006425,2026-03-07 13:00:00,2026-03-07 10:00:00,CUP-001,C006,小鹏汽车,265,1749.0,LATE,3.0,SF顺丰
DLV-0006426,2026-03-11 07:00:00,2026-03-13 02:00:00,TLP-009,C010,极氪,240,6134.4,OK,0,德邦
DLV-0006427,2025-09-04 16:00:00,2025-09-06 12:00:00,HND-016,C003,伟世通,69,1049.49,OK,0,客户自提
DLV-0006428,2025-05-27 15:00:00,2025-05-26 06:00:00,DUO-002,C019,布雷博,143,2443.87,LATE,33.0,宅急送
DLV-0006429,2025-05-03 17:00:00,2025-05-02 02:00:00,BUM-016,C018,李尔,30,263.4,LATE,39.0,德邦
DLV-0006430,2025-01-26 16:00:00,2025-01-25 04:00:00,VEN-022,C012,蔚来汽车,39,1308.45,LATE,36.0,客户自提
DLV-0006431,2026-03-17 13:00:00,2026-03-19 01:00:00,DRH-011,C014,阿维塔,132,4019.4,OK,0,宅急送
DLV-0006432,2025-11-21 10:00:00,2025-11-20 05:00:00,DRH-029,C011,理想汽车,30,571.5,LATE,29.0,安能
DLV-0006433,2024-01-07 18:00:00,2024-01-06 01:00:00,LRB-001,C016,安波福,125,1576.25,LATE,41.0,SF顺丰
DLV-0006434,2024-07-30 17:00:00,2024-07-29 05:00:00,CUP-008,C016,安波福,53,111.3,LATE,36.0,SF顺丰
DLV-0006435,2024-07-29 16:00:00,2024-07-31 15:00:00,TLP-006,C008,岚图汽车,307,8734.15,OK,0,安能
DLV-0006436,2025-08-09 08:00:00,2025-08-08 21:00:00,LRB-009,C009,路特斯,109,2947.36,LATE,11.0,德邦
DLV-0006437,2024-08-13 18:00:00,2024-08-14 08:00:00,HND-006,C020,采埃孚,118,1393.58,OK,0,客户自提
DLV-0006438,2024-07-12 09:00:00,2024-07-11 09:00:00,DRH-018,C010,极氪,126,2585.52,LATE,24.0,安能
DLV-0006439,2026-02-17 08:00:00,2026-02-17 06:00:00,TLM-009,C012,蔚来汽车,112,2302.72,LATE,2.0,京东物流
DLV-0006440,2025-06-04 11:00:00,2025-06-04 23:00:00,LRB-021,C018,李尔,220,2400.2,OK,0,宅急送
DLV-0006441,2025-12-18 08:00:00,2025-12-17 02:00:00,VEN-008,C018,李尔,116,3853.52,LATE,30.0,京东物流
DLV-0006442,2024-05-22 10:00:00,2024-05-23 15:00:00,BUM-016,C009,路特斯,401,3520.78,OK,0,德邦
DLV-0006443,2026-02-10 07:00:00,2026-02-11 11:00:00,TLM-022,C002,本田技研,671,2818.2,OK,0,京东物流
DLV-0006444,2024-01-05 13:00:00,2024-01-06 02:00:00,BUM-001,C008,岚图汽车,96,498.24,OK,0,宅急送
DLV-0006445,2024-09-29 07:00:00,2024-09-30 11:00:00,DUO-007,C007,零跑汽车,481,5839.34,OK,0,京东物流
DLV-0006446,2024-01-13 17:00:00,2024-01-14 16:00:00,CUP-016,C020,采埃孚,404,6104.44,OK,0,SF顺丰
DLV-0006447,2026-04-08 16:00:00,2026-04-06 17:00:00,WLC-014,C015,马瑞利,30,259.2,LATE,47.0,宅急送
DLV-0006448,2025-04-30 07:00:00,2025-05-02 06:00:00,LRB-016,C004,佛吉亚,262,6230.36,OK,0,德邦
DLV-0006449,2024-10-17 08:00:00,2024-10-17 07:00:00,DRH-028,C016,安波福,201,5292.33,LATE,1.0,安能
DLV-0006450,2024-03-07 07:00:00,2024-03-06 10:00:00,DUO-001,C005,比亚迪,30,548.1,LATE,21.0,德邦
DLV-0006451,2026-03-24 14:00:00,2026-03-25 23:00:00,DUO-010,C009,路特斯,150,2286.0,OK,0,京东物流
DLV-0006452,2025-06-14 12:00:00,2025-06-14 00:00:00,LFR-003,C006,小鹏汽车,128,3408.64,LATE,12.0,客户自提
DLV-0006453,2025-05-11 09:00:00,2025-05-10 09:00:00,WLC-005,C009,路特斯,586,2250.24,LATE,24.0,京东物流
DLV-0006454,2024-10-23 17:00:00,2024-10-24 01:00:00,TLM-013,C006,小鹏汽车,334,9809.58,OK,0,SF顺丰
DLV-0006455,2024-03-28 18:00:00,2024-03-30 13:00:00,TLM-028,C015,马瑞利,56,1848.56,OK,0,安能
DLV-0006456,2024-04-30 10:00:00,2024-04-29 11:00:00,LFR-001,C002,本田技研,435,1731.3,LATE,23.0,宅急送
DLV-0006457,2024-02-06 11:00:00,2024-02-06 01:00:00,HND-026,C017,麦格纳,249,7372.89,LATE,10.0,德邦
DLV-0006458,2024-07-09 07:00:00,2024-07-10 05:00:00,VEN-009,C017,麦格纳,74,673.4,OK,0,SF顺丰
DLV-0006459,2025-04-27 12:00:00,2025-04-29 00:00:00,WLC-014,C005,比亚迪,123,1062.72,OK,0,宅急送
DLV-0006460,2024-05-03 16:00:00,2024-05-01 21:00:00,LRB-009,C001,东风彼欧,174,4704.96,LATE,43.0,宅急送
DLV-0006461,2025-05-15 15:00:00,2025-05-14 14:00:00,LRB-014,C004,佛吉亚,82,1554.72,LATE,25.0,客户自提
DLV-0006462,2025-04-23 14:00:00,2025-04-22 17:00:00,HND-022,C001,东风彼欧,173,5579.25,LATE,21.0,京东物流
DLV-0006463,2025-05-30 14:00:00,2025-05-31 06:00:00,LRB-007,C008,岚图汽车,718,3712.06,OK,0,宅急送
DLV-0006464,2025-11-07 14:00:00,2025-11-05 20:00:00,HND-020,C016,安波福,174,1713.9,LATE,42.0,安能
DLV-0006465,2026-01-14 08:00:00,2026-01-14 23:00:00,VEN-001,C005,比亚迪,627,2194.5,OK,0,宅急送
DLV-0006466,2024-06-08 10:00:00,2024-06-09 14:00:00,DRH-023,C012,蔚来汽车,268,2202.96,OK,0,客户自提
DLV-0006467,2025-02-17 11:00:00,2025-02-17 15:00:00,VEN-009,C017,麦格纳,48,436.8,OK,0,安能
DLV-0006468,2024-03-26 16:00:00,2024-03-26 20:00:00,LRB-014,C007,零跑汽车,381,7223.76,OK,0,客户自提
DLV-0006469,2026-01-10 16:00:00,2026-01-08 22:00:00,WLC-023,C003,伟世通,379,9065.68,LATE,42.0,宅急送
DLV-0006470,2025-07-08 18:00:00,2025-07-08 07:00:00,CUP-001,C002,本田技研,50,330.0,LATE,11.0,京东物流
DLV-0006471,2024-03-12 12:00:00,2024-03-10 13:00:00,LRB-012,C011,理想汽车,416,1718.08,LATE,47.0,京东物流
DLV-0006472,2025-10-08 08:00:00,2025-10-09 05:00:00,TLM-015,C010,极氪,39,290.55,OK,0,德邦
DLV-0006473,2025-10-06 08:00:00,2025-10-05 03:00:00,LFR-012,C007,零跑汽车,128,2282.24,LATE,29.0,安能
DLV-0006474,2024-01-26 07:00:00,2024-01-26 18:00:00,LFR-018,C018,李尔,83,2017.73,OK,0,宅急送
DLV-0006475,2024-05-26 10:00:00,2024-05-25 11:00:00,DRH-029,C020,采埃孚,51,971.55,LATE,23.0,德邦
DLV-0006476,2025-10-30 12:00:00,2025-10-31 07:00:00,CUP-030,C019,布雷博,30,767.4,OK,0,安能
DLV-0006477,2025-04-04 17:00:00,2025-04-05 19:00:00,DUO-012,C005,比亚迪,450,5143.5,OK,0,安能
DLV-0006478,2025-07-07 12:00:00,2025-07-07 19:00:00,HND-005,C009,路特斯,31,860.25,OK,0,京东物流
DLV-0006479,2024-09-30 14:00:00,2024-09-29 07:00:00,CUP-007,C016,安波福,287,6064.31,LATE,31.0,SF顺丰
DLV-0006480,2025-05-26 13:00:00,2025-05-26 14:00:00,TLM-010,C013,问界,219,2181.24,OK,0,京东物流
DLV-0006481,2025-07-20 11:00:00,2025-07-19 00:00:00,CUP-008,C019,布雷博,126,264.6,LATE,35.0,客户自提
DLV-0006482,2024-02-27 10:00:00,2024-02-27 04:00:00,TLM-025,C015,马瑞利,170,2291.6,LATE,6.0,客户自提
DLV-0006483,2024-06-06 07:00:00,2024-06-04 14:00:00,DUO-017,C005,比亚迪,183,2466.84,LATE,41.0,客户自提
DLV-0006484,2025-02-09 10:00:00,2025-02-10 20:00:00,HND-005,C014,阿维塔,342,9490.5,OK,0,宅急送
DLV-0006485,2025-10-19 17:00:00,2025-10-18 21:00:00,HND-019,C003,伟世通,88,1890.24,LATE,20.0,德邦
DLV-0006486,2025-04-27 14:00:00,2025-04-26 14:00:00,BUM-023,C002,本田技研,65,403.65,LATE,24.0,宅急送
DLV-0006487,2024-11-08 10:00:00,2024-11-08 10:00:00,BUM-021,C002,本田技研,53,1205.22,OK,0,德邦
DLV-0006488,2025-09-17 10:00:00,2025-09-16 08:00:00,TLP-016,C015,马瑞利,135,3487.05,LATE,26.0,客户自提
DLV-0006489,2025-11-12 15:00:00,2025-11-13 05:00:00,DRH-015,C002,本田技研,44,328.24,OK,0,宅急送
DLV-0006490,2025-06-18 11:00:00,2025-06-17 15:00:00,BUM-005,C010,极氪,901,14875.51,LATE,20.0,德邦
DLV-0006491,2025-02-03 16:00:00,2025-02-02 07:00:00,DRH-002,C019,布雷博,37,347.43,LATE,33.0,SF顺丰
DLV-0006492,2024-01-11 17:00:00,2024-01-13 12:00:00,DUO-001,C019,布雷博,171,3124.17,OK,0,宅急送
DLV-0006493,2024-08-07 08:00:00,2024-08-07 21:00:00,CUP-006,C013,问界,113,2145.87,OK,0,京东物流
DLV-0006494,2025-10-23 18:00:00,2025-10-25 03:00:00,TLP-002,C001,东风彼欧,55,365.2,OK,0,客户自提
DLV-0006495,2024-11-11 13:00:00,2024-11-12 19:00:00,LRB-016,C018,李尔,198,4708.44,OK,0,宅急送
DLV-0006496,2024-11-20 10:00:00,2024-11-21 20:00:00,LRB-009,C013,问界,78,2109.12,OK,0,SF顺丰
DLV-0006497,2024-12-26 07:00:00,2024-12-26 13:00:00,WLC-017,C003,伟世通,122,314.76,OK,0,京东物流
DLV-0006498,2024-09-15 10:00:00,2024-09-13 11:00:00,HND-008,C018,李尔,532,13182.96,LATE,47.0,德邦
DLV-0006499,2025-08-05 11:00:00,2025-08-07 10:00:00,DRH-016,C017,麦格纳,105,2044.35,OK,0,客户自提
DLV-0006500,2025-08-12 15:00:00,2025-08-10 18:00:00,TLP-012,C016,安波福,259,5529.65,LATE,45.0,京东物流
DLV-0006501,2024-12-06 11:00:00,2024-12-05 16:00:00,TLM-014,C001,东风彼欧,65,1401.4,LATE,19.0,客户自提
DLV-0006502,2025-04-14 17:00:00,2025-04-15 06:00:00,TLP-020,C013,问界,481,836.94,OK,0,安能
DLV-0006503,2024-01-08 10:00:00,2024-01-06 20:00:00,HND-009,C007,零跑汽车,71,2162.66,LATE,38.0,宅急送
DLV-0006504,2024-01-22 08:00:00,2024-01-23 20:00:00,HND-001,C016,安波福,142,944.3,OK,0,京东物流
DLV-0006505,2025-03-11 09:00:00,2025-03-11 18:00:00,VEN-019,C008,岚图汽车,47,815.45,OK,0,宅急送
DLV-0006506,2024-07-29 11:00:00,2024-07-30 01:00:00,HND-001,C020,采埃孚,237,1576.05,OK,0,宅急送
DLV-0006507,2024-12-13 12:00:00,2024-12-12 07:00:00,DUO-019,C010,极氪,235,3435.7,LATE,29.0,客户自提
DLV-0006508,2024-08-21 17:00:00,2024-08-20 10:00:00,TLM-011,C007,零跑汽车,181,6222.78,LATE,31.0,客户自提
DLV-0006509,2026-04-10 10:00:00,2026-04-11 14:00:00,TLM-006,C017,麦格纳,71,484.93,OK,0,安能
DLV-0006510,2025-07-25 16:00:00,2025-07-27 08:00:00,HND-018,C009,路特斯,218,512.3,OK,0,德邦
DLV-0006511,2024-11-23 10:00:00,2024-11-21 11:00:00,TLP-004,C018,李尔,137,1164.5,LATE,47.0,客户自提
