snapshot_date,sku,family,wip_qty,finished_goods_qty,reorder_point,value_yuan,status,aging_days
2024-02-26,CUP-028,CUP,43,715,329,8715.85,过库存,3
2024-02-26,DRH-021,DRH,73,1941,588,7434.03,正常,30
2024-02-26,HND-010,HND,79,1843,252,59584.19,过库存,23
2024-02-26,HND-027,HND,313,1874,357,46475.2,正常,23
2024-02-26,BUM-013,BUM,281,23,684,134.55,低库存预警,23
2024-02-26,CUP-023,CUP,404,798,118,10118.64,正常,20
2024-02-26,TLM-022,TLM,267,187,226,785.4,正常,11
2024-02-26,CUP-008,CUP,415,752,218,1579.2,正常,24
2024-02-26,HND-016,HND,451,1135,163,17263.35,过库存,2
2024-02-26,VEN-021,VEN,84,910,361,27072.5,过库存,5
2024-02-26,WLC-009,WLC,165,49,610,1515.57,正常,7
2024-02-26,TLP-008,TLP,401,1749,746,41836.08,低库存预警,15
2024-02-26,TLM-027,TLM,154,878,204,13266.58,正常,13
2024-02-26,DRH-006,DRH,482,1154,417,20587.36,正常,25
2024-02-26,VEN-016,VEN,392,1443,337,48181.77,正常,10
2024-02-26,LFR-010,LFR,179,211,517,4405.68,低库存预警,14
2024-02-26,CUP-012,CUP,347,1204,783,18517.52,过库存,26
2024-02-26,DRH-013,DRH,262,206,721,1691.26,正常,1
2024-02-26,HND-006,HND,174,1012,127,11951.72,过库存,16
2024-02-26,TLM-028,TLM,148,1626,300,53674.26,正常,15
2024-02-26,DRH-022,DRH,91,2000,226,24380.0,低库存预警,3
2024-02-27,DRH-024,DRH,340,907,595,7210.65,正常,25
2024-02-27,HND-011,HND,359,1339,786,15197.65,低库存预警,8
2024-02-27,VEN-015,VEN,451,1454,514,46280.82,正常,26
2024-02-27,WLC-020,WLC,122,460,747,5423.4,正常,27
2024-02-27,TLM-027,TLM,383,568,560,8582.48,正常,5
2024-02-27,DUO-001,DUO,398,275,692,5024.25,正常,3
2024-02-27,BUM-006,BUM,363,1491,272,34099.17,低库存预警,18
2024-02-27,BUM-027,BUM,416,617,768,5225.99,正常,30
2024-02-27,LFR-004,LFR,165,1384,386,25811.6,过库存,24
2024-02-27,LFR-005,LFR,420,1780,270,3043.8,低库存预警,11
2024-02-27,LRB-020,LRB,206,316,376,6910.92,低库存预警,6
2024-02-27,HND-006,HND,438,1072,525,12660.32,低库存预警,8
2024-02-27,VEN-023,VEN,85,1772,727,13431.76,正常,7
2024-02-27,TLP-025,TLP,74,1556,144,4776.92,正常,27
2024-02-27,LRB-014,LRB,263,1125,579,21330.0,过库存,16
2024-02-27,BUM-013,BUM,105,943,120,5516.55,低库存预警,28
2024-02-27,DUO-003,DUO,158,1558,346,2477.22,正常,28
2024-02-27,LRB-001,LRB,204,696,192,8776.56,低库存预警,21
2024-02-27,TLP-009,TLP,94,103,369,2632.68,正常,19
2024-02-27,LFR-009,LFR,83,809,243,13299.96,正常,2
2024-02-27,VEN-028,VEN,390,1917,542,34333.47,低库存预警,16
2024-02-27,TLM-008,TLM,409,550,267,12809.5,正常,3
2024-02-27,WLC-017,WLC,326,1587,328,4094.46,正常,10
2024-02-27,DRH-021,DRH,473,334,378,1279.22,正常,22
2024-02-27,TLP-023,TLP,233,1591,555,40506.86,正常,28
2024-02-27,CUP-006,CUP,208,404,373,7671.96,正常,27
2024-02-27,DUO-018,DUO,330,98,475,250.88,正常,5
2024-02-27,TLP-004,TLP,341,1911,370,16243.5,正常,19
2024-02-27,HND-023,HND,435,1031,489,9722.33,正常,14
2024-02-27,TLP-012,TLP,199,562,622,11998.7,正常,5
2024-02-27,VEN-026,VEN,6,1410,730,29920.2,正常,10
2024-02-27,HND-001,HND,151,36,214,239.4,正常,12
2024-02-27,CUP-017,CUP,55,1373,749,17011.47,正常,3
2024-02-27,TLP-019,TLP,424,9,752,22.68,低库存预警,23
2024-02-27,WLC-022,WLC,316,998,295,33522.82,低库存预警,22
2024-02-27,HND-004,HND,46,1357,102,17627.43,正常,25
2024-02-27,DRH-023,DRH,307,945,777,7767.9,正常,8
2024-02-27,TLM-015,TLM,94,1498,419,11160.1,正常,4
2024-02-27,HND-017,HND,488,1793,649,39410.14,正常,5
2024-02-27,TLM-005,TLM,445,362,776,7732.32,低库存预警,21
2024-02-27,WLC-025,WLC,450,842,403,22397.2,过库存,7
2024-02-27,TLP-013,TLP,156,210,359,487.2,正常,21
2024-02-27,BUM-012,BUM,13,353,455,9312.14,低库存预警,4
2024-02-27,HND-015,HND,199,1892,523,26242.04,正常,7
2024-02-27,CUP-009,CUP,295,382,385,11563.14,正常,11
2024-02-27,TLP-007,TLP,336,450,750,5238.0,正常,3
2024-02-27,DRH-003,DRH,248,171,280,1592.01,低库存预警,15
2024-02-27,DRH-012,DRH,423,885,267,21700.2,低库存预警,18
2024-02-27,TLP-024,TLP,434,942,773,3297.0,低库存预警,22
2024-02-27,DRH-016,DRH,167,582,792,11331.54,过库存,2
2024-02-27,CUP-028,CUP,192,1809,313,22051.71,低库存预警,20
2024-02-27,CUP-029,CUP,326,1796,799,4041.0,正常,12
2024-02-27,CUP-019,CUP,361,251,131,4367.4,正常,5
2024-02-27,DRH-013,DRH,407,1313,536,10779.73,低库存预警,1
2024-02-27,TLP-015,TLP,114,746,723,15031.9,正常,15
2024-02-27,BUM-005,BUM,199,542,151,8948.42,正常,17
2024-02-27,LFR-017,LFR,261,657,208,15879.69,正常,12
2024-02-27,DUO-016,DUO,105,274,600,6222.54,正常,13
2024-02-27,HND-022,HND,137,39,360,1257.75,过库存,29
2024-02-27,TLM-002,TLM,36,1862,596,9254.14,过库存,29
2024-02-28,VEN-016,VEN,166,1455,131,48582.45,正常,10
2024-02-28,HND-024,HND,222,1889,394,39536.77,正常,28
2024-02-28,CUP-014,CUP,378,416,499,7841.6,正常,13
2024-02-28,DUO-017,DUO,397,498,117,6713.04,正常,5
2024-02-28,LRB-020,LRB,327,736,214,16096.32,正常,23
2024-02-28,HND-022,HND,267,607,525,19575.75,正常,10
2024-02-28,DRH-018,DRH,432,1646,112,33775.92,正常,29
2024-02-28,CUP-020,CUP,486,1252,155,7086.32,低库存预警,29
2024-02-28,HND-004,HND,58,1969,439,25577.31,正常,4
2024-02-28,HND-007,HND,39,714,302,2798.88,过库存,24
2024-02-28,CUP-008,CUP,146,1516,612,3183.6,低库存预警,27
2024-02-28,WLC-020,WLC,252,1815,799,21398.85,正常,23
2024-02-28,CUP-007,CUP,5,1575,395,33279.75,低库存预警,5
2024-02-28,WLC-022,WLC,316,1139,508,38259.01,正常,21
2024-02-28,HND-026,HND,218,27,697,799.47,正常,5
2024-02-28,LRB-012,LRB,225,1062,433,4386.06,过库存,9
2024-02-28,VEN-026,VEN,349,1833,474,38896.26,正常,1
2024-02-28,DRH-028,DRH,305,759,426,19984.47,正常,2
2024-02-28,DRH-015,DRH,405,460,649,3431.6,正常,26
2024-02-28,DUO-006,DUO,322,1468,734,48517.4,低库存预警,6
2024-02-28,LRB-021,LRB,52,1563,328,17052.33,正常,7
2024-02-28,TLM-024,TLM,119,326,608,5300.76,低库存预警,12
2024-02-28,LFR-022,LFR,242,1664,127,58007.04,正常,20
2024-02-28,TLM-002,TLM,260,987,271,4905.39,正常,29
2024-02-28,WLC-015,WLC,61,1180,155,25464.4,正常,23
2024-02-28,DUO-022,DUO,469,121,447,464.64,正常,21
2024-02-28,LRB-006,LRB,54,591,710,20200.38,正常,8
2024-02-28,LRB-005,LRB,11,991,375,24329.05,正常,0
2024-02-28,LRB-004,LRB,66,361,489,4721.88,正常,16
2024-02-28,DRH-003,DRH,334,1971,535,18350.01,正常,8
2024-02-28,VEN-022,VEN,165,1241,396,41635.55,正常,17
2024-02-28,HND-011,HND,386,1746,245,19817.1,正常,15
2024-02-28,LFR-016,LFR,233,998,218,16776.38,正常,7
2024-02-28,TLM-028,TLM,491,537,453,17726.37,正常,20
2024-02-28,CUP-001,CUP,411,874,168,5768.4,低库存预警,25
2024-02-28,DUO-014,DUO,154,1749,554,20270.91,低库存预警,3
2024-02-28,TLM-007,TLM,259,441,485,1468.53,正常,29
2024-02-28,TLP-016,TLP,128,1112,519,28722.96,正常,28
2024-02-28,WLC-013,WLC,152,280,348,6552.0,正常,16
2024-02-28,LFR-007,LFR,309,682,599,2373.36,正常,15
2024-02-28,TLP-021,TLP,45,462,282,4010.16,正常,0
2024-02-28,WLC-004,WLC,17,1572,325,10359.48,正常,5
2024-02-28,WLC-021,WLC,247,769,723,6897.93,低库存预警,5
2024-02-28,DUO-004,DUO,457,642,618,13430.64,正常,14
2024-02-28,VEN-030,VEN,391,1357,726,15714.06,过库存,20
2024-02-28,LFR-002,LFR,431,1563,633,16942.92,低库存预警,5
2024-02-28,LRB-019,LRB,18,1569,208,53126.34,正常,10
2024-02-28,DRH-026,DRH,280,1127,697,3369.73,正常,26
2024-02-28,CUP-004,CUP,415,396,484,13531.32,过库存,1
2024-02-28,TLM-008,TLM,121,1068,496,24873.72,正常,28
2024-02-28,BUM-015,BUM,480,757,679,8644.94,正常,30
2024-02-28,TLP-024,TLP,387,152,123,532.0,正常,19
2024-02-28,TLP-022,TLP,139,1936,111,45612.16,正常,8
2024-02-28,HND-016,HND,323,1431,460,21765.51,过库存,3
2024-02-28,CUP-016,CUP,115,1675,300,25309.25,正常,1
2024-02-28,VEN-013,VEN,369,704,251,21915.52,低库存预警,2
2024-02-28,DRH-030,DRH,89,270,533,1455.3,正常,16
2024-02-28,HND-005,HND,205,1932,440,53613.0,低库存预警,29
2024-02-28,BUM-004,BUM,3,593,247,19171.69,正常,18
2024-02-28,LFR-010,LFR,317,1286,436,26851.68,正常,30
2024-02-29,DRH-007,DRH,497,897,426,7875.66,正常,13
2024-02-29,DUO-007,DUO,347,782,636,9493.48,正常,10
2024-02-29,DUO-003,DUO,259,554,162,880.86,正常,10
2024-02-29,LFR-018,LFR,256,1144,116,27810.64,正常,11
2024-02-29,LRB-004,LRB,473,613,579,8018.04,正常,4
2024-02-29,DUO-024,DUO,400,371,434,3654.35,正常,21
2024-02-29,BUM-021,BUM,361,377,765,8572.98,正常,29
2024-02-29,LRB-018,LRB,117,695,533,7533.8,低库存预警,2
2024-02-29,HND-020,HND,124,760,250,7486.0,正常,2
2024-02-29,VEN-015,VEN,6,538,466,17124.54,正常,30
2024-02-29,TLP-013,TLP,419,1012,365,2347.84,低库存预警,10
2024-02-29,CUP-002,CUP,375,1364,630,6547.2,正常,17
2024-02-29,BUM-023,BUM,204,381,370,2366.01,正常,18
2024-02-29,TLM-018,TLM,14,473,129,14014.99,正常,29
2024-02-29,LFR-012,LFR,71,1538,337,27422.54,正常,22
2024-02-29,BUM-008,BUM,441,127,485,3858.26,正常,26
2024-02-29,HND-013,HND,260,1851,304,31059.78,正常,30
2024-02-29,DRH-019,DRH,282,1327,100,25544.75,正常,16
2024-02-29,LRB-017,LRB,404,1717,765,43697.65,低库存预警,17
2024-02-29,TLP-010,TLP,384,1318,518,6181.42,正常,18
2024-02-29,WLC-013,WLC,489,1981,133,46355.4,低库存预警,2
2024-02-29,LFR-010,LFR,47,95,718,1983.6,正常,5
2024-02-29,VEN-027,VEN,478,1572,406,14116.56,正常,16
2024-02-29,WLC-022,WLC,496,1209,181,40610.31,低库存预警,24
2024-02-29,DUO-025,DUO,193,1986,250,24169.62,正常,8
2024-02-29,TLM-016,TLM,401,935,138,32416.45,过库存,0
2024-02-29,LRB-015,LRB,107,1942,650,41053.88,正常,10
2024-02-29,DRH-006,DRH,95,1649,642,29418.16,正常,22
2024-02-29,DRH-015,DRH,146,794,304,5923.24,正常,2
2024-02-29,TLP-015,TLP,368,534,549,10760.1,正常,28
2024-02-29,TLP-003,TLP,455,462,277,6976.2,低库存预警,8
2024-02-29,WLC-016,WLC,419,1023,312,31702.77,正常,7
2024-02-29,DRH-020,DRH,280,1370,451,41565.8,正常,7
2024-02-29,WLC-005,WLC,392,270,189,1036.8,过库存,30
2024-02-29,TLM-007,TLM,423,1570,492,5228.1,过库存,10
2024-02-29,LFR-011,LFR,44,1568,504,30999.36,正常,23
2024-02-29,HND-028,HND,234,619,795,5998.11,低库存预警,8
2024-02-29,CUP-016,CUP,395,653,396,9866.83,正常,16
2024-02-29,VEN-006,VEN,269,282,319,3936.72,正常,27
2024-02-29,DRH-028,DRH,71,603,464,15876.99,正常,6
2024-02-29,BUM-009,BUM,394,942,460,20846.46,正常,29
2024-02-29,CUP-020,CUP,370,1265,730,7159.9,正常,1
2024-02-29,WLC-015,WLC,71,247,384,5330.26,过库存,25
2024-02-29,TLP-001,TLP,181,1685,121,12957.65,低库存预警,18
2024-02-29,CUP-014,CUP,383,1730,786,32610.5,正常,0
2024-02-29,TLP-006,TLP,443,1204,306,34253.8,低库存预警,24
2024-02-29,DRH-026,DRH,165,907,315,2711.93,低库存预警,5
2024-02-29,DUO-010,DUO,389,1040,617,15849.6,低库存预警,2
2024-02-29,VEN-002,VEN,248,141,189,4703.76,低库存预警,8
2024-02-29,VEN-009,VEN,136,945,283,8599.5,过库存,25
2024-02-29,CUP-004,CUP,100,1308,767,44694.36,正常,4
2024-02-29,HND-009,HND,411,1268,396,38623.28,低库存预警,10
2024-02-29,CUP-022,CUP,477,153,619,2322.54,正常,18
2024-02-29,WLC-021,WLC,321,386,241,3462.42,过库存,13
2024-02-29,TLM-005,TLM,283,1232,408,26315.52,正常,3
2024-02-29,VEN-008,VEN,51,526,186,17473.72,正常,23
2024-02-29,DRH-021,DRH,283,1357,613,5197.31,低库存预警,3
2024-02-29,CUP-023,CUP,383,398,641,5046.64,低库存预警,18
2024-02-29,VEN-017,VEN,128,1873,586,42442.18,过库存,19
2024-02-29,CUP-025,CUP,490,1741,774,56756.6,正常,15
2024-03-01,TLP-003,TLP,500,544,106,8214.4,低库存预警,6
2024-03-01,TLM-013,TLM,84,726,520,21322.62,低库存预警,21
2024-03-01,DRH-001,DRH,123,615,243,18406.95,低库存预警,21
2024-03-01,WLC-002,WLC,223,1296,464,33462.72,正常,1
2024-03-01,CUP-022,CUP,170,510,300,7741.8,正常,23
2024-03-01,DRH-006,DRH,357,1360,394,24262.4,正常,3
2024-03-01,VEN-018,VEN,381,817,695,5065.4,低库存预警,28
2024-03-01,TLP-009,TLP,38,38,278,971.28,过库存,18
2024-03-01,DRH-004,DRH,140,695,231,10411.1,低库存预警,28
2024-03-01,LFR-003,LFR,27,956,686,25458.28,正常,15
2024-03-01,BUM-021,BUM,417,203,368,4616.22,低库存预警,3
2024-03-01,TLM-004,TLM,109,1389,111,45073.05,正常,13
2024-03-01,LRB-001,LRB,108,1233,242,15548.13,过库存,13
2024-03-01,LFR-001,LFR,297,809,239,3219.82,正常,29
2024-03-01,HND-022,HND,348,559,655,18027.75,正常,0
2024-03-01,DRH-008,DRH,340,1049,229,36578.63,正常,8
2024-03-01,BUM-017,BUM,102,1429,794,8373.94,正常,30
2024-03-01,BUM-007,BUM,462,1747,491,17714.58,正常,10
2024-03-01,TLM-027,TLM,176,43,599,649.73,过库存,16
2024-03-01,DUO-021,DUO,99,1713,325,16170.72,正常,17
2024-03-01,BUM-005,BUM,339,1046,482,17269.46,低库存预警,24
2024-03-01,HND-024,HND,210,1383,420,28946.19,正常,17
2024-03-01,WLC-010,WLC,72,939,245,23634.63,低库存预警,7
2024-03-01,HND-026,HND,331,230,240,6810.3,低库存预警,28
2024-03-01,HND-002,HND,50,803,282,7387.6,低库存预警,8
2024-03-01,DRH-023,DRH,361,1050,611,8631.0,正常,22
2024-03-01,CUP-009,CUP,397,1272,610,38503.44,正常,14
2024-03-01,DUO-024,DUO,217,17,612,167.45,正常,12
2024-03-01,TLM-002,TLM,436,1555,614,7728.35,过库存,1
2024-03-01,WLC-020,WLC,59,1367,744,16116.93,正常,22
2024-03-01,WLC-024,WLC,204,633,782,4272.75,正常,30
2024-03-01,TLP-024,TLP,430,319,287,1116.5,正常,9
2024-03-01,VEN-008,VEN,389,1584,161,52620.48,低库存预警,15
2024-03-01,BUM-009,BUM,225,232,301,5134.16,过库存,8
2024-03-01,TLP-006,TLP,86,1882,685,53542.9,正常,9
2024-03-01,DUO-007,DUO,128,1522,248,18477.08,过库存,19
2024-03-01,LRB-017,LRB,110,326,551,8296.7,正常,8
2024-03-01,HND-016,HND,397,276,172,4197.96,正常,29
2024-03-01,TLM-024,TLM,369,741,269,12048.66,正常,6
2024-03-01,DRH-002,DRH,371,631,571,5925.09,低库存预警,11
2024-03-01,LRB-013,LRB,462,1428,427,49066.08,低库存预警,17
2024-03-01,DUO-017,DUO,243,1567,217,21123.16,正常,11
2024-03-01,TLM-008,TLM,41,82,521,1909.78,正常,28
2024-03-01,BUM-006,BUM,257,398,658,9102.26,正常,16
2024-03-01,HND-010,HND,33,1255,162,40574.15,正常,20
2024-03-01,LFR-022,LFR,391,570,766,19870.2,正常,26
2024-03-01,BUM-024,BUM,132,97,452,2691.75,低库存预警,26
2024-03-01,HND-008,HND,124,155,710,3840.9,正常,3
2024-03-01,TLM-028,TLM,494,143,489,4720.43,正常,19
2024-03-01,TLM-018,TLM,278,1008,236,29867.04,过库存,12
2024-03-01,VEN-001,VEN,36,109,600,381.5,正常,8
2024-03-01,LFR-005,LFR,285,1637,702,2799.27,过库存,12
2024-03-01,LFR-004,LFR,464,1501,409,27993.65,正常,25
2024-03-01,HND-027,HND,91,500,704,12400.0,过库存,29
2024-03-01,LRB-012,LRB,21,517,206,2135.21,过库存,28
2024-03-01,WLC-011,WLC,169,1232,168,20143.2,低库存预警,4
2024-03-01,TLM-019,TLM,40,1549,719,45680.01,正常,14
2024-03-01,LFR-020,LFR,143,1883,345,58523.64,正常,10
2024-03-01,TLP-007,TLP,484,1187,223,13816.68,正常,2
2024-03-01,CUP-002,CUP,274,292,550,1401.6,正常,21
2024-03-02,TLP-016,TLP,396,1359,451,35102.97,正常,10
2024-03-02,TLP-008,TLP,396,634,177,15165.28,正常,15
2024-03-02,BUM-005,BUM,154,84,548,1386.84,正常,5
2024-03-02,DUO-020,DUO,243,888,315,18852.24,正常,13
2024-03-02,VEN-008,VEN,33,481,786,15978.82,正常,25
2024-03-02,DRH-018,DRH,177,208,259,4268.16,低库存预警,16
2024-03-02,VEN-016,VEN,203,588,634,19633.32,低库存预警,21
2024-03-02,HND-008,HND,414,371,567,9193.38,正常,22
2024-03-02,BUM-008,BUM,483,1806,449,54866.28,正常,8
2024-03-02,CUP-007,CUP,206,503,148,10628.39,正常,26
2024-03-02,CUP-014,CUP,427,1771,381,33383.35,正常,18
2024-03-02,DRH-005,DRH,137,225,183,5796.0,正常,2
2024-03-02,LFR-010,LFR,193,889,612,18562.32,过库存,12
2024-03-02,WLC-018,WLC,293,842,318,27381.84,过库存,8
2024-03-02,BUM-006,BUM,365,61,704,1395.07,低库存预警,22
2024-03-02,CUP-019,CUP,137,303,650,5272.2,过库存,6
2024-03-02,TLM-012,TLM,355,442,705,13065.52,正常,4
2024-03-02,VEN-026,VEN,28,1307,568,27734.54,正常,24
2024-03-02,TLM-002,TLM,218,499,751,2480.03,过库存,3
2024-03-02,LRB-007,LRB,256,992,162,5128.64,正常,8
2024-03-02,HND-014,HND,218,694,333,15739.92,正常,27
2024-03-02,CUP-027,CUP,134,561,231,11248.05,低库存预警,13
2024-03-02,DRH-009,DRH,358,546,345,7065.24,正常,27
2024-03-02,TLP-013,TLP,395,1046,305,2426.72,过库存,1
2024-03-02,BUM-016,BUM,50,503,536,4416.34,正常,4
2024-03-02,VEN-013,VEN,211,543,300,16903.59,正常,5
2024-03-02,LRB-001,LRB,468,1661,625,20945.21,正常,26
2024-03-02,WLC-010,WLC,143,1876,154,47218.92,过库存,29
2024-03-02,TLP-007,TLP,406,1991,591,23175.24,低库存预警,11
2024-03-02,TLP-001,TLP,0,1792,202,13780.48,低库存预警,15
2024-03-02,WLC-019,WLC,59,1866,767,36722.88,低库存预警,23
2024-03-02,CUP-010,CUP,290,1552,574,44557.92,过库存,12
2024-03-02,WLC-012,WLC,269,1072,479,12735.36,正常,30
2024-03-02,CUP-015,CUP,427,1076,413,32785.72,正常,20
2024-03-02,CUP-026,CUP,62,1541,241,17921.83,过库存,9
2024-03-02,TLM-010,TLM,415,361,408,3595.56,正常,15
2024-03-02,LFR-019,LFR,82,1989,719,33216.3,正常,21
2024-03-02,HND-011,HND,181,201,191,2281.35,低库存预警,25
2024-03-02,DRH-026,DRH,78,340,699,1016.6,正常,26
2024-03-02,LRB-008,LRB,303,331,368,10383.47,正常,3
2024-03-02,DUO-010,DUO,384,914,766,13929.36,正常,13
2024-03-02,DRH-012,DRH,386,1162,230,28492.24,正常,17
2024-03-02,LRB-013,LRB,193,60,688,2061.6,低库存预警,29
2024-03-02,LFR-015,LFR,431,1943,190,9462.41,正常,11
2024-03-02,WLC-022,WLC,61,229,264,7692.11,正常,4
2024-03-02,LFR-009,LFR,159,1167,129,19185.48,正常,25
2024-03-02,HND-019,HND,170,766,380,16453.68,低库存预警,25
2024-03-02,TLM-003,TLM,63,1248,695,10133.76,正常,15
2024-03-02,HND-023,HND,411,1265,222,11928.95,正常,26
2024-03-02,LRB-021,LRB,279,219,710,2389.29,正常,1
2024-03-02,WLC-024,WLC,394,774,582,5224.5,过库存,15
2024-03-02,HND-004,HND,260,375,627,4871.25,低库存预警,20
2024-03-02,DRH-015,DRH,238,137,236,1022.02,低库存预警,20
2024-03-02,TLM-027,TLM,424,1811,569,27364.21,正常,23
2024-03-02,WLC-021,WLC,467,951,492,8530.47,正常,20
2024-03-02,BUM-013,BUM,359,617,493,3609.45,正常,7
2024-03-02,HND-010,HND,471,531,552,17167.23,正常,23
2024-03-02,TLP-018,TLP,53,135,223,2409.75,低库存预警,8
2024-03-02,LRB-003,LRB,230,66,234,1296.24,低库存预警,11
2024-03-02,DRH-007,DRH,493,398,597,3494.44,正常,0
2024-03-03,HND-009,HND,228,268,709,8163.28,低库存预警,6
2024-03-03,DRH-003,DRH,214,1705,642,15873.55,低库存预警,4
2024-03-03,WLC-016,WLC,462,70,696,2169.3,正常,26
2024-03-03,TLP-017,TLP,360,1632,335,47213.76,低库存预警,27
2024-03-03,VEN-009,VEN,158,667,799,6069.7,正常,18
2024-03-03,DRH-015,DRH,73,1298,625,9683.08,过库存,7
2024-03-03,TLP-024,TLP,279,1431,111,5008.5,低库存预警,30
2024-03-03,DUO-023,DUO,276,1892,482,61792.72,正常,11
2024-03-03,LRB-011,LRB,478,287,700,1521.1,正常,9
2024-03-03,CUP-013,CUP,439,1346,264,26112.4,正常,11
2024-03-03,BUM-008,BUM,323,1761,120,53499.18,过库存,19
2024-03-03,LFR-012,LFR,271,1577,162,28117.91,正常,30
2024-03-03,DUO-015,DUO,101,354,334,7334.88,过库存,12
2024-03-03,HND-020,HND,335,315,271,3102.75,正常,26
2024-03-03,WLC-025,WLC,264,978,503,26014.8,过库存,25
2024-03-03,WLC-019,WLC,201,33,388,649.44,过库存,30
2024-03-03,TLP-006,TLP,117,341,418,9701.45,低库存预警,12
2024-03-03,DRH-007,DRH,88,1849,214,16234.22,低库存预警,12
2024-03-03,LFR-013,LFR,423,1461,674,16757.67,正常,25
2024-03-03,HND-026,HND,64,503,729,14893.83,正常,4
2024-03-03,LRB-013,LRB,437,1106,306,38002.16,正常,14
2024-03-03,LRB-015,LRB,265,1560,130,32978.4,过库存,6
2024-03-03,BUM-004,BUM,263,280,578,9052.4,正常,14
2024-03-03,HND-008,HND,286,550,112,13629.0,正常,12
2024-03-03,CUP-009,CUP,294,1594,696,48250.38,正常,26
2024-03-03,DUO-004,DUO,3,26,374,543.92,低库存预警,27
2024-03-03,VEN-020,VEN,238,919,312,1773.67,正常,29
2024-03-03,CUP-004,CUP,106,179,573,6116.43,正常,23
2024-03-03,TLM-010,TLM,217,969,137,9651.24,过库存,29
2024-03-03,BUM-012,BUM,385,1961,328,51731.18,低库存预警,11
2024-03-03,DRH-010,DRH,427,1032,410,6769.92,过库存,0
2024-03-03,LRB-009,LRB,200,1702,794,46022.08,正常,13
2024-03-03,TLM-005,TLM,296,1205,511,25738.8,正常,23
2024-03-03,DRH-025,DRH,258,1874,439,19695.74,正常,27
2024-03-03,WLC-005,WLC,236,481,217,1847.04,正常,2
2024-03-03,WLC-009,WLC,383,1126,249,34827.18,正常,14
2024-03-03,LRB-012,LRB,244,773,307,3192.49,正常,3
2024-03-03,LRB-003,LRB,8,527,466,10350.28,低库存预警,26
2024-03-03,WLC-010,WLC,210,1603,657,40347.51,低库存预警,7
2024-03-03,LFR-018,LFR,109,615,454,14950.65,正常,7
2024-03-03,DRH-013,DRH,179,1513,196,12421.73,过库存,29
2024-03-03,TLM-016,TLM,358,1905,271,66046.35,低库存预警,10
2024-03-03,BUM-017,BUM,81,1849,107,10835.14,正常,26
2024-03-03,LRB-004,LRB,473,1501,705,19633.08,正常,19
2024-03-03,LFR-016,LFR,361,303,372,5093.43,正常,28
2024-03-03,LFR-007,LFR,358,1323,572,4604.04,过库存,29
2024-03-03,DUO-009,DUO,250,1951,115,40912.47,正常,5
2024-03-03,TLP-007,TLP,200,859,452,9998.76,过库存,19
2024-03-03,LRB-019,LRB,274,706,148,23905.16,低库存预警,0
2024-03-03,DUO-010,DUO,137,1066,497,16245.84,正常,27
2024-03-03,TLP-015,TLP,492,61,773,1229.15,过库存,17
2024-03-03,HND-005,HND,115,707,613,19619.25,过库存,9
2024-03-03,BUM-028,BUM,336,1384,698,43208.48,正常,8
2024-03-03,BUM-003,BUM,458,1342,715,23699.72,低库存预警,20
2024-03-03,DRH-028,DRH,53,207,320,5450.31,正常,16
2024-03-03,HND-022,HND,91,1671,350,53889.75,正常,28
2024-03-03,CUP-003,CUP,495,1303,360,44562.6,正常,11
2024-03-03,TLM-006,TLM,202,931,519,6358.73,正常,18
2024-03-03,VEN-013,VEN,102,1469,273,45729.97,低库存预警,0
2024-03-03,DUO-006,DUO,345,1955,593,64612.75,正常,23
2024-03-04,DUO-006,DUO,290,1904,763,62927.2,正常,10
2024-03-04,VEN-013,VEN,217,121,112,3766.73,过库存,15
2024-03-04,WLC-023,WLC,437,853,436,20403.76,低库存预警,11
2024-03-04,TLM-005,TLM,450,1362,418,29092.32,正常,22
