log_date,shift,machine_id,runtime_hours,energy_consumed_kwh,energy_cost_yuan,eco_mode_enabled
2024-02-06,白班,M18,5.12,557.63,450.89,True
2024-02-06,夜班,M18,6.45,437.56,310.13,True
2024-02-06,晚班,M18,6.09,647.86,371.48,False
2024-02-06,白班,M19,7.9,726.87,478.8,True
2024-02-06,夜班,M19,7.17,932.42,690.43,True
2024-02-06,晚班,M19,6.76,644.68,421.99,True
2024-02-06,白班,M20,4.69,531.75,305.85,True
2024-02-06,夜班,M20,4.97,421.55,263.27,True
2024-02-06,晚班,M20,6.17,471.01,334.34,True
2024-02-06,白班,M21,3.29,625.28,347.88,False
2024-02-06,夜班,M21,5.4,980.33,579.81,False
2024-02-06,晚班,M21,7.61,1602.2,1099.01,True
2024-02-06,白班,M22,2.24,466.94,391.6,True
2024-02-06,夜班,M22,6.57,1612.71,1033.55,True
2024-02-06,晚班,M22,2.83,540.16,430.15,True
2024-02-06,白班,M23,5.46,248.83,155.33,True
2024-02-06,夜班,M23,4.42,135.72,110.33,False
2024-02-06,晚班,M23,7.73,188.57,125.74,True
2024-02-06,白班,M24,4.46,444.11,260.86,False
2024-02-06,夜班,M24,2.96,318.51,228.84,True
2024-02-06,晚班,M24,2.46,418.31,285.4,True
2024-02-06,白班,M25,7.77,1262.34,946.4,True
2024-02-06,夜班,M25,4.54,564.73,473.29,True
2024-02-06,晚班,M25,4.85,852.88,503.37,True
2024-02-06,白班,M26,5.86,1620.48,1149.95,True
2024-02-06,夜班,M26,7.15,930.74,600.73,True
2024-02-06,晚班,M26,5.74,822.43,537.75,False
2024-02-06,白班,M27,5.67,832.1,596.65,True
2024-02-06,夜班,M27,2.53,642.56,443.44,True
2024-02-06,晚班,M27,7.3,1782.21,1383.29,False
2024-02-06,白班,M28,7.45,2603.87,1479.93,False
2024-02-06,夜班,M28,2.81,770.48,612.58,True
2024-02-06,晚班,M28,5.39,1031.72,669.62,True
2024-02-06,白班,M29,2.94,1296.07,834.35,False
2024-02-06,夜班,M29,4.64,1088.92,777.25,False
2024-02-06,晚班,M29,2.4,1065.11,635.55,False
2024-02-07,白班,M01,5.23,39.87,24.13,True
2024-02-07,夜班,M01,6.91,56.15,40.5,True
2024-02-07,晚班,M01,7.04,56.11,33.82,True
2024-02-07,白班,M02,5.21,55.36,31.28,False
2024-02-07,夜班,M02,2.11,17.37,11.69,True
2024-02-07,晚班,M02,7.29,38.02,28.21,True
2024-02-07,白班,M03,3.99,37.44,31.34,False
2024-02-07,夜班,M03,6.33,66.92,51.59,True
2024-02-07,晚班,M03,7.36,68.33,47.27,True
2024-02-07,白班,M04,3.07,34.59,21.06,True
2024-02-07,夜班,M04,2.08,30.57,20.54,True
2024-02-07,晚班,M04,3.92,60.06,48.44,True
2024-02-07,白班,M05,4.16,77.48,50.78,False
2024-02-07,夜班,M05,7.64,81.69,65.04,False
2024-02-07,晚班,M05,7.64,148.68,86.15,True
2024-02-07,白班,M06,7.12,160.75,112.44,True
2024-02-07,夜班,M06,2.49,59.6,35.95,True
2024-02-07,晚班,M06,5.43,83.62,46.69,True
2024-02-07,白班,M07,3.11,87.71,52.19,True
2024-02-07,夜班,M07,5.91,178.72,124.23,True
2024-02-07,晚班,M07,7.6,122.29,103.54,True
2024-02-07,白班,M08,4.48,65.32,53.22,False
2024-02-07,夜班,M08,2.63,54.67,45.84,True
2024-02-07,晚班,M08,6.35,99.39,61.4,False
2024-02-07,白班,M09,4.85,210.42,151.96,True
2024-02-07,夜班,M09,3.41,130.97,90.2,True
2024-02-07,晚班,M09,7.58,152.34,85.8,False
2024-02-07,白班,M10,4.28,158.65,126.72,True
2024-02-07,夜班,M10,7.18,172.41,98.6,True
2024-02-07,晚班,M10,4.74,155.29,110.62,True
2024-02-07,白班,M11,7.56,336.02,252.12,True
2024-02-07,夜班,M11,6.04,160.65,92.55,True
2024-02-07,晚班,M11,2.41,50.72,42.69,True
2024-02-07,白班,M12,7.01,228.98,144.36,True
2024-02-07,夜班,M12,2.04,127.84,98.97,True
2024-02-07,晚班,M12,4.71,249.94,178.29,True
2024-02-07,白班,M13,3.48,137.21,93.47,True
2024-02-07,夜班,M13,5.94,372.54,226.43,True
2024-02-07,晚班,M13,6.58,376.87,269.12,True
2024-02-07,白班,M14,5.91,294.48,240.09,True
2024-02-07,夜班,M14,4.98,132.16,109.55,True
2024-02-07,晚班,M14,6.34,213.22,142.06,True
2024-02-07,白班,M15,2.82,106.72,76.96,False
2024-02-07,夜班,M15,3.07,105.67,68.77,False
2024-02-07,晚班,M15,7.2,221.17,134.01,True
2024-02-07,白班,M16,5.92,437.19,279.25,True
2024-02-07,夜班,M16,3.09,232.76,146.14,True
2024-02-07,晚班,M16,4.29,292.56,227.06,False
2024-02-07,白班,M17,7.94,652.35,521.18,True
2024-02-07,夜班,M17,3.65,279.09,213.89,True
2024-02-07,晚班,M17,6.29,502.62,350.56,True
2024-02-07,白班,M18,3.79,221.17,166.51,False
2024-02-07,夜班,M18,2.35,193.78,139.45,True
2024-02-07,晚班,M18,4.92,459.87,385.77,True
2024-02-07,白班,M19,7.4,465.47,300.56,True
2024-02-07,夜班,M19,5.6,416.92,278.35,False
2024-02-07,晚班,M19,5.35,510.67,391.21,False
2024-02-07,白班,M20,7.83,870.52,738.66,True
2024-02-07,夜班,M20,6.73,706.15,422.4,True
2024-02-07,晚班,M20,4.12,434.57,269.5,True
2024-02-07,白班,M21,2.43,268.54,178.7,True
2024-02-07,夜班,M21,7.88,1490.56,1024.81,True
2024-02-07,晚班,M21,5.66,984.64,663.65,True
2024-02-07,白班,M22,3.75,1014.38,594.02,False
2024-02-07,夜班,M22,3.46,507.56,316.88,True
2024-02-07,晚班,M22,6.65,952.61,739.74,True
2024-02-07,白班,M23,6.37,241.42,185.52,True
2024-02-07,夜班,M23,6.06,249.15,155.05,True
2024-02-07,晚班,M23,3.13,87.73,66.0,True
2024-02-07,白班,M24,4.88,813.73,636.83,True
2024-02-07,夜班,M24,4.66,435.2,313.78,False
2024-02-07,晚班,M24,5.37,724.19,518.67,True
2024-02-07,白班,M25,5.71,565.47,385.13,True
2024-02-07,夜班,M25,4.97,530.01,359.37,True
2024-02-07,晚班,M25,7.75,1157.73,927.73,True
2024-02-07,白班,M26,3.2,518.89,431.94,True
2024-02-07,夜班,M26,5.88,1550.8,1003.96,True
2024-02-07,晚班,M26,7.03,1677.81,1259.01,False
2024-02-07,白班,M27,2.99,571.16,450.8,False
2024-02-07,夜班,M27,2.74,547.54,394.31,True
2024-02-07,晚班,M27,7.4,2374.39,1597.97,True
2024-02-07,白班,M28,5.81,1235.42,900.27,True
2024-02-07,夜班,M28,7.2,1186.23,830.69,True
2024-02-07,晚班,M28,6.54,1109.05,883.86,False
2024-02-07,白班,M29,2.21,629.96,474.19,True
2024-02-07,夜班,M29,3.82,775.53,523.56,True
2024-02-07,晚班,M29,5.56,2496.22,1676.75,True
2024-02-08,白班,M01,5.33,45.3,34.62,True
2024-02-08,夜班,M01,3.13,28.53,16.74,True
2024-02-08,晚班,M01,2.5,22.42,17.8,True
2024-02-08,白班,M02,2.95,31.48,23.95,True
2024-02-08,夜班,M02,7.87,73.06,60.25,False
2024-02-08,晚班,M02,6.81,51.53,37.86,True
2024-02-08,白班,M03,2.88,34.83,20.24,True
2024-02-08,夜班,M03,6.01,39.84,32.79,True
2024-02-08,晚班,M03,6.28,61.67,36.48,False
2024-02-08,白班,M04,7.12,92.0,71.95,False
2024-02-08,夜班,M04,2.61,55.51,32.88,False
2024-02-08,晚班,M04,2.85,59.67,45.71,True
2024-02-08,白班,M05,2.72,57.96,47.32,True
2024-02-08,夜班,M05,2.63,40.4,26.1,True
2024-02-08,晚班,M05,5.46,59.05,42.12,True
2024-02-08,白班,M06,2.14,55.46,45.78,True
2024-02-08,夜班,M06,4.66,67.73,39.94,True
2024-02-08,晚班,M06,3.96,89.96,55.29,True
2024-02-08,白班,M07,5.71,134.83,103.14,True
2024-02-08,夜班,M07,6.42,154.22,110.29,False
2024-02-08,晚班,M07,2.33,34.09,21.32,False
2024-02-08,白班,M08,7.98,137.67,87.96,True
2024-02-08,夜班,M08,2.84,79.24,67.3,False
2024-02-08,晚班,M08,6.22,125.59,71.63,True
2024-02-08,白班,M09,5.42,200.59,111.54,True
2024-02-08,夜班,M09,3.78,165.08,135.74,True
2024-02-08,晚班,M09,7.74,205.71,127.35,True
2024-02-08,白班,M10,7.6,309.91,234.19,True
2024-02-08,夜班,M10,3.7,137.18,110.56,True
2024-02-08,晚班,M10,4.85,116.69,96.36,True
2024-02-08,白班,M11,5.05,201.71,117.34,True
2024-02-08,夜班,M11,7.99,345.43,262.1,False
2024-02-08,晚班,M11,3.16,77.75,50.13,True
2024-02-08,白班,M12,4.4,178.9,103.2,True
2024-02-08,夜班,M12,4.42,265.23,175.59,True
2024-02-08,晚班,M12,5.34,276.28,199.66,True
2024-02-08,白班,M13,7.05,345.12,280.7,False
2024-02-08,夜班,M13,7.21,426.87,315.94,False
2024-02-08,晚班,M13,6.81,208.33,166.52,False
2024-02-08,白班,M14,3.4,123.95,89.4,True
2024-02-08,夜班,M14,7.61,229.86,147.61,False
2024-02-08,晚班,M14,2.62,123.48,83.88,True
2024-02-08,白班,M15,6.1,297.73,214.96,False
2024-02-08,夜班,M15,3.35,195.84,122.63,True
2024-02-08,晚班,M15,2.89,143.98,118.21,True
2024-02-08,白班,M16,5.61,380.76,303.73,True
2024-02-08,夜班,M16,2.86,182.16,105.26,False
2024-02-08,晚班,M16,3.75,264.44,149.14,True
2024-02-08,白班,M17,3.05,176.17,135.28,False
2024-02-08,夜班,M17,6.63,448.79,303.81,True
2024-02-08,晚班,M17,6.54,457.46,265.35,False
2024-02-08,白班,M18,7.76,494.55,369.91,False
2024-02-08,夜班,M18,6.34,653.29,490.71,False
2024-02-08,晚班,M18,2.93,333.5,207.33,False
2024-02-08,白班,M19,3.16,425.79,357.06,True
2024-02-08,夜班,M19,6.76,458.26,277.5,True
2024-02-08,晚班,M19,3.66,453.69,288.73,True
2024-02-08,白班,M20,6.23,803.05,552.22,True
2024-02-08,夜班,M20,3.29,497.16,300.03,True
2024-02-08,晚班,M20,5.34,515.22,289.5,True
2024-02-08,白班,M21,7.55,1549.4,1109.56,True
2024-02-08,夜班,M21,4.98,1038.04,573.38,True
2024-02-08,晚班,M21,6.79,1458.55,865.2,False
2024-02-08,白班,M22,4.54,1295.44,998.6,False
2024-02-08,夜班,M22,7.23,2078.36,1701.01,True
2024-02-08,晚班,M22,3.53,616.81,505.78,True
2024-02-08,白班,M23,7.94,246.59,143.85,True
2024-02-08,夜班,M23,7.57,251.09,144.83,True
2024-02-08,晚班,M23,2.15,65.6,54.73,True
2024-02-08,白班,M24,4.28,638.75,535.46,True
2024-02-08,夜班,M24,3.0,323.21,219.23,False
2024-02-08,晚班,M24,3.02,445.04,316.48,True
2024-02-08,白班,M25,4.1,606.64,405.37,True
2024-02-08,夜班,M25,6.02,581.35,372.18,False
2024-02-08,晚班,M25,5.01,743.6,409.27,True
2024-02-08,白班,M26,7.96,1854.12,1144.08,True
2024-02-08,夜班,M26,7.8,1942.7,1138.69,True
2024-02-08,晚班,M26,7.21,1145.38,940.17,True
2024-02-08,白班,M27,6.56,1913.03,1566.71,True
2024-02-08,夜班,M27,3.6,643.42,388.27,True
2024-02-08,晚班,M27,7.59,1401.01,795.31,True
2024-02-08,白班,M28,5.9,1229.09,780.15,False
2024-02-08,夜班,M28,7.48,2061.1,1702.48,True
2024-02-08,晚班,M28,5.55,1459.87,1119.65,True
2024-02-08,白班,M29,3.09,1091.09,729.91,True
2024-02-08,夜班,M29,7.4,2529.24,1743.94,True
2024-02-08,晚班,M29,2.09,574.74,445.3,True
2024-02-09,白班,M01,3.87,37.89,21.19,False
2024-02-09,夜班,M01,3.77,34.42,22.34,False
2024-02-09,晚班,M01,7.42,59.54,35.28,True
2024-02-09,白班,M02,4.65,28.6,23.13,True
2024-02-09,夜班,M02,6.66,35.23,22.35,True
2024-02-09,晚班,M02,6.06,32.86,22.27,True
2024-02-09,白班,M03,6.33,57.31,44.04,False
2024-02-09,夜班,M03,4.66,37.11,30.58,True
2024-02-09,晚班,M03,3.06,26.66,19.98,True
2024-02-09,白班,M04,7.33,135.88,102.92,True
2024-02-09,夜班,M04,3.76,43.37,27.6,True
2024-02-09,晚班,M04,5.89,111.73,76.51,True
2024-02-09,白班,M05,2.89,33.43,22.54,True
2024-02-09,夜班,M05,7.32,85.53,70.09,False
2024-02-09,晚班,M05,5.73,88.74,62.9,True
2024-02-09,白班,M06,7.4,179.37,116.38,True
2024-02-09,夜班,M06,2.58,46.09,35.28,True
2024-02-09,晚班,M06,4.92,63.51,38.63,True
2024-02-09,白班,M07,3.78,109.32,75.78,True
2024-02-09,夜班,M07,7.44,208.51,140.36,True
2024-02-09,晚班,M07,7.55,235.97,180.1,True
2024-02-09,白班,M08,5.82,167.49,118.8,True
2024-02-09,夜班,M08,5.86,148.39,94.83,True
2024-02-09,晚班,M08,2.19,67.3,52.39,True
2024-02-09,白班,M09,6.27,230.37,134.42,False
2024-02-09,夜班,M09,6.64,197.83,122.18,False
2024-02-09,晚班,M09,5.28,173.63,131.86,True
2024-02-09,白班,M10,7.38,200.86,126.06,True
2024-02-09,夜班,M10,6.11,243.55,203.01,True
2024-02-09,晚班,M10,4.03,100.75,74.43,True
2024-02-09,白班,M11,6.54,269.27,216.15,True
2024-02-09,夜班,M11,2.77,105.87,59.7,False
2024-02-09,晚班,M11,5.55,128.12,78.26,False
2024-02-09,白班,M12,6.48,280.09,214.96,True
2024-02-09,夜班,M12,7.4,348.18,233.18,True
2024-02-09,晚班,M12,4.22,233.2,138.79,False
2024-02-09,白班,M13,3.0,139.31,117.94,True
2024-02-09,夜班,M13,7.35,400.75,226.19,True
2024-02-09,晚班,M13,7.77,344.16,196.69,False
2024-02-09,白班,M14,6.43,252.78,201.31,False
2024-02-09,夜班,M14,7.87,247.14,175.26,True
2024-02-09,晚班,M14,5.65,214.13,126.84,True
2024-02-09,白班,M15,3.88,130.28,101.79,True
2024-02-09,夜班,M15,4.5,155.55,92.33,False
2024-02-09,晚班,M15,2.71,142.73,79.94,True
2024-02-09,白班,M16,3.56,286.19,178.63,False
2024-02-09,夜班,M16,5.9,377.99,276.44,True
2024-02-09,晚班,M16,7.01,456.98,292.31,True
2024-02-09,白班,M17,3.57,207.68,173.62,True
2024-02-09,夜班,M17,7.25,697.97,498.92,False
2024-02-09,晚班,M17,7.35,687.73,553.53,True
2024-02-09,白班,M18,6.01,316.04,223.73,True
2024-02-09,夜班,M18,4.04,436.87,365.62,False
2024-02-09,晚班,M18,2.18,174.94,130.22,True
2024-02-09,白班,M19,6.95,601.86,410.39,True
2024-02-09,夜班,M19,4.38,312.6,212.63,True
2024-02-09,晚班,M19,3.86,312.86,178.51,False
2024-02-09,白班,M20,7.02,681.65,541.45,True
2024-02-09,夜班,M20,3.16,465.54,383.34,True
2024-02-09,晚班,M20,6.96,502.93,315.76,True
2024-02-09,白班,M21,3.9,415.28,303.15,False
2024-02-09,夜班,M21,5.49,1085.0,914.09,True
2024-02-09,晚班,M21,5.16,575.93,451.32,True
2024-02-09,白班,M22,3.87,693.51,395.73,False
2024-02-09,夜班,M22,7.99,1561.95,944.51,True
2024-02-09,晚班,M22,2.31,511.47,413.85,True
2024-02-09,白班,M23,6.1,137.69,79.23,False
2024-02-09,夜班,M23,4.76,129.87,94.15,True
2024-02-09,晚班,M23,2.8,78.79,66.54,True
2024-02-09,白班,M24,7.21,825.08,676.52,True
2024-02-09,夜班,M24,5.95,576.73,361.19,True
2024-02-09,晚班,M24,3.36,597.08,458.29,True
2024-02-09,白班,M25,4.0,408.38,249.66,True
2024-02-09,夜班,M25,3.94,484.3,385.21,True
2024-02-09,晚班,M25,6.47,663.87,413.22,True
2024-02-09,白班,M26,7.06,1153.65,646.09,True
2024-02-09,夜班,M26,2.98,651.62,514.46,True
2024-02-09,晚班,M26,6.63,1233.73,752.42,True
2024-02-09,白班,M27,5.91,1213.27,746.32,True
2024-02-09,夜班,M27,3.43,739.76,428.54,False
2024-02-09,晚班,M27,7.64,1808.0,1279.15,True
2024-02-09,白班,M28,4.31,1026.83,841.54,True
2024-02-09,夜班,M28,3.78,1257.48,984.1,True
2024-02-09,晚班,M28,2.75,763.9,542.01,False
2024-02-09,白班,M29,5.66,1145.91,906.76,True
2024-02-09,夜班,M29,2.03,876.26,688.74,True
2024-02-09,晚班,M29,5.22,1735.28,1262.0,True
2024-02-10,白班,M01,5.97,38.67,26.68,False
2024-02-10,夜班,M01,2.31,13.4,7.86,True
2024-02-10,晚班,M01,5.78,61.21,46.92,False
2024-02-10,白班,M02,5.06,36.44,28.67,False
2024-02-10,夜班,M02,5.43,36.83,24.1,False
2024-02-10,晚班,M02,4.13,25.23,20.94,True
2024-02-10,白班,M03,3.79,33.33,28.04,True
2024-02-10,夜班,M03,6.67,82.85,47.79,True
2024-02-10,晚班,M03,7.78,50.54,29.15,False
2024-02-10,白班,M04,7.72,76.94,63.27,False
2024-02-10,夜班,M04,7.69,124.86,87.93,False
2024-02-10,晚班,M04,4.8,57.77,39.55,False
2024-02-10,白班,M05,6.16,119.65,69.55,True
2024-02-10,夜班,M05,2.73,45.88,26.76,True
2024-02-10,晚班,M05,2.12,21.79,13.64,True
2024-02-10,白班,M06,4.32,64.21,53.62,False
2024-02-10,夜班,M06,4.12,100.4,80.3,True
2024-02-10,晚班,M06,2.42,56.31,47.16,False
2024-02-10,白班,M07,5.22,116.31,93.83,False
2024-02-10,夜班,M07,4.66,134.14,109.65,True
2024-02-10,晚班,M07,3.04,62.36,50.43,False
2024-02-10,白班,M08,7.69,114.86,85.38,True
2024-02-10,夜班,M08,2.08,66.55,54.83,True
2024-02-10,晚班,M08,6.19,193.62,108.39,True
2024-02-10,白班,M09,6.29,201.53,136.84,True
2024-02-10,夜班,M09,6.37,276.99,190.96,True
2024-02-10,晚班,M09,2.19,61.77,49.04,True
2024-02-10,白班,M10,5.17,225.35,166.55,True
2024-02-10,夜班,M10,4.44,165.09,108.53,True
2024-02-10,晚班,M10,2.3,54.74,40.09,True
2024-02-10,白班,M11,7.5,191.04,150.54,True
2024-02-10,夜班,M11,2.88,107.28,88.7,True
2024-02-10,晚班,M11,3.72,102.42,56.87,True
2024-02-10,白班,M12,5.68,201.43,133.11,True
2024-02-10,夜班,M12,3.29,129.58,71.63,True
2024-02-10,晚班,M12,6.61,210.72,134.66,True
2024-02-10,白班,M13,6.89,382.61,224.92,False
2024-02-10,夜班,M13,6.47,371.12,223.65,True
2024-02-10,晚班,M13,5.34,321.42,199.54,True
2024-02-10,白班,M14,2.35,101.38,76.39,True
2024-02-10,夜班,M14,5.81,230.26,164.62,True
2024-02-10,晚班,M14,7.97,330.65,200.64,True
2024-02-10,白班,M15,2.13,100.27,81.11,True
2024-02-10,夜班,M15,6.49,211.19,131.86,False
2024-02-10,晚班,M15,6.13,202.91,168.04,False
2024-02-10,白班,M16,7.85,371.1,281.98,True
2024-02-10,夜班,M16,7.4,565.51,354.0,True
2024-02-10,晚班,M16,2.97,201.66,158.41,True
2024-02-10,白班,M17,2.67,142.92,107.7,True
2024-02-10,夜班,M17,6.46,372.56,314.09,False
2024-02-10,晚班,M17,6.86,306.59,183.39,True
2024-02-10,白班,M18,3.24,299.62,173.81,True
2024-02-10,夜班,M18,3.07,191.35,149.65,False
2024-02-10,晚班,M18,2.04,195.01,158.44,False
2024-02-10,白班,M19,5.58,334.7,226.3,False
2024-02-10,夜班,M19,6.88,554.69,437.84,True
2024-02-10,晚班,M19,7.23,608.0,450.15,True
2024-02-10,白班,M20,3.91,554.02,440.24,True
2024-02-10,夜班,M20,5.29,441.67,303.59,False
2024-02-10,晚班,M20,2.54,281.24,181.39,True
2024-02-10,白班,M21,7.99,842.62,604.01,True
2024-02-10,夜班,M21,6.83,1335.73,952.19,True
2024-02-10,晚班,M21,3.89,569.72,343.01,True
2024-02-10,白班,M22,4.18,587.14,442.31,True
2024-02-10,夜班,M22,2.11,546.9,422.33,True
2024-02-10,晚班,M22,6.47,1603.65,974.14,True
2024-02-10,白班,M23,4.32,183.55,106.9,False
2024-02-10,夜班,M23,4.5,223.56,137.41,False
2024-02-10,晚班,M23,2.02,71.09,43.82,True
2024-02-10,白班,M24,4.59,432.28,316.39,True
2024-02-10,夜班,M24,4.8,581.5,408.75,True
2024-02-10,晚班,M24,3.26,314.11,244.86,True
2024-02-10,白班,M25,4.26,367.2,253.22,False
2024-02-10,夜班,M25,2.01,174.33,128.31,True
2024-02-10,晚班,M25,2.51,329.29,183.14,True
2024-02-10,白班,M26,4.85,1350.35,1086.8,True
2024-02-10,夜班,M26,6.76,1294.29,979.64,True
2024-02-10,晚班,M26,2.47,711.91,562.81,True
2024-02-10,白班,M27,3.6,704.48,433.3,True
2024-02-10,夜班,M27,4.88,1036.2,581.71,False
2024-02-10,晚班,M27,3.2,485.34,355.05,True
2024-02-10,白班,M28,5.71,927.01,595.44,False
2024-02-10,夜班,M28,2.81,979.93,659.67,True
2024-02-10,晚班,M28,7.05,2067.76,1519.43,True
2024-02-10,白班,M29,6.75,1839.77,1438.6,True
2024-02-10,夜班,M29,2.58,1124.69,938.26,True
2024-02-10,晚班,M29,5.22,2050.78,1327.29,True
2024-02-11,白班,M01,4.79,31.79,22.63,True
2024-02-11,夜班,M01,5.02,38.67,28.18,True
2024-02-11,晚班,M01,7.57,69.47,51.05,True
2024-02-11,白班,M02,5.95,39.08,23.2,True
2024-02-11,夜班,M02,7.11,56.82,47.36,True
2024-02-11,晚班,M02,3.91,32.83,26.08,True
2024-02-11,白班,M03,6.33,73.88,41.78,False
2024-02-11,夜班,M03,5.0,67.85,41.16,True
2024-02-11,晚班,M03,2.49,17.75,10.23,True
2024-02-11,白班,M04,7.79,149.92,127.27,True
2024-02-11,夜班,M04,6.19,95.85,69.39,False
2024-02-11,晚班,M04,5.79,119.05,71.03,True
2024-02-11,白班,M05,7.79,86.84,58.16,False
2024-02-11,夜班,M05,7.32,133.82,103.94,False
2024-02-11,晚班,M05,2.83,39.44,26.6,False
2024-02-11,白班,M06,5.2,91.54,55.9,True
2024-02-11,夜班,M06,5.89,131.37,104.89,True
2024-02-11,晚班,M06,2.49,30.83,24.57,True
2024-02-11,白班,M07,3.41,89.52,57.34,True
2024-02-11,夜班,M07,3.83,100.05,75.24,True
2024-02-11,晚班,M07,7.06,150.63,102.13,True
2024-02-11,白班,M08,2.55,47.26,35.27,True
2024-02-11,夜班,M08,3.45,88.63,59.8,False
2024-02-11,晚班,M08,5.92,92.21,64.14,False
2024-02-11,白班,M09,3.95,162.08,112.1,False
2024-02-11,夜班,M09,3.8,144.13,86.08,True
2024-02-11,晚班,M09,6.68,158.18,122.32,False
2024-02-11,白班,M10,5.38,159.61,110.98,True
2024-02-11,夜班,M10,5.27,142.0,87.92,True
2024-02-11,晚班,M10,7.92,188.53,126.01,True
2024-02-11,白班,M11,6.71,182.01,131.03,True
2024-02-11,夜班,M11,3.35,74.36,60.49,False
2024-02-11,晚班,M11,4.79,146.13,120.33,True
2024-02-11,白班,M12,5.66,354.63,292.65,False
2024-02-11,夜班,M12,5.49,326.62,191.15,True
2024-02-11,晚班,M12,2.92,176.32,129.96,True
2024-02-11,白班,M13,6.64,326.0,237.35,False
2024-02-11,夜班,M13,7.43,320.12,208.59,True
2024-02-11,晚班,M13,3.86,173.86,113.3,True
2024-02-11,白班,M14,7.38,304.55,181.38,True
2024-02-11,夜班,M14,5.25,155.92,132.15,True
2024-02-11,晚班,M14,4.23,204.34,162.55,True
2024-02-11,白班,M15,6.47,326.85,275.44,False
2024-02-11,夜班,M15,6.93,378.76,253.94,True
2024-02-11,晚班,M15,5.96,255.5,202.09,True
2024-02-11,白班,M16,7.92,475.48,261.57,True
2024-02-11,夜班,M16,2.31,170.36,105.13,True
2024-02-11,晚班,M16,6.47,490.69,270.3,True
2024-02-11,白班,M17,7.93,630.5,505.93,True
2024-02-11,夜班,M17,5.84,305.54,244.83,True
2024-02-11,晚班,M17,6.43,295.74,170.91,True
2024-02-11,白班,M18,6.43,392.3,308.43,True
2024-02-11,夜班,M18,6.69,626.94,509.79,True
2024-02-11,晚班,M18,7.39,384.61,314.95,True
2024-02-11,白班,M19,5.09,431.7,351.38,True
2024-02-11,夜班,M19,6.28,464.56,268.11,True
2024-02-11,晚班,M19,3.97,421.16,347.62,True
2024-02-11,白班,M20,2.84,421.78,299.14,True
2024-02-11,夜班,M20,7.87,873.83,601.11,True
2024-02-11,晚班,M20,6.29,814.87,659.0,True
2024-02-11,白班,M21,2.98,338.29,256.7,True
2024-02-11,夜班,M21,3.26,470.24,332.73,False
2024-02-11,晚班,M21,6.5,832.87,689.81,False
2024-02-11,白班,M22,2.53,712.7,480.79,False
2024-02-11,夜班,M22,2.78,356.67,237.88,False
2024-02-11,晚班,M22,2.21,427.02,289.97,True
2024-02-11,白班,M23,4.21,108.47,63.02,False
2024-02-11,夜班,M23,7.02,289.37,180.3,False
2024-02-11,晚班,M23,2.63,100.43,78.19,True
2024-02-11,白班,M24,4.96,619.06,467.03,True
2024-02-11,夜班,M24,3.87,624.22,512.62,True
2024-02-11,晚班,M24,6.28,619.19,508.79,True
2024-02-11,白班,M25,5.46,855.92,642.34,False
2024-02-11,夜班,M25,2.64,400.19,275.69,True
2024-02-11,晚班,M25,4.86,391.74,245.6,True
2024-02-11,白班,M26,7.26,1927.88,1262.77,False
2024-02-11,夜班,M26,7.52,2066.41,1223.95,True
2024-02-11,晚班,M26,2.98,845.03,638.25,False
2024-02-11,白班,M27,4.76,1175.78,735.72,True
2024-02-11,夜班,M27,5.06,1460.83,1221.73,True
2024-02-11,晚班,M27,5.05,799.7,614.18,True
