changeover_time,machine_id,sku_from,sku_to,family_from,family_to,standard_minutes,actual_minutes,operator_id,remark
2025-11-24 12:32:00,M24,DUO-014,TLP-021,DUO,TLP,399.5,489.2,OP021,物料未到位
2025-12-06 18:21:00,M05,VEN-014,DRH-024,VEN,DRH,140.6,149.7,OP014,模具故障
2024-08-20 13:53:00,M03,CUP-010,CUP-030,CUP,CUP,26.4,32.1,OP042,物料未到位
2025-07-09 23:49:00,M03,VEN-009,DRH-007,VEN,DRH,191.6,237.0,OP006,正常
2026-01-06 01:13:00,M14,BUM-025,HND-026,BUM,HND,195.2,168.6,OP025,工具缺失
2024-09-01 20:25:00,M14,HND-013,BUM-004,HND,BUM,75.1,88.8,OP005,工具缺失
2026-02-18 00:42:00,M08,CUP-027,CUP-016,CUP,CUP,43.4,50.1,OP014,正常
2025-07-30 04:05:00,M06,CUP-005,DRH-020,CUP,DRH,236.5,224.1,OP034,正常
2025-12-07 00:53:00,M23,DUO-005,DUO-004,DUO,DUO,56.0,68.2,OP020,正常
2024-03-15 16:26:00,M05,CUP-009,VEN-009,CUP,VEN,68.1,82.1,OP039,工具缺失
2024-03-16 08:33:00,M05,CUP-017,DRH-022,CUP,DRH,202.3,224.9,OP039,物料未到位
2025-06-18 19:49:00,M14,BUM-027,HND-024,BUM,HND,76.5,69.6,OP031,物料未到位
2026-01-13 11:28:00,M04,VEN-006,DRH-024,VEN,DRH,190.8,200.5,OP028,正常
2025-11-11 16:05:00,M12,DRH-018,VEN-015,DRH,VEN,209.8,251.0,OP035,工具缺失
2024-06-14 21:47:00,M24,TLP-009,DUO-002,TLP,DUO,225.0,207.5,OP016,物料未到位
2026-03-27 05:49:00,M13,CUP-016,CUP-005,CUP,CUP,20.6,24.2,OP015,物料未到位
2026-04-06 11:20:00,M10,DRH-021,DRH-030,DRH,DRH,25.8,23.9,OP015,正常
2026-01-20 15:52:00,M16,TLM-020,HND-027,TLM,HND,85.9,99.1,OP037,模具故障
2024-07-06 13:22:00,M18,BUM-016,HND-006,BUM,HND,104.2,97.3,OP017,正常
2025-02-07 04:05:00,M05,DRH-008,VEN-022,DRH,VEN,214.5,216.4,OP030,正常
2025-11-19 19:46:00,M21,TLM-020,HND-004,TLM,HND,197.9,230.3,OP029,正常
2025-04-23 19:03:00,M16,BUM-019,HND-013,BUM,HND,192.5,195.6,OP034,正常
2024-06-12 18:13:00,M01,VEN-004,CUP-010,VEN,CUP,166.9,151.6,OP039,模具故障
2025-09-17 12:59:00,M12,CUP-025,VEN-015,CUP,VEN,134.4,124.1,OP048,正常
2024-02-06 18:59:00,M25,WLC-013,WLC-017,WLC,WLC,81.6,77.2,OP009,物料未到位
2024-09-19 07:19:00,M02,VEN-025,DRH-023,VEN,DRH,180.3,155.4,OP006,正常
2026-03-09 23:20:00,M09,DRH-016,DRH-007,DRH,DRH,17.8,18.4,OP041,正常
2025-06-04 20:33:00,M02,CUP-009,CUP-010,CUP,CUP,15.8,19.0,OP043,正常
2024-08-25 16:13:00,M09,CUP-027,DRH-026,CUP,DRH,118.8,135.1,OP042,正常
2024-04-24 10:03:00,M20,BUM-003,HND-028,BUM,HND,175.3,155.7,OP045,物料未到位
2025-02-12 22:44:00,M10,CUP-005,DRH-016,CUP,DRH,169.5,166.5,OP011,工具缺失
2026-03-25 17:09:00,M10,CUP-017,DRH-023,CUP,DRH,220.7,210.2,OP035,正常
2026-01-08 03:01:00,M05,CUP-022,DRH-004,CUP,DRH,220.7,227.8,OP030,正常
2025-05-10 22:40:00,M01,VEN-016,DRH-014,VEN,DRH,121.2,121.4,OP002,正常
2025-02-01 03:03:00,M08,VEN-017,VEN-001,VEN,VEN,39.9,47.6,OP038,正常
2025-03-17 00:02:00,M28,LRB-013,LFR-004,LRB,LFR,94.0,105.2,OP043,模具故障
2024-01-04 18:07:00,M12,DRH-019,VEN-006,DRH,VEN,184.1,166.1,OP022,正常
2026-01-21 12:50:00,M29,LRB-010,LRB-009,LRB,LRB,32.5,28.2,OP037,正常
2024-04-19 15:27:00,M29,LRB-018,LRB-008,LRB,LRB,64.1,70.6,OP020,正常
2024-07-03 10:44:00,M01,CUP-016,VEN-028,CUP,VEN,69.7,74.1,OP039,物料未到位
2025-03-04 12:17:00,M15,TLM-004,TLM-024,TLM,TLM,42.8,44.9,OP030,工具缺失
2026-04-07 23:44:00,M29,LFR-011,LRB-013,LFR,LRB,140.5,168.6,OP014,正常
2026-03-17 13:45:00,M21,BUM-010,HND-007,BUM,HND,105.5,92.2,OP028,正常
2025-11-13 05:01:00,M06,DRH-020,DRH-008,DRH,DRH,20.3,23.3,OP027,工具缺失
2025-12-23 20:54:00,M17,BUM-013,BUM-027,BUM,BUM,15.7,14.9,OP007,工具缺失
2024-11-22 14:09:00,M22,TLM-019,HND-001,TLM,HND,81.8,100.9,OP036,物料未到位
2025-02-18 00:45:00,M23,WLC-012,DUO-010,WLC,DUO,241.6,249.8,OP048,正常
2026-01-22 16:06:00,M19,HND-005,BUM-028,HND,BUM,154.1,165.4,OP031,模具故障
2024-06-23 22:17:00,M09,DRH-015,DRH-007,DRH,DRH,29.1,33.3,OP009,物料未到位
2025-03-14 18:58:00,M06,CUP-006,CUP-028,CUP,CUP,18.7,20.7,OP016,正常
2024-09-29 21:49:00,M23,DUO-023,DUO-019,DUO,DUO,51.3,62.3,OP017,正常
2024-04-09 02:24:00,M06,DRH-010,DRH-007,DRH,DRH,43.6,50.5,OP023,工具缺失
2025-11-04 16:26:00,M19,HND-028,TLM-004,HND,TLM,62.9,56.5,OP032,物料未到位
2025-06-30 20:35:00,M04,CUP-009,VEN-018,CUP,VEN,166.7,198.3,OP026,模具故障
2025-11-07 09:38:00,M19,BUM-023,HND-005,BUM,HND,222.2,235.5,OP011,正常
2025-09-06 03:44:00,M07,VEN-015,VEN-019,VEN,VEN,24.9,23.8,OP020,正常
2024-01-10 07:50:00,M25,DUO-003,WLC-022,DUO,WLC,125.8,154.2,OP004,正常
2024-11-02 21:04:00,M10,DRH-019,VEN-015,DRH,VEN,198.3,188.3,OP002,工具缺失
2025-12-17 09:52:00,M19,HND-027,TLM-015,HND,TLM,221.1,261.4,OP008,工具缺失
2025-02-27 12:07:00,M18,BUM-012,TLM-023,BUM,TLM,85.6,92.5,OP001,模具故障
2024-01-15 16:18:00,M26,LFR-008,LFR-021,LFR,LFR,37.9,44.5,OP002,工具缺失
2025-02-08 09:29:00,M21,BUM-019,TLM-020,BUM,TLM,238.9,296.0,OP024,正常
2025-04-23 15:57:00,M17,HND-012,HND-006,HND,HND,39.3,45.6,OP031,模具故障
2026-02-18 11:09:00,M07,DRH-019,CUP-008,DRH,CUP,72.1,68.7,OP011,物料未到位
2025-04-25 08:02:00,M27,LFR-015,LFR-010,LFR,LFR,49.7,43.8,OP020,正常
2024-12-31 21:52:00,M12,CUP-014,VEN-030,CUP,VEN,209.2,250.7,OP043,模具故障
2024-08-30 21:37:00,M29,LRB-019,LFR-001,LRB,LFR,365.5,329.1,OP039,正常
2024-08-14 04:48:00,M23,WLC-016,DUO-019,WLC,DUO,500.1,433.5,OP035,正常
2024-07-08 15:05:00,M24,DUO-022,TLP-022,DUO,TLP,247.3,231.2,OP032,正常
2024-12-30 11:46:00,M14,TLM-005,TLM-002,TLM,TLM,27.7,28.1,OP002,正常
2024-02-23 17:54:00,M01,CUP-027,VEN-007,CUP,VEN,115.8,113.2,OP037,正常
2025-02-05 08:23:00,M12,CUP-007,DRH-025,CUP,DRH,206.6,211.9,OP041,工具缺失
2025-06-08 00:09:00,M29,LFR-008,LFR-020,LFR,LFR,35.2,40.7,OP045,正常
2025-08-01 03:40:00,M28,LFR-019,LFR-006,LFR,LFR,63.2,74.6,OP016,正常
2024-02-26 22:21:00,M12,VEN-011,VEN-004,VEN,VEN,34.3,37.4,OP033,正常
2024-12-07 02:52:00,M11,CUP-001,CUP-011,CUP,CUP,41.2,46.9,OP008,物料未到位
2025-01-13 23:54:00,M08,VEN-013,VEN-008,VEN,VEN,33.0,29.9,OP007,工具缺失
2024-11-16 11:34:00,M27,LRB-016,LFR-001,LRB,LFR,288.1,267.6,OP023,正常
2024-02-07 00:30:00,M05,CUP-020,DRH-004,CUP,DRH,142.6,163.2,OP006,正常
2026-03-04 17:13:00,M13,DRH-017,CUP-009,DRH,CUP,82.6,75.5,OP014,模具故障
2024-08-26 22:07:00,M20,TLM-013,TLM-009,TLM,TLM,28.8,27.7,OP001,正常
2024-12-08 09:49:00,M14,HND-016,HND-025,HND,HND,36.4,32.4,OP035,物料未到位
2025-01-04 05:27:00,M09,CUP-027,CUP-010,CUP,CUP,44.5,42.0,OP035,正常
2024-12-02 18:47:00,M22,TLM-023,HND-020,TLM,HND,174.4,166.7,OP037,模具故障
2025-12-21 10:42:00,M22,TLM-013,HND-023,TLM,HND,165.3,198.2,OP015,正常
2025-10-05 23:58:00,M13,DRH-016,VEN-017,DRH,VEN,103.1,102.2,OP032,正常
2024-05-07 00:58:00,M17,BUM-009,BUM-002,BUM,BUM,43.3,41.7,OP003,模具故障
2024-03-26 06:24:00,M24,TLP-001,WLC-022,TLP,WLC,264.9,252.4,OP024,正常
2026-02-08 14:18:00,M22,HND-018,TLM-002,HND,TLM,150.9,146.4,OP038,正常
2025-10-01 14:03:00,M18,HND-008,HND-023,HND,HND,19.9,21.8,OP022,工具缺失
2025-08-03 15:28:00,M02,VEN-003,CUP-021,VEN,CUP,186.6,171.5,OP025,正常
2024-09-08 04:06:00,M26,LRB-004,LRB-006,LRB,LRB,50.2,42.7,OP016,正常
2025-08-27 04:00:00,M03,VEN-004,DRH-003,VEN,DRH,223.9,236.1,OP010,正常
2025-03-31 07:08:00,M13,DRH-001,DRH-011,DRH,DRH,36.7,39.4,OP021,正常
2025-04-08 07:54:00,M20,HND-003,TLM-001,HND,TLM,178.8,199.7,OP018,正常
2024-04-19 10:30:00,M15,HND-027,TLM-026,HND,TLM,124.4,154.7,OP004,正常
2025-03-29 08:07:00,M29,LRB-002,LRB-003,LRB,LRB,46.0,51.8,OP022,正常
2024-03-12 14:57:00,M22,HND-024,TLM-009,HND,TLM,223.6,212.4,OP024,正常
2026-02-04 10:42:00,M10,DRH-002,VEN-016,DRH,VEN,74.7,85.4,OP014,工具缺失
2024-08-12 00:39:00,M07,CUP-022,DRH-001,CUP,DRH,153.6,130.6,OP011,正常
2024-09-04 15:22:00,M18,HND-004,BUM-018,HND,BUM,159.2,158.8,OP035,正常
2026-03-19 18:57:00,M04,VEN-010,DRH-018,VEN,DRH,182.7,218.4,OP004,正常
2025-12-28 09:01:00,M01,CUP-003,VEN-028,CUP,VEN,181.5,163.2,OP010,模具故障
2024-04-13 04:23:00,M04,CUP-019,CUP-025,CUP,CUP,19.6,24.1,OP011,正常
2025-08-29 21:34:00,M15,BUM-010,HND-007,BUM,HND,144.2,155.9,OP039,正常
2024-10-12 21:37:00,M06,DRH-002,DRH-028,DRH,DRH,40.5,34.5,OP038,正常
2025-03-02 06:04:00,M03,CUP-013,DRH-014,CUP,DRH,136.3,123.4,OP034,正常
2026-02-04 19:35:00,M17,HND-008,TLM-014,HND,TLM,182.8,190.4,OP015,物料未到位
2024-11-14 09:37:00,M15,BUM-023,HND-028,BUM,HND,95.4,91.6,OP013,物料未到位
2024-04-05 16:25:00,M27,LFR-006,LRB-021,LFR,LRB,254.6,220.9,OP032,正常
2024-09-18 20:00:00,M28,LRB-003,LRB-002,LRB,LRB,61.9,59.5,OP004,模具故障
2024-03-23 14:39:00,M14,HND-023,BUM-010,HND,BUM,81.2,84.2,OP014,模具故障
2025-01-03 08:16:00,M02,DRH-006,DRH-013,DRH,DRH,42.7,49.1,OP038,正常
2024-05-30 18:41:00,M29,LFR-001,LRB-016,LFR,LRB,212.5,205.7,OP046,模具故障
2024-07-20 14:17:00,M20,HND-009,BUM-024,HND,BUM,83.6,96.1,OP027,正常
2024-04-08 06:06:00,M25,DUO-016,WLC-006,DUO,WLC,210.4,257.8,OP038,正常
2026-01-21 16:35:00,M07,VEN-009,DRH-009,VEN,DRH,185.8,164.6,OP038,正常
2025-02-02 19:19:00,M16,TLM-015,TLM-007,TLM,TLM,35.2,37.3,OP019,物料未到位
2025-06-26 21:31:00,M26,LRB-005,LRB-015,LRB,LRB,97.5,97.7,OP015,正常
2025-08-28 02:37:00,M16,BUM-022,HND-020,BUM,HND,93.8,106.3,OP026,正常
2024-10-05 21:12:00,M19,TLM-019,HND-014,TLM,HND,209.9,191.7,OP017,正常
2024-04-28 14:52:00,M08,CUP-004,VEN-009,CUP,VEN,121.3,107.4,OP027,正常
2025-10-16 04:12:00,M17,TLM-010,BUM-015,TLM,BUM,83.9,84.1,OP012,工具缺失
2025-07-11 17:11:00,M14,HND-002,BUM-020,HND,BUM,111.3,108.7,OP008,正常
2025-08-12 21:40:00,M14,HND-001,HND-009,HND,HND,32.8,38.9,OP025,正常
2025-02-17 10:27:00,M12,VEN-011,VEN-015,VEN,VEN,15.7,19.5,OP045,物料未到位
2024-09-11 03:08:00,M07,CUP-028,CUP-025,CUP,CUP,40.9,47.4,OP037,物料未到位
2025-02-05 19:24:00,M23,WLC-017,TLP-006,WLC,TLP,477.0,445.9,OP024,模具故障
2024-09-05 16:54:00,M09,DRH-002,VEN-001,DRH,VEN,86.0,83.0,OP036,模具故障
2024-11-14 19:26:00,M01,CUP-026,VEN-026,CUP,VEN,86.4,74.5,OP033,物料未到位
2026-02-01 08:54:00,M26,LFR-010,LRB-016,LFR,LRB,393.3,430.6,OP045,正常
2024-10-04 17:41:00,M19,HND-006,BUM-015,HND,BUM,134.8,163.7,OP004,正常
2026-02-13 20:28:00,M23,WLC-022,DUO-017,WLC,DUO,147.8,155.7,OP038,正常
2025-11-25 10:07:00,M08,DRH-016,DRH-021,DRH,DRH,21.6,23.5,OP025,正常
2026-03-12 13:43:00,M09,VEN-017,CUP-024,VEN,CUP,235.4,287.3,OP044,正常
2026-03-04 11:18:00,M20,BUM-007,TLM-023,BUM,TLM,230.8,286.3,OP023,工具缺失
2025-08-19 03:02:00,M15,TLM-004,BUM-020,TLM,BUM,132.8,161.5,OP029,正常
2024-07-30 00:56:00,M14,TLM-024,TLM-022,TLM,TLM,18.5,22.7,OP037,工具缺失
2025-12-29 19:31:00,M10,VEN-020,CUP-016,VEN,CUP,77.1,80.3,OP019,正常
2025-04-30 18:11:00,M05,DRH-023,DRH-002,DRH,DRH,38.7,37.5,OP014,模具故障
2024-10-11 08:14:00,M27,LFR-003,LFR-009,LFR,LFR,60.6,62.7,OP043,正常
2024-03-15 02:37:00,M15,HND-024,BUM-028,HND,BUM,140.1,164.7,OP008,正常
2025-03-25 02:31:00,M13,DRH-017,DRH-023,DRH,DRH,29.5,34.7,OP007,物料未到位
2025-07-07 03:08:00,M01,DRH-018,CUP-007,DRH,CUP,73.2,83.7,OP001,模具故障
2024-10-19 04:36:00,M09,VEN-021,DRH-010,VEN,DRH,134.4,145.8,OP024,正常
2025-09-22 14:10:00,M01,DRH-027,DRH-025,DRH,DRH,17.9,22.3,OP039,正常
2024-10-29 10:57:00,M05,CUP-024,CUP-019,CUP,CUP,42.2,52.2,OP031,正常
2025-12-30 15:02:00,M27,LRB-014,LFR-018,LRB,LFR,474.3,477.5,OP016,正常
2024-06-07 21:00:00,M27,LFR-010,LRB-011,LFR,LRB,327.4,305.0,OP029,正常
2025-03-23 05:17:00,M03,DRH-009,DRH-030,DRH,DRH,38.4,39.1,OP010,物料未到位
2024-01-18 00:42:00,M09,DRH-025,DRH-013,DRH,DRH,24.2,27.8,OP031,正常
2024-09-05 10:51:00,M18,TLM-013,HND-013,TLM,HND,102.7,94.3,OP039,正常
2025-05-07 01:38:00,M23,WLC-006,DUO-025,WLC,DUO,294.9,292.8,OP025,工具缺失
2025-08-09 13:21:00,M08,VEN-008,VEN-020,VEN,VEN,16.2,16.7,OP046,模具故障
2025-08-29 04:34:00,M17,TLM-025,BUM-014,TLM,BUM,94.7,104.2,OP044,正常
2024-06-01 06:04:00,M12,DRH-019,CUP-004,DRH,CUP,201.6,223.7,OP042,物料未到位
2025-01-01 21:27:00,M04,CUP-003,CUP-020,CUP,CUP,27.7,28.6,OP041,正常
2024-06-06 14:21:00,M17,BUM-002,HND-011,BUM,HND,190.5,199.3,OP048,模具故障
2025-07-19 17:20:00,M21,HND-025,HND-012,HND,HND,28.4,32.2,OP042,正常
2024-11-05 04:19:00,M22,TLM-013,TLM-026,TLM,TLM,19.6,24.1,OP035,正常
2024-01-12 11:55:00,M01,VEN-008,VEN-021,VEN,VEN,19.0,23.6,OP006,正常
2025-06-14 21:26:00,M02,CUP-006,VEN-029,CUP,VEN,147.4,176.5,OP037,物料未到位
2026-03-06 08:27:00,M28,LRB-008,LFR-012,LRB,LFR,414.4,365.1,OP031,正常
2024-02-01 14:06:00,M01,VEN-011,CUP-026,VEN,CUP,85.2,90.6,OP008,正常
2025-09-02 10:13:00,M16,BUM-014,TLM-003,BUM,TLM,156.2,137.5,OP036,正常
2024-04-06 23:38:00,M03,VEN-003,CUP-023,VEN,CUP,211.0,180.0,OP041,模具故障
2025-03-18 04:00:00,M26,LFR-005,LRB-012,LFR,LRB,107.8,115.2,OP040,正常
2025-12-31 08:49:00,M23,WLC-022,WLC-021,WLC,WLC,106.1,120.4,OP027,物料未到位
2024-02-14 09:58:00,M01,DRH-021,DRH-007,DRH,DRH,33.0,31.3,OP034,工具缺失
2025-03-09 01:14:00,M04,CUP-012,DRH-007,CUP,DRH,93.4,111.3,OP010,正常
2025-07-24 12:56:00,M15,HND-011,BUM-021,HND,BUM,85.4,91.6,OP038,物料未到位
2025-07-16 16:02:00,M11,CUP-004,VEN-005,CUP,VEN,165.3,189.2,OP039,正常
2025-07-03 10:06:00,M14,TLM-004,TLM-003,TLM,TLM,16.7,20.2,OP025,模具故障
2026-04-26 18:59:00,M05,CUP-007,DRH-005,CUP,DRH,191.6,196.0,OP046,模具故障
2025-04-28 15:06:00,M05,DRH-024,DRH-001,DRH,DRH,21.6,24.1,OP032,物料未到位
2025-07-03 08:54:00,M29,LRB-014,LRB-004,LRB,LRB,49.7,48.1,OP024,正常
2024-12-18 10:00:00,M20,TLM-015,HND-013,TLM,HND,120.4,132.3,OP037,模具故障
2024-05-21 03:17:00,M24,TLP-020,WLC-008,TLP,WLC,191.5,190.7,OP019,正常
2024-04-25 03:06:00,M25,DUO-006,TLP-009,DUO,TLP,474.3,470.5,OP016,工具缺失
2024-04-16 19:18:00,M09,CUP-002,CUP-010,CUP,CUP,33.8,34.1,OP041,正常
2025-01-31 08:08:00,M07,CUP-011,CUP-016,CUP,CUP,35.8,35.3,OP009,物料未到位
2024-06-30 20:23:00,M11,VEN-019,CUP-020,VEN,CUP,109.5,99.0,OP031,工具缺失
2024-11-25 03:01:00,M04,VEN-030,VEN-015,VEN,VEN,15.5,18.7,OP042,物料未到位
2025-12-15 05:32:00,M29,LFR-018,LRB-009,LFR,LRB,117.4,102.2,OP027,正常
2025-11-02 11:32:00,M03,CUP-025,CUP-019,CUP,CUP,17.0,21.2,OP042,模具故障
2025-10-21 23:33:00,M09,DRH-028,VEN-022,DRH,VEN,62.4,63.4,OP010,正常
2025-07-23 02:40:00,M26,LRB-017,LRB-012,LRB,LRB,55.5,48.8,OP016,工具缺失
2025-09-16 22:19:00,M01,CUP-014,DRH-030,CUP,DRH,182.7,198.9,OP022,物料未到位
2024-04-24 14:25:00,M04,DRH-014,VEN-018,DRH,VEN,75.3,86.5,OP006,正常
2025-04-13 17:50:00,M18,BUM-005,BUM-006,BUM,BUM,25.8,28.6,OP016,模具故障
2024-11-20 07:31:00,M26,LRB-012,LRB-007,LRB,LRB,30.4,27.0,OP046,物料未到位
2024-03-27 06:28:00,M13,VEN-002,CUP-016,VEN,CUP,162.6,193.5,OP019,正常
2024-08-15 00:49:00,M08,VEN-003,VEN-015,VEN,VEN,21.7,25.9,OP007,正常
2024-10-03 22:55:00,M12,VEN-022,CUP-003,VEN,CUP,138.0,152.2,OP046,正常
2025-08-15 01:31:00,M04,CUP-006,DRH-013,CUP,DRH,183.6,181.2,OP024,正常
2025-08-02 11:07:00,M24,DUO-021,WLC-004,DUO,WLC,255.7,239.7,OP005,正常
2026-04-28 15:43:00,M13,VEN-021,CUP-014,VEN,CUP,174.0,182.7,OP044,模具故障
2024-09-24 22:14:00,M13,CUP-010,DRH-030,CUP,DRH,94.4,92.1,OP048,物料未到位
2024-01-05 00:36:00,M01,DRH-009,DRH-030,DRH,DRH,40.6,37.4,OP009,物料未到位
2025-07-23 11:08:00,M26,LRB-019,LFR-008,LRB,LFR,260.3,269.7,OP006,正常
2025-08-20 12:26:00,M12,CUP-027,DRH-008,CUP,DRH,99.6,100.2,OP030,正常
2025-11-28 00:49:00,M06,CUP-008,CUP-023,CUP,CUP,32.7,32.1,OP047,正常
2024-08-25 19:30:00,M04,VEN-028,VEN-021,VEN,VEN,30.3,32.3,OP030,正常
2025-05-25 16:16:00,M13,CUP-015,CUP-027,CUP,CUP,26.0,24.3,OP028,正常
2026-03-02 10:45:00,M03,CUP-004,VEN-025,CUP,VEN,123.4,121.3,OP008,工具缺失
2024-08-24 18:46:00,M22,BUM-026,BUM-027,BUM,BUM,42.1,40.9,OP037,工具缺失
2026-02-19 08:11:00,M25,TLP-002,WLC-019,TLP,WLC,275.3,279.3,OP004,正常
2024-10-30 23:35:00,M06,DRH-029,CUP-017,DRH,CUP,216.1,223.2,OP006,模具故障
2025-05-05 21:03:00,M03,VEN-018,CUP-014,VEN,CUP,201.9,192.9,OP047,正常
2025-10-06 01:19:00,M03,VEN-030,VEN-008,VEN,VEN,27.4,27.2,OP045,工具缺失
2026-03-01 03:38:00,M13,DRH-027,VEN-027,DRH,VEN,106.5,108.4,OP005,物料未到位
2024-04-14 14:29:00,M04,DRH-029,DRH-023,DRH,DRH,36.3,42.9,OP016,物料未到位
2024-12-04 00:39:00,M02,DRH-021,VEN-018,DRH,VEN,105.8,122.9,OP016,物料未到位
2025-04-23 16:22:00,M16,BUM-016,TLM-017,BUM,TLM,125.1,123.3,OP010,工具缺失
2025-09-22 11:43:00,M24,WLC-023,WLC-011,WLC,WLC,80.3,80.9,OP023,正常
2024-06-28 18:20:00,M03,CUP-028,VEN-010,CUP,VEN,216.6,203.5,OP044,正常
2025-03-13 10:08:00,M02,DRH-027,VEN-025,DRH,VEN,95.2,116.2,OP028,正常
2024-04-12 00:52:00,M18,HND-013,BUM-008,HND,BUM,206.6,248.0,OP031,模具故障
2025-10-13 17:41:00,M18,HND-021,BUM-026,HND,BUM,210.9,221.5,OP014,正常
2025-05-14 18:32:00,M11,VEN-019,CUP-010,VEN,CUP,120.7,108.3,OP019,工具缺失
2025-05-31 09:12:00,M12,VEN-006,CUP-009,VEN,CUP,70.7,80.6,OP005,正常
2025-08-27 08:26:00,M01,CUP-011,CUP-018,CUP,CUP,23.8,28.8,OP025,模具故障
2026-04-12 18:19:00,M21,HND-026,HND-010,HND,HND,16.7,17.2,OP020,正常
2025-01-06 02:25:00,M16,HND-008,HND-021,HND,HND,33.2,28.7,OP014,物料未到位
2025-09-04 08:48:00,M24,WLC-009,DUO-011,WLC,DUO,342.3,377.0,OP019,正常
2024-08-16 15:25:00,M07,CUP-022,DRH-023,CUP,DRH,82.3,76.3,OP015,模具故障
2025-09-15 10:39:00,M03,DRH-010,CUP-019,DRH,CUP,134.7,152.0,OP030,正常
2026-03-26 16:00:00,M11,DRH-017,VEN-016,DRH,VEN,114.3,116.8,OP047,模具故障
2025-11-10 16:09:00,M09,DRH-030,CUP-003,DRH,CUP,154.8,154.0,OP029,正常
2024-01-03 09:28:00,M26,LFR-019,LRB-021,LFR,LRB,558.9,484.0,OP039,正常
2025-01-22 02:51:00,M15,TLM-017,BUM-004,TLM,BUM,139.8,124.8,OP007,正常
2025-09-05 11:04:00,M15,BUM-009,HND-002,BUM,HND,95.6,119.1,OP004,正常
2024-02-27 23:10:00,M15,HND-016,HND-001,HND,HND,36.8,34.9,OP035,物料未到位
2026-01-27 16:39:00,M08,VEN-008,VEN-003,VEN,VEN,26.0,27.2,OP001,正常
2024-10-10 10:26:00,M21,TLM-019,TLM-027,TLM,TLM,40.0,42.4,OP024,模具故障
2024-02-29 02:52:00,M10,VEN-024,CUP-014,VEN,CUP,136.8,131.6,OP043,工具缺失
2024-10-26 13:05:00,M19,TLM-002,HND-005,TLM,HND,174.2,168.2,OP038,正常
2025-06-16 08:27:00,M06,VEN-006,CUP-019,VEN,CUP,110.4,115.8,OP047,工具缺失
2024-03-04 11:11:00,M14,HND-021,BUM-023,HND,BUM,65.8,70.3,OP031,正常
2026-01-05 11:26:00,M07,VEN-010,VEN-025,VEN,VEN,38.2,36.3,OP024,正常
2024-09-17 09:57:00,M14,HND-012,BUM-007,HND,BUM,219.6,237.2,OP035,正常
2025-05-03 10:34:00,M05,CUP-026,CUP-021,CUP,CUP,34.4,32.5,OP036,正常
2024-10-01 08:39:00,M15,TLM-022,TLM-001,TLM,TLM,19.2,23.2,OP026,正常
2024-09-29 23:39:00,M02,CUP-006,VEN-014,CUP,VEN,163.6,141.6,OP046,正常
2024-07-12 15:01:00,M09,DRH-028,DRH-007,DRH,DRH,37.2,38.1,OP038,正常
2025-01-18 13:32:00,M02,VEN-008,VEN-006,VEN,VEN,19.1,21.7,OP042,模具故障
2024-04-18 07:00:00,M04,DRH-010,CUP-010,DRH,CUP,234.6,283.0,OP039,物料未到位
2025-12-28 18:51:00,M10,CUP-009,DRH-027,CUP,DRH,136.1,162.7,OP039,工具缺失
2026-04-02 19:36:00,M09,DRH-019,DRH-024,DRH,DRH,35.9,44.2,OP025,正常
2025-02-04 04:22:00,M29,LRB-006,LRB-013,LRB,LRB,51.9,60.8,OP004,正常
2025-12-21 14:30:00,M01,VEN-025,CUP-008,VEN,CUP,91.6,107.4,OP023,正常
2025-10-13 00:06:00,M24,TLP-011,TLP-008,TLP,TLP,57.6,53.5,OP012,正常
2025-08-30 18:31:00,M16,BUM-014,HND-024,BUM,HND,107.9,101.0,OP033,正常
2025-05-31 00:51:00,M09,VEN-027,CUP-012,VEN,CUP,183.1,202.6,OP030,正常
2024-11-13 07:34:00,M15,BUM-016,TLM-010,BUM,TLM,186.7,218.4,OP048,模具故障
2024-03-30 08:15:00,M15,TLM-010,HND-019,TLM,HND,182.2,226.1,OP033,正常
2026-04-21 20:11:00,M22,BUM-022,TLM-004,BUM,TLM,94.7,102.7,OP012,正常
2025-12-02 09:05:00,M12,VEN-029,VEN-011,VEN,VEN,34.2,37.0,OP003,模具故障
2025-01-01 19:16:00,M19,TLM-001,BUM-003,TLM,BUM,130.1,118.4,OP023,正常
2024-12-26 15:03:00,M08,CUP-016,DRH-010,CUP,DRH,65.2,56.6,OP046,工具缺失
2024-03-05 17:44:00,M19,HND-009,HND-012,HND,HND,41.9,39.8,OP002,工具缺失
2025-12-20 06:31:00,M29,LRB-006,LRB-004,LRB,LRB,51.6,58.8,OP035,模具故障
2026-01-25 16:59:00,M09,VEN-014,CUP-001,VEN,CUP,210.4,183.4,OP046,模具故障
2025-04-03 13:41:00,M06,CUP-023,VEN-015,CUP,VEN,118.1,123.6,OP045,工具缺失
2024-11-08 03:56:00,M22,TLM-013,BUM-025,TLM,BUM,99.9,116.6,OP042,正常
2025-08-29 09:50:00,M29,LFR-022,LRB-021,LFR,LRB,199.8,190.0,OP044,工具缺失
2025-03-21 22:10:00,M19,HND-015,BUM-021,HND,BUM,102.9,122.6,OP026,物料未到位
2026-04-21 04:13:00,M04,DRH-001,DRH-014,DRH,DRH,41.5,39.0,OP002,工具缺失
2026-01-09 20:41:00,M15,HND-010,HND-025,HND,HND,28.8,32.3,OP030,正常
