record_id,record_time,machine_id,sku,material_type,qty_produced,theoretical_weight_kg,actual_consumption_kg,waste_rate_pct,material_source,material_cost_yuan
MC-0009955,2025-12-10 12:00:00,M02,VEN-023,PP,988,510.55,532.313,4.26,新料,10089.48
MC-0009956,2024-09-11 13:00:00,M26,LRB-018,PC/ABS,206,10.842,11.307,4.29,混料,188.17
MC-0009957,2024-04-24 10:00:00,M29,LFR-013,PA66,101,61.981,67.62,9.1,混料,2223.07
MC-0009958,2024-10-24 13:00:00,M16,TLM-017,PA66,713,26.438,29.052,9.89,混料,546.68
MC-0009959,2024-10-30 17:00:00,M18,HND-019,POM,180,131.541,134.56,2.3,新料,4074.42
MC-0009960,2024-08-02 13:00:00,M29,LFR-006,PA66,91,59.425,68.25,14.85,混料,708.67
MC-0009961,2025-01-24 11:00:00,M18,BUM-007,PC/ABS,745,127.841,134.363,5.1,新料,2871.23
MC-0009962,2025-05-12 15:00:00,M12,CUP-021,TPE,870,86.205,94.607,9.75,新料,1993.22
MC-0009963,2026-02-01 12:00:00,M10,DRH-018,PP,311,67.301,75.035,11.49,混料,1397.97
MC-0009964,2026-01-06 16:00:00,M14,TLM-022,POM,941,546.161,556.984,1.98,新料,13939.72
MC-0009965,2024-09-29 11:00:00,M02,CUP-010,PP-GF20,612,312.469,351.73,12.56,新料,8871.48
MC-0009966,2024-01-04 16:00:00,M13,DRH-008,PA6,327,82.013,90.085,9.84,新料,2274.97
MC-0009967,2025-09-24 16:00:00,M22,HND-010,POM,438,319.903,365.023,14.1,新料,11193.22
MC-0009968,2025-06-15 13:00:00,M10,VEN-020,ABS,234,185.61,218.175,17.54,新料,5571.03
MC-0009969,2024-06-07 13:00:00,M04,DRH-011,PC/ABS,251,167.062,178.181,6.66,新料,2931.23
MC-0009970,2025-05-06 17:00:00,M19,HND-001,PA6,650,285.274,322.526,13.06,混料,8201.74
MC-0009971,2026-01-06 13:00:00,M27,LFR-009,PC/ABS,693,433.271,490.957,13.31,新料,8880.02
MC-0009972,2025-03-27 14:00:00,M25,TLP-024,TPE,215,67.587,76.361,12.98,混料,2600.16
MC-0009973,2024-10-02 09:00:00,M23,DUO-019,POM,253,136.106,142.543,4.73,新料,1284.53
MC-0009974,2025-12-18 15:00:00,M23,TLP-017,PA6,187,93.917,103.275,9.96,回料,1820.74
MC-0009975,2024-06-12 11:00:00,M25,WLC-018,ABS,344,182.687,188.027,2.92,回料,1981.71
MC-0009976,2024-01-14 09:00:00,M09,CUP-002,PP,580,506.416,533.302,5.31,混料,13681.97
MC-0009977,2026-01-17 17:00:00,M28,LRB-005,PP,938,711.659,816.324,14.71,新料,18598.87
MC-0009978,2026-03-22 09:00:00,M01,VEN-006,ABS,625,32.509,37.423,15.12,新料,502.53
MC-0009979,2026-01-06 15:00:00,M26,LRB-018,ABS,330,17.369,19.46,12.04,新料,413.19
MC-0009980,2024-10-17 14:00:00,M17,TLM-020,PA6,921,604.846,660.849,9.26,回料,11445.78
MC-0009981,2024-10-10 13:00:00,M21,HND-019,PA66,933,681.822,706.269,3.59,新料,11457.25
MC-0009982,2024-06-28 16:00:00,M19,BUM-008,PA6,924,204.334,219.101,7.23,新料,4634.61
MC-0009983,2024-12-13 08:00:00,M28,LFR-008,PA66,910,759.869,815.205,7.28,回料,10947.45
MC-0009984,2025-05-15 13:00:00,M29,LRB-004,POM,268,43.311,44.595,2.96,新料,804.06
MC-0009985,2025-01-01 17:00:00,M23,WLC-021,PP-GF20,71,6.523,6.645,1.87,回料,92.63
MC-0009986,2025-04-03 14:00:00,M26,LRB-017,PP,869,714.176,807.537,13.07,新料,14513.94
MC-0009987,2024-02-13 09:00:00,M24,DUO-001,PA66,665,477.068,511.63,7.24,新料,5154.28
MC-0009988,2026-04-06 13:00:00,M17,TLM-024,PA6,609,217.537,236.752,8.83,回料,3453.78
MC-0009989,2025-12-26 13:00:00,M29,LFR-022,PP-GF20,406,63.187,72.794,15.2,新料,1433.77
MC-0009990,2024-09-02 12:00:00,M16,TLM-016,PP-GF20,307,71.084,77.857,9.53,回料,2175.81
MC-0009991,2025-02-19 08:00:00,M10,DRH-022,PA66,529,159.266,168.395,5.73,新料,2061.22
MC-0009992,2025-10-20 13:00:00,M14,BUM-006,PA6,773,421.901,431.417,2.26,新料,10937.44
MC-0009993,2024-02-02 09:00:00,M11,VEN-023,PA66,214,110.585,117.178,5.96,回料,3026.53
MC-0009994,2024-01-10 14:00:00,M11,CUP-007,PP-GF20,513,407.917,464.381,13.84,新料,9976.62
MC-0009995,2024-09-25 11:00:00,M07,VEN-027,PP,816,617.249,651.681,5.58,新料,18189.08
MC-0009996,2024-04-07 17:00:00,M15,TLM-014,TPE,399,334.283,386.384,15.59,新料,12256.76
MC-0009997,2026-04-05 16:00:00,M03,CUP-008,POM,680,418.909,465.475,11.12,新料,9118.86
MC-0009998,2025-10-09 17:00:00,M06,VEN-018,PC/ABS,103,18.237,18.65,2.26,新料,232.93
MC-0009999,2024-08-20 08:00:00,M28,LRB-003,POM,928,436.15,510.202,16.98,新料,6784.53
MC-0010000,2024-09-16 15:00:00,M07,DRH-005,ABS,701,240.292,240.913,0.26,回料,3494.42
MC-0010001,2025-06-10 11:00:00,M11,VEN-016,PC/ABS,829,511.212,561.708,9.88,回料,15316.95
MC-0010002,2025-01-09 14:00:00,M04,DRH-011,TPE,278,185.033,196.958,6.44,新料,5090.34
MC-0010003,2024-03-15 10:00:00,M22,TLM-009,PA6,189,126.458,129.716,2.58,回料,4018.34
MC-0010004,2025-12-06 12:00:00,M09,DRH-029,ABS,787,416.005,435.105,4.59,回料,11806.76
MC-0010005,2025-04-08 10:00:00,M26,LFR-002,ABS,157,128.268,132.664,3.43,新料,3538.75
MC-0010006,2026-04-11 12:00:00,M07,DRH-004,PA66,260,126.937,130.911,3.13,混料,3195.77
MC-0010007,2025-11-01 11:00:00,M20,HND-021,PC/ABS,577,260.664,300.262,15.19,新料,8229.2
MC-0010008,2026-02-08 13:00:00,M15,HND-012,POM,235,28.223,28.772,1.95,新料,475.44
MC-0010009,2026-02-13 13:00:00,M24,DUO-006,PP-GF20,166,37.342,44.033,17.92,回料,581.77
MC-0010010,2024-05-25 10:00:00,M26,LRB-005,POM,348,264.027,276.226,4.62,回料,3928.46
MC-0010011,2026-03-31 11:00:00,M10,VEN-014,PA66,52,34.364,38.405,11.76,回料,714.27
MC-0010012,2024-03-07 14:00:00,M10,VEN-019,PC/ABS,841,241.072,270.552,12.23,新料,9047.84
MC-0010013,2025-05-19 12:00:00,M01,CUP-002,ABS,205,178.992,204.006,13.97,新料,3275.71
MC-0010014,2024-07-19 17:00:00,M29,LFR-001,TPE,932,271.669,287.713,5.91,新料,6374.09
MC-0010015,2024-07-30 17:00:00,M04,VEN-004,ABS,461,235.041,258.513,9.99,回料,5968.9
MC-0010016,2025-12-25 17:00:00,M05,DRH-001,PA66,458,363.9,410.952,12.93,新料,13287.74
MC-0010017,2026-04-24 15:00:00,M22,BUM-012,PA66,611,524.421,559.854,6.76,新料,7291.05
MC-0010018,2026-03-03 11:00:00,M03,VEN-019,PP-GF20,267,76.535,90.034,17.64,新料,2474.52
MC-0010019,2026-04-10 16:00:00,M10,DRH-014,TPE,53,37.121,38.474,3.64,新料,652.42
MC-0010020,2025-09-10 08:00:00,M04,DRH-007,PP,202,67.515,74.219,9.93,新料,2161.51
MC-0010021,2024-02-24 08:00:00,M27,LRB-004,PP-GF20,99,15.999,18.443,15.28,新料,237.39
MC-0010022,2024-06-11 13:00:00,M17,BUM-014,PC/ABS,190,137.401,141.347,2.87,新料,4418.49
MC-0010023,2024-03-14 13:00:00,M29,LFR-015,POM,188,159.656,177.853,11.4,混料,2844.42
MC-0010024,2024-06-01 11:00:00,M03,DRH-007,ABS,550,183.829,201.947,9.86,新料,2841.05
MC-0010025,2025-08-22 14:00:00,M23,DUO-015,TPE,973,639.798,710.753,11.09,新料,20876.21
MC-0010026,2025-09-11 09:00:00,M07,CUP-007,TPE,659,524.01,545.337,4.07,新料,5577.0
MC-0010027,2026-02-19 11:00:00,M12,VEN-014,PP,605,399.813,459.725,14.99,混料,11226.32
MC-0010028,2024-10-24 17:00:00,M13,DRH-021,PA66,175,63.556,71.19,12.01,新料,2260.0
MC-0010029,2024-12-20 10:00:00,M06,DRH-004,PP-GF20,810,395.458,446.658,12.95,新料,10552.85
MC-0010030,2025-11-29 13:00:00,M04,DRH-022,PA66,434,130.664,149.143,14.14,回料,2179.56
MC-0010031,2025-09-30 16:00:00,M13,CUP-005,PA66,150,84.836,86.845,2.37,回料,1731.66
MC-0010032,2025-03-13 09:00:00,M27,LRB-022,PC/ABS,836,596.47,629.408,5.52,回料,11400.3
MC-0010033,2024-07-05 16:00:00,M10,DRH-015,PC/ABS,385,78.16,91.905,17.59,新料,1722.91
MC-0010034,2025-04-13 09:00:00,M02,CUP-022,PA66,649,282.094,292.925,3.84,新料,2721.27
MC-0010035,2025-01-01 11:00:00,M18,BUM-027,PA66,713,275.102,276.221,0.41,新料,6731.98
MC-0010036,2025-03-26 08:00:00,M24,DUO-021,TPE,423,251.35,268.102,6.66,新料,9338.77
MC-0010037,2024-06-02 08:00:00,M24,WLC-014,PP-GF20,190,60.647,65.247,7.58,新料,1898.7
MC-0010038,2025-08-14 09:00:00,M16,HND-016,TPE,716,327.367,371.819,13.58,新料,11075.13
MC-0010039,2025-07-09 14:00:00,M16,TLM-023,PP-GF20,864,608.082,686.591,12.91,混料,7136.74
MC-0010040,2024-04-02 16:00:00,M28,LFR-021,PA6,440,373.754,403.485,7.95,新料,13233.6
MC-0010041,2024-05-20 14:00:00,M06,VEN-006,PP,674,35.058,35.742,1.95,新料,328.15
MC-0010042,2024-08-04 13:00:00,M12,CUP-007,PC/ABS,483,384.062,414.186,7.84,新料,13924.76
MC-0010043,2025-11-29 15:00:00,M03,DRH-025,POM,949,28.249,30.698,8.67,新料,326.25
MC-0010044,2025-07-01 08:00:00,M23,TLP-020,PP-GF20,475,256.758,302.964,18.0,回料,7009.1
MC-0010045,2025-10-13 17:00:00,M06,VEN-007,TPE,437,376.877,376.928,0.01,混料,9058.27
MC-0010046,2025-01-19 13:00:00,M03,CUP-008,PA66,114,70.229,81.185,15.6,混料,1076.21
MC-0010047,2025-03-28 09:00:00,M08,DRH-003,ABS,822,196.764,213.971,8.74,新料,5368.16
MC-0010048,2025-10-18 13:00:00,M18,BUM-006,PP,672,366.776,425.567,16.03,回料,13313.01
MC-0010049,2026-01-18 12:00:00,M24,DUO-017,PP,207,37.61,43.514,15.7,新料,1128.76
MC-0010050,2024-04-03 15:00:00,M25,TLP-008,PP-GF20,892,271.126,284.644,4.99,回料,4878.93
MC-0010051,2026-02-09 09:00:00,M07,CUP-026,PA6,515,372.217,413.942,11.21,新料,11085.66
MC-0010052,2025-05-10 17:00:00,M13,CUP-013,PA66,104,11.419,12.208,6.91,新料,125.93
MC-0010053,2025-08-01 09:00:00,M07,CUP-016,ABS,186,158.954,174.668,9.89,回料,4159.52
MC-0010054,2025-12-18 12:00:00,M04,VEN-017,PP-GF20,586,91.322,103.636,13.48,新料,2850.25
MC-0010055,2025-12-05 16:00:00,M05,DRH-021,TPE,924,335.576,362.827,8.12,回料,5064.04
MC-0010056,2024-12-03 12:00:00,M11,CUP-003,PA66,898,403.366,456.933,13.28,新料,12378.5
MC-0010057,2026-03-24 15:00:00,M25,DUO-019,PA66,217,116.739,122.708,5.11,回料,2731.03
MC-0010058,2026-03-05 12:00:00,M03,DRH-020,PA6,609,367.706,388.114,5.55,回料,10751.47
MC-0010059,2026-01-17 12:00:00,M21,HND-023,TPE,127,8.28,9.29,12.2,新料,213.11
MC-0010060,2024-10-21 14:00:00,M11,CUP-011,POM,333,180.481,201.103,11.43,混料,6454.6
MC-0010061,2024-02-18 10:00:00,M15,TLM-010,PP,707,328.714,332.398,1.12,新料,7247.9
MC-0010062,2026-01-20 11:00:00,M07,CUP-009,PA66,755,351.731,359.383,2.18,新料,4888.89
MC-0010063,2025-12-26 09:00:00,M07,VEN-020,PP-GF20,971,770.2,892.845,15.92,新料,21507.56
MC-0010064,2025-05-25 09:00:00,M15,BUM-027,PC/ABS,127,49.001,54.617,11.46,混料,1716.88
MC-0010065,2025-02-04 15:00:00,M04,DRH-009,PP-GF20,974,602.032,658.129,9.32,新料,20054.66
MC-0010066,2026-03-25 14:00:00,M29,LRB-019,PA6,992,247.47,262.755,6.18,新料,3819.23
MC-0010067,2025-09-08 13:00:00,M15,HND-007,PA66,465,45.74,49.784,8.84,混料,1075.19
MC-0010068,2024-05-02 12:00:00,M28,LFR-002,POM,397,324.347,333.866,2.93,新料,9993.51
MC-0010069,2024-04-25 09:00:00,M03,DRH-030,PA6,713,356.253,406.612,14.14,新料,11584.67
MC-0010070,2024-12-14 14:00:00,M26,LRB-006,ABS,411,249.765,282.729,13.2,回料,8969.89
MC-0010071,2025-07-15 16:00:00,M16,BUM-019,ABS,586,446.408,514.485,15.25,混料,9931.03
MC-0010072,2026-04-04 13:00:00,M04,VEN-010,PA66,505,309.385,363.997,17.65,混料,9669.1
MC-0010073,2024-08-28 15:00:00,M19,HND-023,POM,356,23.211,23.355,0.62,新料,770.75
MC-0010074,2024-03-06 15:00:00,M23,WLC-008,PA66,565,36.139,42.612,17.91,回料,619.53
MC-0010075,2026-02-10 17:00:00,M26,LFR-001,PA6,511,148.951,171.031,14.82,新料,3869.6
MC-0010076,2024-09-01 17:00:00,M04,VEN-022,PA6,581,237.756,266.08,11.91,新料,5035.38
MC-0010077,2025-01-16 12:00:00,M21,HND-014,PC/ABS,1000,163.358,170.457,4.35,新料,1905.63
MC-0010078,2024-09-05 09:00:00,M06,CUP-007,TPE,622,494.59,554.771,12.17,新料,11420.52
MC-0010079,2025-10-07 15:00:00,M07,CUP-026,PA66,874,631.684,653.144,3.4,回料,14230.89
MC-0010080,2026-03-18 16:00:00,M25,TLP-011,PA66,634,222.615,230.286,3.45,新料,3113.21
MC-0010081,2024-07-06 11:00:00,M06,CUP-028,PC/ABS,598,521.701,540.367,3.58,新料,8881.74
MC-0010082,2025-05-28 15:00:00,M29,LRB-005,ABS,407,308.79,355.369,15.08,回料,10227.25
MC-0010083,2025-12-03 09:00:00,M22,BUM-024,PC/ABS,650,461.352,528.469,14.55,回料,9170.93
MC-0010084,2025-02-15 13:00:00,M23,DUO-013,POM,67,25.064,27.757,10.74,新料,657.29
MC-0010085,2026-01-15 17:00:00,M06,VEN-018,PA6,411,72.77,83.921,15.32,回料,2603.27
MC-0010086,2024-04-07 17:00:00,M26,LRB-003,PP-GF20,645,303.143,351.477,15.94,回料,8734.27
MC-0010087,2024-06-02 09:00:00,M16,BUM-004,PA66,618,526.482,541.727,2.9,新料,12338.65
MC-0010088,2024-07-24 13:00:00,M08,DRH-026,PA66,974,785.722,800.196,1.84,新料,11112.23
MC-0010089,2025-08-21 14:00:00,M16,HND-014,POM,861,140.651,157.014,11.63,新料,1506.14
MC-0010090,2025-07-25 08:00:00,M08,VEN-027,PA6,581,439.487,507.566,15.49,新料,9006.92
MC-0010091,2024-11-08 15:00:00,M12,CUP-008,POM,310,190.973,196.847,3.08,新料,5900.77
MC-0010092,2024-10-12 16:00:00,M15,TLM-022,PP,731,424.276,456.893,7.69,新料,11851.22
MC-0010093,2024-08-14 09:00:00,M01,CUP-022,POM,608,264.273,308.388,16.69,新料,3606.91
MC-0010094,2025-01-29 08:00:00,M15,TLM-002,PC/ABS,878,588.273,607.911,3.34,混料,6047.97
MC-0010095,2024-05-01 10:00:00,M16,HND-016,PA6,365,166.884,195.235,16.99,新料,5148.34
MC-0010096,2024-09-25 11:00:00,M03,CUP-027,TPE,649,498.478,581.48,16.65,新料,10110.13
MC-0010097,2024-11-03 11:00:00,M02,VEN-007,PA6,69,59.507,63.624,6.92,新料,691.36
MC-0010098,2025-08-25 16:00:00,M01,DRH-004,PP,522,254.851,261.361,2.55,混料,5270.33
MC-0010099,2024-07-28 14:00:00,M18,HND-011,PP-GF20,173,91.536,94.847,3.62,新料,1738.38
MC-0010100,2024-08-17 17:00:00,M01,CUP-010,PP-GF20,803,409.989,469.65,14.55,新料,9056.53
MC-0010101,2025-09-18 17:00:00,M02,VEN-013,PC/ABS,893,131.254,131.885,0.48,新料,2856.67
MC-0010102,2024-08-09 09:00:00,M14,TLM-026,PC/ABS,120,93.528,109.107,16.66,新料,1044.48
MC-0010103,2025-06-09 17:00:00,M24,DUO-014,PA6,139,20.717,22.715,9.64,新料,678.92
MC-0010104,2024-04-09 13:00:00,M06,VEN-027,PC/ABS,629,475.796,523.331,9.99,回料,4240.78
MC-0010105,2025-11-16 16:00:00,M19,BUM-014,POM,904,653.739,712.39,8.97,新料,15352.73
MC-0010106,2024-04-05 17:00:00,M16,HND-013,PP-GF20,825,135.535,149.086,10.0,新料,1589.85
MC-0010107,2026-01-10 08:00:00,M01,CUP-013,PC/ABS,442,48.531,52.479,8.14,新料,739.3
MC-0010108,2024-08-07 10:00:00,M04,CUP-020,PP,208,92.402,108.177,17.07,混料,1385.84
MC-0010109,2024-03-13 09:00:00,M13,CUP-021,PP,516,51.128,57.047,11.58,混料,880.31
MC-0010110,2024-06-29 14:00:00,M02,VEN-005,PP-GF20,194,107.403,120.968,12.63,新料,2391.16
MC-0010111,2026-01-30 09:00:00,M21,TLM-006,ABS,568,106.945,114.734,7.28,新料,2284.49
MC-0010112,2024-10-12 12:00:00,M24,DUO-015,PA66,997,655.579,703.607,7.33,新料,6952.33
MC-0010113,2025-01-12 15:00:00,M12,DRH-009,PC/ABS,883,545.785,594.318,8.89,新料,16266.62
MC-0010114,2024-07-03 12:00:00,M14,BUM-005,PA66,799,105.34,112.214,6.53,回料,1685.29
MC-0010115,2026-02-28 10:00:00,M09,VEN-008,PP-GF20,598,447.973,475.333,6.11,回料,11712.33
MC-0010116,2025-04-16 09:00:00,M10,DRH-001,PA6,420,333.708,358.946,7.56,新料,3680.47
MC-0010117,2025-04-23 12:00:00,M07,VEN-029,ABS,995,164.386,167.419,1.85,新料,2196.98
MC-0010118,2024-01-02 12:00:00,M12,CUP-009,TPE,276,128.58,151.6,17.9,新料,4033.65
MC-0010119,2024-07-23 09:00:00,M15,HND-013,PC/ABS,232,38.114,44.436,16.59,新料,618.88
MC-0010120,2025-04-15 10:00:00,M23,DUO-008,PC/ABS,133,58.043,61.34,5.68,新料,743.98
MC-0010121,2025-11-27 10:00:00,M19,HND-026,ABS,749,143.802,154.685,7.57,混料,3186.81
MC-0010122,2024-05-02 09:00:00,M14,TLM-027,TPE,247,26.637,27.355,2.7,新料,840.36
MC-0010123,2024-04-11 16:00:00,M11,DRH-003,POM,920,220.222,226.989,3.07,混料,7897.9
MC-0010124,2025-11-24 12:00:00,M12,VEN-029,PA6,413,68.233,75.801,11.09,新料,1994.87
MC-0010125,2025-10-30 15:00:00,M09,VEN-014,POM,826,545.86,611.399,12.01,新料,7458.22
MC-0010126,2024-07-24 15:00:00,M12,VEN-004,PA6,161,82.086,90.04,9.69,新料,2466.35
MC-0010127,2025-08-07 17:00:00,M13,CUP-015,PP-GF20,378,96.089,98.303,2.3,新料,2593.9
MC-0010128,2025-07-27 17:00:00,M13,VEN-007,PC/ABS,987,851.208,876.871,3.01,新料,10974.91
MC-0010129,2024-08-19 13:00:00,M26,LFR-001,PP,209,60.921,70.917,16.41,新料,873.97
MC-0010130,2024-04-18 10:00:00,M12,VEN-002,PC/ABS,677,114.777,133.367,16.2,新料,3650.63
MC-0010131,2024-11-05 10:00:00,M20,HND-004,PP-GF20,300,125.918,133.124,5.72,新料,4491.71
MC-0010132,2025-10-14 16:00:00,M27,LFR-004,PC/ABS,302,152.388,175.685,15.29,新料,5854.78
MC-0010133,2025-11-08 14:00:00,M09,DRH-019,ABS,414,186.857,196.006,4.9,回料,2049.98
MC-0010134,2024-04-20 12:00:00,M27,LRB-015,POM,487,310.396,332.39,7.09,混料,10963.78
MC-0010135,2025-09-28 14:00:00,M10,CUP-017,PA66,717,20.9,21.195,1.41,混料,710.33
MC-0010136,2025-08-18 09:00:00,M24,WLC-022,PA66,728,443.605,517.047,16.56,回料,6671.61
MC-0010137,2025-11-12 12:00:00,M23,DUO-018,TPE,541,390.841,458.21,17.24,新料,5411.57
MC-0010138,2026-03-05 11:00:00,M02,CUP-021,PA6,655,64.901,66.241,2.06,新料,1698.93
MC-0010139,2025-11-18 13:00:00,M14,TLM-006,ABS,874,164.56,188.224,14.38,回料,4469.03
MC-0010140,2026-02-25 14:00:00,M11,DRH-022,POM,76,22.881,24.185,5.7,新料,364.16
MC-0010141,2024-12-10 09:00:00,M19,BUM-003,PA6,808,268.814,308.418,14.73,回料,8077.37
MC-0010142,2024-11-09 15:00:00,M14,BUM-018,POM,411,299.083,323.149,8.05,新料,6317.81
MC-0010143,2024-12-11 08:00:00,M01,DRH-025,PP-GF20,865,25.748,26.252,1.96,新料,381.56
MC-0010144,2025-03-11 16:00:00,M28,LRB-004,POM,326,52.684,60.157,14.18,混料,2100.85
MC-0010145,2025-11-01 10:00:00,M09,CUP-029,PA6,166,25.305,29.753,17.58,回料,604.63
MC-0010146,2024-09-20 11:00:00,M02,DRH-018,PC/ABS,772,167.063,178.8,7.03,回料,4287.97
MC-0010147,2024-09-30 16:00:00,M14,HND-017,PP-GF20,455,244.401,244.426,0.01,新料,6168.11
MC-0010148,2024-06-24 17:00:00,M01,DRH-016,PP-GF20,246,167.459,190.055,13.49,回料,3684.88
MC-0010149,2024-09-12 09:00:00,M09,DRH-021,ABS,322,116.943,125.349,7.19,新料,1189.04
MC-0010150,2024-08-11 12:00:00,M23,WLC-005,PA6,710,119.421,136.274,14.11,新料,2492.66
MC-0010151,2025-05-06 10:00:00,M01,CUP-011,PC/ABS,76,41.191,42.206,2.46,新料,1185.22
MC-0010152,2024-04-08 13:00:00,M18,HND-007,PA6,725,71.315,73.345,2.85,新料,1553.26
MC-0010153,2026-04-16 16:00:00,M02,CUP-004,PA66,282,71.831,82.28,14.55,新料,796.91
MC-0010154,2025-12-14 15:00:00,M20,HND-022,TPE,394,239.961,242.601,1.1,新料,3281.09
MC-0010155,2026-03-08 11:00:00,M27,LRB-022,PA6,872,622.155,730.556,17.42,回料,22323.4
MC-0010156,2025-04-29 09:00:00,M13,CUP-023,PA6,603,250.92,260.893,3.97,新料,4736.89
MC-0010157,2026-03-12 13:00:00,M03,DRH-025,TPE,905,26.939,31.215,15.87,新料,773.22
MC-0010158,2024-12-18 08:00:00,M19,HND-013,ABS,859,141.121,152.318,7.93,新料,2022.31
MC-0010159,2024-03-28 10:00:00,M08,VEN-014,PC/ABS,326,215.436,234.697,8.94,回料,7209.21
MC-0010160,2026-04-21 14:00:00,M13,CUP-020,PA66,128,56.863,65.442,15.09,新料,1871.56
MC-0010161,2024-11-25 12:00:00,M07,CUP-006,PC/ABS,146,56.708,63.803,12.51,回料,1621.13
MC-0010162,2024-11-08 12:00:00,M04,VEN-020,PC/ABS,844,669.463,743.86,11.11,新料,21395.1
MC-0010163,2026-01-14 11:00:00,M24,WLC-021,ABS,951,87.374,102.535,17.35,新料,1861.6
MC-0010164,2024-02-22 08:00:00,M25,TLP-006,PA6,407,277.81,288.232,3.75,混料,9636.7
MC-0010165,2025-03-25 09:00:00,M04,CUP-021,POM,953,94.429,108.3,14.69,回料,1813.13
MC-0010166,2026-04-13 15:00:00,M21,BUM-010,ABS,968,432.317,447.505,3.51,回料,12212.71
MC-0010167,2025-02-13 10:00:00,M19,BUM-012,PP-GF20,184,157.927,165.465,4.77,新料,1470.63
MC-0010168,2024-02-18 15:00:00,M26,LRB-002,TPE,889,768.247,819.266,6.64,新料,11464.77
MC-0010169,2026-03-19 16:00:00,M12,DRH-015,PA66,253,51.362,53.287,3.75,回料,723.08
MC-0010170,2024-06-17 12:00:00,M03,DRH-021,TPE,922,334.85,391.572,16.94,新料,12480.67
MC-0010171,2025-08-03 14:00:00,M06,CUP-024,TPE,814,109.33,109.451,0.11,新料,2164.23
MC-0010172,2025-07-09 14:00:00,M17,BUM-017,PP,224,125.604,142.788,13.68,新料,3563.72
MC-0010173,2025-06-11 14:00:00,M02,CUP-025,PA66,415,197.311,207.592,5.21,回料,5709.61
MC-0010174,2025-02-21 11:00:00,M24,DUO-022,PA66,666,542.061,600.081,10.7,新料,17535.74
MC-0010175,2025-12-02 11:00:00,M26,LRB-015,TPE,602,383.693,409.743,6.79,新料,9809.75
MC-0010176,2026-03-26 15:00:00,M20,TLM-006,PP-GF20,624,117.489,121.086,3.06,混料,1569.08
MC-0010177,2026-04-25 17:00:00,M18,BUM-020,POM,804,235.849,245.284,4.0,回料,5921.33
MC-0010178,2026-01-10 12:00:00,M17,HND-028,POM,784,609.597,688.981,13.02,新料,9911.87
MC-0010179,2024-10-13 08:00:00,M23,WLC-002,PP,175,76.336,86.322,13.08,新料,1271.15
MC-0010180,2026-02-04 16:00:00,M06,CUP-010,TPE,236,120.495,139.665,15.91,混料,1842.38
MC-0010181,2024-06-13 13:00:00,M20,BUM-028,PP-GF20,469,174.92,177.677,1.58,回料,1632.63
MC-0010182,2024-01-19 08:00:00,M01,VEN-018,PP,327,57.898,60.124,3.84,新料,527.05
MC-0010183,2026-04-12 15:00:00,M27,LRB-018,PA66,615,32.369,33.046,2.09,新料,1008.96
MC-0010184,2024-05-02 15:00:00,M28,LRB-015,PC/ABS,612,390.067,455.418,16.75,新料,8373.09
MC-0010185,2024-02-10 11:00:00,M06,VEN-006,ABS,935,48.634,50.509,3.86,新料,876.69
MC-0010186,2024-04-29 08:00:00,M09,DRH-017,PC/ABS,229,105.056,117.4,11.75,混料,1435.08
MC-0010187,2025-04-11 10:00:00,M12,VEN-002,POM,745,126.306,137.013,8.48,新料,1837.13
MC-0010188,2024-12-24 14:00:00,M13,DRH-025,ABS,918,27.326,32.108,17.5,新料,475.04
MC-0010189,2025-06-06 08:00:00,M27,LRB-010,TPE,626,468.691,475.079,1.36,新料,14678.16
MC-0010190,2025-08-01 12:00:00,M10,CUP-005,ABS,672,380.065,438.685,15.42,新料,5202.39
MC-0010191,2025-03-29 16:00:00,M16,HND-013,PP,267,43.864,47.141,7.47,回料,1185.78
MC-0010192,2024-04-09 17:00:00,M29,LFR-011,PP,610,400.793,470.847,17.48,混料,5782.85
MC-0010193,2025-02-16 09:00:00,M02,DRH-017,TPE,475,217.912,230.244,5.66,新料,2285.42
MC-0010194,2025-07-08 08:00:00,M13,VEN-026,PA6,291,78.829,89.964,14.13,新料,2713.8
MC-0010195,2024-07-18 08:00:00,M18,TLM-021,PP-GF20,235,22.995,23.42,1.85,新料,265.98
MC-0010196,2025-09-22 10:00:00,M12,CUP-001,PP-GF20,142,121.791,123.055,1.04,新料,3756.88
MC-0010197,2025-03-01 17:00:00,M20,TLM-022,PP-GF20,405,235.064,275.988,17.41,混料,4635.64
MC-0010198,2026-03-19 14:00:00,M12,VEN-012,PC/ABS,459,301.911,340.677,12.84,混料,7508.94
MC-0010199,2025-07-30 13:00:00,M08,DRH-025,TPE,751,22.355,26.286,17.58,新料,833.5
MC-0010200,2025-08-27 16:00:00,M25,DUO-007,PP,946,380.788,402.754,5.77,回料,6061.06
MC-0010201,2026-04-13 10:00:00,M27,LRB-007,PC/ABS,398,188.982,206.029,9.02,新料,2583.98
MC-0010202,2025-06-26 09:00:00,M08,DRH-019,PC/ABS,205,92.526,95.689,3.42,新料,2342.59
MC-0010203,2024-04-21 08:00:00,M07,VEN-002,ABS,801,135.8,155.62,14.59,新料,5273.51
MC-0010204,2025-12-26 15:00:00,M27,LFR-016,POM,822,643.97,691.059,7.31,新料,21878.66
MC-0010205,2025-08-05 09:00:00,M29,LFR-015,PC/ABS,716,608.052,715.15,17.61,混料,9721.91
