timestamp,machine_id,nozzle_temp_C,oil_temp_C,injection_pressure_bar,clamp_force_pct,injection_speed_m_s,cycle_time_s,power_kw,status
2026-04-09 08:47:00,M11,196.3,42.7,165.4,52.9,1.031,20.39,71.08,警告
2026-04-09 08:47:30,M07,197.3,45.3,182.9,91.3,1.176,32.77,25.54,正常
2026-04-09 08:48:00,M07,277.9,54.5,197.6,72.1,1.328,32.0,76.89,正常
2026-04-09 08:48:30,M21,256.1,48.5,183.9,59.0,1.431,20.37,57.8,正常
2026-04-09 08:49:00,M06,219.4,41.6,96.4,53.6,1.041,16.7,30.19,正常
2026-04-09 08:49:30,M07,266.4,44.8,103.6,70.6,1.12,18.5,67.14,正常
2026-04-09 08:50:00,M17,188.3,60.3,110.4,68.0,1.128,34.66,17.15,正常
2026-04-09 08:50:30,M09,265.2,56.9,117.8,82.6,0.913,14.16,53.78,正常
2026-04-09 08:51:00,M24,189.5,58.7,117.6,92.2,0.972,24.4,66.16,警告
2026-04-09 08:51:30,M07,195.9,61.0,186.7,76.3,1.335,30.97,58.5,异常
2026-04-09 08:52:00,M08,223.1,42.8,162.5,61.6,1.153,29.0,66.79,正常
2026-04-09 08:52:30,M25,231.5,64.2,147.9,69.4,1.095,23.44,50.62,正常
2026-04-09 08:53:00,M09,239.3,42.5,112.8,83.7,1.277,27.59,53.17,正常
2026-04-09 08:53:30,M02,282.5,64.6,175.8,79.2,0.804,25.85,36.36,正常
2026-04-09 08:54:00,M22,274.3,46.0,86.9,64.5,1.34,30.16,55.1,异常
2026-04-09 08:54:30,M26,244.2,62.3,108.9,57.1,0.987,28.95,61.34,正常
2026-04-09 08:55:00,M14,280.9,40.2,125.3,88.1,1.291,39.76,21.04,正常
2026-04-09 08:55:30,M15,235.2,64.5,97.2,50.3,1.374,21.01,35.43,警告
2026-04-09 08:56:00,M28,245.7,40.6,105.4,64.0,1.482,26.69,79.51,正常
2026-04-09 08:56:30,M03,188.5,57.0,121.9,85.6,1.012,19.47,77.28,异常
2026-04-09 08:57:00,M21,201.9,43.5,196.5,55.8,1.346,9.15,32.97,正常
2026-04-09 08:57:30,M09,243.3,41.8,176.0,54.5,1.364,9.24,74.47,正常
2026-04-09 08:58:00,M06,216.4,63.1,95.5,90.4,1.123,17.68,62.15,正常
2026-04-09 08:58:30,M19,207.0,51.2,156.0,68.3,1.474,39.71,28.36,警告
2026-04-09 08:59:00,M13,270.7,59.0,189.0,56.8,1.042,40.72,32.09,正常
2026-04-09 08:59:30,M07,184.2,56.0,197.4,57.3,1.289,26.79,69.91,正常
2026-04-09 09:00:00,M21,256.0,55.3,143.7,82.8,0.885,31.78,78.28,正常
2026-04-09 09:00:30,M08,276.7,62.8,108.4,88.0,1.268,8.85,25.46,正常
2026-04-09 09:01:00,M29,217.6,56.5,136.5,61.2,0.819,17.45,63.37,异常
2026-04-09 09:01:30,M22,235.6,50.4,138.3,74.4,1.318,34.8,36.09,异常
2026-04-09 09:02:00,M05,277.9,48.8,87.0,78.8,1.275,9.42,26.76,正常
2026-04-09 09:02:30,M02,239.1,58.1,156.7,45.1,1.008,44.17,48.97,正常
2026-04-09 09:03:00,M14,273.7,64.7,179.5,90.0,1.087,28.45,52.19,正常
2026-04-09 09:03:30,M27,213.8,58.6,186.2,89.9,1.28,26.5,17.21,正常
2026-04-09 09:04:00,M02,280.3,64.0,99.3,47.4,1.234,40.65,78.61,正常
2026-04-09 09:04:30,M07,185.2,49.7,125.4,83.0,0.97,31.75,27.09,正常
2026-04-09 09:05:00,M11,264.7,45.0,193.7,72.6,1.47,20.96,39.18,正常
2026-04-09 09:05:30,M23,281.3,61.7,166.8,82.3,1.085,31.18,16.71,正常
2026-04-09 09:06:00,M21,271.2,47.9,102.8,60.8,1.032,24.6,69.23,正常
2026-04-09 09:06:30,M05,241.3,46.1,155.7,75.4,0.962,26.47,52.45,正常
2026-04-09 09:07:00,M18,258.0,53.0,195.5,77.6,1.034,13.15,18.28,正常
2026-04-09 09:07:30,M13,241.2,63.3,107.9,79.4,1.258,27.74,39.89,正常
2026-04-09 09:08:00,M11,270.5,62.1,142.2,70.1,1.383,25.64,75.28,正常
2026-04-09 09:08:30,M24,199.2,55.8,184.7,77.2,0.896,30.87,40.29,正常
2026-04-09 09:09:00,M04,263.5,47.3,157.0,51.7,1.084,27.13,79.04,正常
2026-04-09 09:09:30,M18,279.6,61.7,121.7,82.6,0.872,34.9,79.19,正常
2026-04-09 09:10:00,M28,182.1,61.6,89.3,91.8,1.119,8.01,65.14,正常
2026-04-09 09:10:30,M26,204.3,61.2,138.7,65.8,1.421,24.12,78.97,警告
2026-04-09 09:11:00,M29,273.2,49.1,139.7,65.4,1.052,13.49,41.48,正常
2026-04-09 09:11:30,M12,280.1,59.0,149.0,86.6,1.447,39.27,46.98,正常
2026-04-09 09:12:00,M23,201.0,40.7,126.6,80.6,1.325,41.43,61.76,异常
2026-04-09 09:12:30,M23,185.3,45.7,111.8,80.9,1.181,26.55,51.62,正常
2026-04-09 09:13:00,M20,257.1,44.9,191.8,65.2,0.969,21.74,23.16,正常
2026-04-09 09:13:30,M29,256.9,63.3,167.0,72.2,0.996,12.9,25.49,警告
2026-04-09 09:14:00,M24,260.9,60.6,84.7,54.2,1.333,29.55,57.17,正常
2026-04-09 09:14:30,M15,195.1,52.2,95.8,78.0,0.887,28.08,74.75,正常
2026-04-09 09:15:00,M02,195.6,51.6,103.5,81.3,1.308,22.29,25.64,正常
2026-04-09 09:15:30,M20,205.3,48.2,154.1,67.8,1.264,44.41,22.73,异常
2026-04-09 09:16:00,M10,248.8,43.6,99.5,89.9,1.134,40.77,47.29,正常
2026-04-09 09:16:30,M29,212.6,52.6,116.7,50.8,0.856,34.53,55.84,正常
2026-04-09 09:17:00,M08,209.7,41.8,101.9,91.6,1.356,26.44,22.35,正常
2026-04-09 09:17:30,M19,282.7,54.7,151.6,85.6,1.434,10.68,75.27,正常
2026-04-09 09:18:00,M22,242.7,42.9,185.9,89.0,1.185,21.07,70.66,警告
2026-04-09 09:18:30,M05,256.3,45.0,100.7,48.0,1.35,41.98,67.79,正常
2026-04-09 09:19:00,M27,240.2,43.8,187.0,63.8,1.349,16.16,70.59,正常
2026-04-09 09:19:30,M08,212.0,55.3,99.3,77.4,1.355,41.39,76.03,正常
2026-04-09 09:20:00,M11,284.0,57.4,112.8,51.2,0.95,30.39,31.61,正常
2026-04-09 09:20:30,M09,208.5,44.9,171.2,65.0,1.011,15.48,37.98,正常
2026-04-09 09:21:00,M28,243.5,64.0,125.4,92.0,1.106,15.53,67.13,正常
2026-04-09 09:21:30,M23,280.4,63.6,131.7,55.2,1.052,20.86,33.32,正常
2026-04-09 09:22:00,M08,241.5,47.4,197.9,74.5,1.173,19.89,65.71,正常
2026-04-09 09:22:30,M26,234.7,53.3,105.2,87.0,1.474,29.93,15.6,正常
2026-04-09 09:23:00,M11,255.9,64.5,132.1,91.0,1.01,30.85,36.57,正常
2026-04-09 09:23:30,M18,213.0,55.9,174.3,58.7,1.242,17.65,43.64,正常
2026-04-09 09:24:00,M04,237.8,58.4,88.8,62.5,0.817,12.95,18.65,正常
2026-04-09 09:24:30,M18,272.0,45.9,93.3,64.7,1.259,34.99,63.75,正常
2026-04-09 09:25:00,M20,204.7,64.7,169.8,47.8,1.312,36.28,79.12,正常
2026-04-09 09:25:30,M28,184.7,49.1,124.4,60.7,1.343,41.14,19.92,正常
2026-04-09 09:26:00,M14,233.4,42.4,199.7,71.6,0.884,16.87,29.15,正常
2026-04-09 09:26:30,M16,252.1,57.5,107.0,93.8,1.411,29.38,36.7,正常
2026-04-09 09:27:00,M19,265.7,56.5,175.0,65.1,1.355,41.56,22.4,正常
2026-04-09 09:27:30,M13,197.7,58.1,99.3,71.0,0.977,16.69,19.37,正常
2026-04-09 09:28:00,M21,233.5,42.8,182.4,69.6,1.316,40.85,69.67,正常
2026-04-09 09:28:30,M25,281.7,42.4,166.0,45.1,1.297,21.1,72.57,正常
2026-04-09 09:29:00,M14,252.1,49.2,88.9,63.3,0.845,42.79,76.12,正常
2026-04-09 09:29:30,M11,230.2,60.6,105.8,51.6,0.826,36.08,45.33,正常
2026-04-09 09:30:00,M17,267.1,54.4,187.1,70.0,1.382,14.33,41.79,警告
2026-04-09 09:30:30,M04,243.2,45.2,128.6,91.8,1.29,36.44,45.73,正常
2026-04-09 09:31:00,M24,258.0,64.3,80.1,86.2,1.025,44.32,39.01,正常
2026-04-09 09:31:30,M17,204.9,57.1,179.9,52.5,1.299,25.44,79.63,正常
2026-04-09 09:32:00,M09,236.3,57.0,119.4,73.4,0.906,31.61,73.34,正常
2026-04-09 09:32:30,M06,233.2,43.6,197.4,94.4,1.438,43.72,20.48,正常
2026-04-09 09:33:00,M10,254.5,62.6,140.1,72.1,1.415,13.47,15.19,正常
2026-04-09 09:33:30,M09,221.8,59.3,97.1,85.9,1.477,11.78,19.42,正常
2026-04-09 09:34:00,M06,206.3,43.8,194.6,81.3,1.324,15.94,47.58,警告
2026-04-09 09:34:30,M05,189.3,44.6,164.4,59.5,1.234,39.42,67.41,异常
2026-04-09 09:35:00,M15,216.7,52.7,99.4,66.1,0.81,37.01,54.96,正常
2026-04-09 09:35:30,M23,186.5,62.1,161.0,85.5,0.919,39.39,36.86,正常
2026-04-09 09:36:00,M04,192.1,45.4,124.4,90.1,1.349,41.65,60.07,正常
2026-04-09 09:36:30,M27,215.2,51.5,139.1,50.5,1.109,23.59,34.08,正常
2026-04-09 09:37:00,M22,202.8,58.4,107.9,94.2,1.079,37.47,47.21,正常
2026-04-09 09:37:30,M13,207.3,47.5,112.9,49.1,1.335,8.11,64.87,正常
2026-04-09 09:38:00,M18,210.0,46.8,120.0,56.3,0.802,37.58,41.98,警告
2026-04-09 09:38:30,M12,222.9,64.3,185.7,66.0,1.005,9.15,15.0,正常
2026-04-09 09:39:00,M04,263.5,63.5,146.5,68.0,0.83,12.05,36.01,正常
2026-04-09 09:39:30,M07,214.2,41.4,115.3,70.7,1.275,37.16,77.09,异常
2026-04-09 09:40:00,M10,275.7,44.1,98.0,92.4,0.982,38.99,17.78,正常
2026-04-09 09:40:30,M22,270.0,41.5,124.4,87.1,1.279,25.73,36.27,警告
2026-04-09 09:41:00,M12,228.6,41.0,108.2,45.7,0.877,35.72,51.91,正常
2026-04-09 09:41:30,M01,200.8,64.8,143.2,72.4,1.002,11.0,70.36,异常
2026-04-09 09:42:00,M06,191.3,53.0,167.8,74.5,0.918,38.16,35.6,警告
2026-04-09 09:42:30,M03,228.5,52.3,98.7,64.4,0.848,31.96,58.35,正常
2026-04-09 09:43:00,M23,218.2,56.2,197.8,78.2,1.102,34.92,46.47,正常
2026-04-09 09:43:30,M15,205.2,58.5,121.6,71.5,1.133,30.8,36.52,异常
2026-04-09 09:44:00,M02,194.5,55.4,172.3,80.6,0.849,44.32,63.72,异常
2026-04-09 09:44:30,M09,243.3,58.0,172.6,51.7,1.013,19.44,53.62,正常
2026-04-09 09:45:00,M14,269.7,45.4,155.3,55.8,0.886,43.77,57.97,正常
2026-04-09 09:45:30,M12,265.0,56.8,85.3,64.1,1.06,20.0,24.2,正常
2026-04-09 09:46:00,M17,197.4,47.1,177.1,55.4,1.162,20.07,37.4,警告
2026-04-09 09:46:30,M27,276.7,54.9,95.9,81.1,0.832,37.99,64.96,正常
2026-04-09 09:47:00,M16,208.1,60.8,194.3,50.6,1.496,19.52,71.77,正常
2026-04-09 09:47:30,M12,201.9,55.3,160.6,68.1,0.919,43.15,77.88,正常
2026-04-09 09:48:00,M11,229.1,62.9,153.1,89.8,1.458,40.51,57.98,正常
2026-04-09 09:48:30,M01,196.8,59.5,142.4,63.5,1.107,43.22,28.9,正常
2026-04-09 09:49:00,M06,262.5,51.8,98.0,67.0,0.879,36.37,57.37,正常
2026-04-09 09:49:30,M22,279.7,52.2,135.3,71.6,1.026,42.88,51.9,正常
2026-04-09 09:50:00,M23,243.0,53.0,193.7,90.7,1.457,20.55,46.24,正常
2026-04-09 09:50:30,M10,185.5,52.4,132.7,68.4,0.946,34.06,53.82,警告
2026-04-09 09:51:00,M25,227.3,45.0,139.1,47.0,0.862,10.74,46.59,正常
2026-04-09 09:51:30,M04,272.9,62.4,107.1,67.1,0.849,21.49,16.11,正常
2026-04-09 09:52:00,M13,266.3,57.5,159.3,63.9,1.471,31.49,49.1,正常
2026-04-09 09:52:30,M19,203.2,60.1,198.8,75.1,1.096,22.51,44.8,正常
2026-04-09 09:53:00,M29,272.9,54.0,118.6,62.8,1.424,31.08,68.84,正常
2026-04-09 09:53:30,M16,262.5,46.9,183.1,61.1,1.148,26.16,76.71,正常
2026-04-09 09:54:00,M13,207.9,53.0,85.9,65.0,1.147,41.85,62.58,正常
2026-04-09 09:54:30,M03,257.5,54.2,122.8,48.1,1.426,44.14,70.7,正常
2026-04-09 09:55:00,M06,196.8,42.5,108.1,46.1,1.01,23.18,37.64,异常
2026-04-09 09:55:30,M20,202.9,54.7,104.5,65.8,1.329,30.2,49.4,警告
2026-04-09 09:56:00,M10,239.2,54.1,106.9,65.4,1.039,29.04,63.51,警告
2026-04-09 09:56:30,M13,259.5,46.8,83.6,49.7,1.198,22.31,61.81,异常
2026-04-09 09:57:00,M01,186.2,45.1,93.6,75.9,1.059,13.75,56.45,正常
2026-04-09 09:57:30,M13,283.5,49.4,175.6,74.0,1.314,26.57,73.44,正常
2026-04-09 09:58:00,M06,276.4,44.6,154.4,80.6,0.98,25.54,20.86,正常
2026-04-09 09:58:30,M02,189.6,51.2,108.4,73.4,1.357,39.17,44.66,正常
2026-04-09 09:59:00,M01,259.9,59.4,114.6,60.5,0.917,22.88,75.84,正常
2026-04-09 09:59:30,M07,282.2,42.8,109.7,59.8,0.986,36.99,34.57,异常
2026-04-09 10:00:00,M14,249.2,59.2,118.4,68.4,1.425,42.68,18.72,正常
2026-04-09 10:00:30,M09,233.9,42.8,172.8,50.2,1.344,16.53,71.84,正常
2026-04-09 10:01:00,M02,187.3,45.7,135.6,65.7,1.285,38.01,70.41,正常
2026-04-09 10:01:30,M27,282.3,49.9,81.5,58.1,0.807,17.95,60.74,正常
2026-04-09 10:02:00,M29,181.4,56.4,125.4,85.4,1.463,21.82,37.2,正常
2026-04-09 10:02:30,M22,241.8,55.2,124.4,61.7,1.432,31.81,16.36,警告
2026-04-09 10:03:00,M08,264.6,58.7,142.0,68.3,1.011,17.36,71.5,异常
2026-04-09 10:03:30,M27,264.9,42.8,81.0,56.7,1.148,40.29,60.38,异常
2026-04-09 10:04:00,M22,221.0,63.0,114.9,62.4,1.428,20.46,75.43,正常
2026-04-09 10:04:30,M18,181.4,40.8,92.0,75.5,1.222,30.19,21.97,正常
2026-04-09 10:05:00,M29,239.8,61.1,193.9,80.3,1.353,38.23,68.18,正常
2026-04-09 10:05:30,M03,242.4,47.3,192.3,80.4,1.255,12.61,59.39,正常
2026-04-09 10:06:00,M04,268.6,46.0,183.6,79.3,1.195,41.43,27.12,正常
2026-04-09 10:06:30,M03,198.8,41.2,155.7,46.9,0.974,44.64,55.61,正常
2026-04-09 10:07:00,M10,284.2,46.6,114.0,45.2,0.844,33.21,51.19,正常
2026-04-09 10:07:30,M05,206.0,62.7,171.3,52.4,1.105,42.82,78.12,正常
2026-04-09 10:08:00,M29,265.3,48.6,118.4,62.1,1.051,42.53,50.27,正常
2026-04-09 10:08:30,M29,225.8,51.2,131.9,82.1,1.155,37.47,33.01,正常
2026-04-09 10:09:00,M22,196.4,49.0,186.3,67.4,0.912,41.13,65.1,正常
2026-04-09 10:09:30,M22,195.6,59.3,92.4,55.2,1.396,8.1,23.28,异常
2026-04-09 10:10:00,M28,212.8,50.5,197.4,90.0,1.428,15.15,67.28,正常
2026-04-09 10:10:30,M03,237.8,53.4,175.4,77.1,1.005,18.6,23.03,正常
2026-04-09 10:11:00,M25,230.9,51.2,152.6,68.7,0.973,43.85,76.12,正常
2026-04-09 10:11:30,M02,272.5,59.2,137.1,72.3,1.448,24.08,78.11,正常
2026-04-09 10:12:00,M10,258.4,42.2,127.9,61.8,0.892,16.01,54.39,正常
2026-04-09 10:12:30,M17,192.5,58.0,157.1,53.7,1.083,25.52,47.92,正常
2026-04-09 10:13:00,M22,231.9,59.5,84.2,65.9,1.369,31.68,70.1,正常
2026-04-09 10:13:30,M10,243.4,40.5,80.1,70.1,1.189,17.61,58.6,正常
2026-04-09 10:14:00,M22,252.1,51.2,127.1,59.6,1.178,21.27,61.92,正常
2026-04-09 10:14:30,M02,204.4,58.3,170.8,72.9,1.065,24.51,18.6,异常
2026-04-09 10:15:00,M02,186.1,51.6,199.7,90.6,1.249,28.97,51.5,正常
2026-04-09 10:15:30,M07,232.7,55.5,92.3,83.2,0.989,14.3,19.91,正常
2026-04-09 10:16:00,M17,283.3,60.4,179.4,83.5,1.329,28.97,50.71,正常
2026-04-09 10:16:30,M13,225.9,64.6,84.7,52.3,0.862,26.64,65.15,正常
2026-04-09 10:17:00,M06,217.5,49.6,141.7,62.0,1.412,16.97,66.36,异常
2026-04-09 10:17:30,M20,279.0,60.3,155.0,70.3,1.308,8.35,31.54,正常
2026-04-09 10:18:00,M23,199.3,57.1,194.3,93.6,1.339,10.32,17.26,异常
2026-04-09 10:18:30,M07,187.3,63.8,86.3,63.5,1.278,23.0,23.35,正常
2026-04-09 10:19:00,M21,230.9,60.6,124.4,68.1,1.417,43.61,67.47,正常
2026-04-09 10:19:30,M09,277.5,64.2,81.3,79.2,1.258,26.3,27.37,正常
2026-04-09 10:20:00,M08,217.9,41.3,84.6,85.6,1.219,37.82,61.84,正常
2026-04-09 10:20:30,M14,190.9,54.7,86.8,45.3,0.827,35.29,37.43,正常
2026-04-09 10:21:00,M21,225.5,56.1,130.9,52.1,0.912,30.52,61.88,正常
2026-04-09 10:21:30,M06,210.0,41.0,156.5,74.2,1.087,44.83,31.7,警告
2026-04-09 10:22:00,M21,196.9,62.1,129.1,89.2,0.885,22.63,59.52,正常
2026-04-09 10:22:30,M17,221.6,49.9,164.4,75.0,1.318,27.96,74.55,正常
2026-04-09 10:23:00,M08,215.1,47.6,189.6,83.4,1.112,36.01,62.29,正常
2026-04-09 10:23:30,M18,239.7,58.5,125.5,60.4,1.236,44.02,75.14,正常
2026-04-09 10:24:00,M17,279.3,63.6,123.5,84.3,0.87,26.05,52.9,警告
2026-04-09 10:24:30,M21,226.2,47.2,87.7,85.4,0.935,24.08,15.49,异常
2026-04-09 10:25:00,M15,180.1,48.1,96.0,61.2,1.141,15.84,40.47,正常
2026-04-09 10:25:30,M08,267.3,58.3,174.8,54.5,1.486,40.24,68.28,正常
2026-04-09 10:26:00,M10,198.4,47.2,114.7,49.5,1.128,27.91,76.09,异常
2026-04-09 10:26:30,M14,279.4,50.9,104.1,50.4,0.844,8.03,24.78,正常
2026-04-09 10:27:00,M21,271.3,58.8,84.2,84.0,1.081,20.38,28.83,异常
2026-04-09 10:27:30,M28,227.6,54.5,114.3,61.4,1.433,32.15,46.73,正常
2026-04-09 10:28:00,M16,185.0,48.3,171.2,47.8,1.193,33.23,26.06,正常
2026-04-09 10:28:30,M26,195.9,63.7,190.8,65.3,1.066,16.16,67.71,正常
2026-04-09 10:29:00,M29,228.8,58.9,137.0,75.9,0.818,43.44,53.07,正常
2026-04-09 10:29:30,M05,279.9,47.7,125.1,70.9,1.142,38.3,64.04,异常
2026-04-09 10:30:00,M19,262.3,44.5,187.2,56.5,1.391,30.52,33.8,正常
2026-04-09 10:30:30,M01,225.1,53.5,184.2,86.7,0.82,32.57,63.97,正常
2026-04-09 10:31:00,M29,232.5,42.8,105.5,57.7,1.027,30.82,69.34,正常
2026-04-09 10:31:30,M27,256.6,55.4,137.1,75.3,1.491,34.14,17.6,正常
2026-04-09 10:32:00,M27,206.5,46.5,96.9,89.3,1.306,42.14,68.12,警告
2026-04-09 10:32:30,M20,272.8,64.4,102.3,71.5,0.929,20.63,33.18,正常
2026-04-09 10:33:00,M10,205.8,58.7,102.7,55.1,0.814,25.86,41.78,正常
2026-04-09 10:33:30,M20,211.8,46.5,89.8,60.0,1.193,35.4,42.59,正常
2026-04-09 10:34:00,M11,183.7,53.9,95.5,92.9,1.433,9.73,35.97,正常
2026-04-09 10:34:30,M02,272.2,61.8,160.7,90.9,0.947,30.49,18.28,警告
2026-04-09 10:35:00,M02,233.3,51.2,113.4,82.7,1.221,32.59,43.9,正常
2026-04-09 10:35:30,M17,271.5,51.2,97.1,51.0,0.958,14.94,21.73,正常
2026-04-09 10:36:00,M10,258.3,56.7,194.2,60.4,1.187,39.08,59.49,正常
2026-04-09 10:36:30,M04,269.3,43.5,121.5,79.4,0.904,41.96,63.89,正常
2026-04-09 10:37:00,M23,215.8,50.9,80.0,49.6,1.266,21.48,20.77,正常
2026-04-09 10:37:30,M11,283.2,45.1,93.0,71.7,0.851,43.38,31.66,正常
2026-04-09 10:38:00,M18,195.5,54.7,146.7,81.0,0.986,38.56,42.17,警告
2026-04-09 10:38:30,M15,252.4,63.9,189.7,50.8,1.419,9.11,76.08,正常
2026-04-09 10:39:00,M17,261.9,51.9,153.8,89.3,1.141,16.01,65.2,正常
2026-04-09 10:39:30,M27,265.9,64.2,145.5,65.8,1.479,13.59,68.97,正常
2026-04-09 10:40:00,M25,206.1,40.2,160.3,50.1,1.293,27.16,70.5,正常
2026-04-09 10:40:30,M09,201.6,56.2,164.1,84.2,1.033,27.8,61.01,正常
2026-04-09 10:41:00,M05,235.0,42.9,132.7,65.9,1.102,30.78,44.21,正常
2026-04-09 10:41:30,M25,209.7,44.2,106.6,88.2,0.949,22.27,29.24,正常
2026-04-09 10:42:00,M03,241.4,57.7,126.5,80.3,1.328,40.79,22.92,正常
2026-04-09 10:42:30,M24,180.3,41.7,143.5,75.6,1.071,11.84,46.04,正常
2026-04-09 10:43:00,M02,185.0,48.4,165.7,50.6,0.914,40.85,61.13,正常
2026-04-09 10:43:30,M17,200.7,44.4,121.4,58.8,1.014,35.78,76.68,异常
2026-04-09 10:44:00,M27,254.9,55.0,164.6,80.1,1.194,24.94,46.08,正常
2026-04-09 10:44:30,M29,249.2,64.0,86.2,92.1,1.098,35.1,35.77,警告
2026-04-09 10:45:00,M27,222.2,55.2,147.5,77.2,1.343,9.04,65.99,警告
2026-04-09 10:45:30,M27,191.0,41.3,81.8,57.0,1.068,13.38,35.96,正常
2026-04-09 10:46:00,M12,181.1,46.8,140.3,74.3,1.46,16.75,23.18,正常
2026-04-09 10:46:30,M15,229.2,63.4,135.8,49.4,1.374,21.93,37.41,异常
2026-04-09 10:47:00,M17,199.0,56.3,111.1,56.8,1.375,37.09,60.57,正常
2026-04-09 10:47:30,M17,184.8,57.0,180.8,89.3,1.49,14.83,50.98,正常
2026-04-09 10:48:00,M13,192.4,41.2,171.1,71.8,0.965,27.75,62.95,正常
2026-04-09 10:48:30,M06,233.6,54.0,100.8,65.9,1.158,23.57,65.59,异常
2026-04-09 10:49:00,M26,235.1,62.2,136.6,63.2,1.071,16.68,56.76,正常
2026-04-09 10:49:30,M08,253.0,53.4,168.8,60.4,1.331,26.43,38.42,正常
2026-04-09 10:50:00,M24,268.8,47.7,152.9,72.3,1.483,44.5,30.67,正常
2026-04-09 10:50:30,M12,252.0,63.1,122.8,92.1,1.359,23.79,17.98,正常
2026-04-09 10:51:00,M28,206.2,64.9,180.7,52.4,0.96,18.74,32.78,正常
2026-04-09 10:51:30,M29,223.4,61.8,96.8,73.2,0.859,19.6,61.33,异常
2026-04-09 10:52:00,M02,238.6,62.9,90.3,93.1,1.483,17.29,74.07,正常
2026-04-09 10:52:30,M08,183.3,44.3,161.1,61.7,1.33,17.35,58.88,正常
2026-04-09 10:53:00,M04,258.6,49.5,110.7,70.0,0.921,14.12,58.55,正常
2026-04-09 10:53:30,M22,252.1,61.4,168.6,89.6,1.391,34.92,68.23,正常
2026-04-09 10:54:00,M06,231.9,63.4,198.0,74.1,1.364,22.11,56.53,正常
2026-04-09 10:54:30,M16,208.3,58.7,170.3,60.6,1.474,42.28,34.65,正常
2026-04-09 10:55:00,M24,280.2,48.4,82.3,63.6,0.851,24.01,52.4,正常
2026-04-09 10:55:30,M23,193.1,43.0,167.3,89.5,1.384,12.71,24.74,正常
2026-04-09 10:56:00,M02,215.5,51.4,116.5,61.7,1.471,39.98,58.6,正常
2026-04-09 10:56:30,M01,273.9,62.9,86.9,72.6,1.394,36.05,44.46,正常
2026-04-09 10:57:00,M16,183.0,42.8,179.5,86.5,1.493,35.78,47.69,异常
2026-04-09 10:57:30,M11,250.3,43.9,165.5,76.2,1.11,11.21,20.43,正常
2026-04-09 10:58:00,M03,250.5,64.0,187.8,60.1,0.995,17.66,21.95,正常
2026-04-09 10:58:30,M02,273.3,59.7,167.9,59.1,1.205,29.86,75.0,正常
2026-04-09 10:59:00,M28,251.3,44.5,165.8,93.2,0.833,13.65,66.08,正常
2026-04-09 10:59:30,M22,205.3,50.6,90.9,79.7,1.143,33.92,18.02,异常
2026-04-09 11:00:00,M18,236.3,49.8,172.8,67.7,1.238,8.72,53.6,正常
2026-04-09 11:00:30,M03,261.2,40.8,93.6,58.4,0.998,33.56,50.08,正常
2026-04-09 11:01:00,M11,216.8,47.7,166.0,77.9,0.833,31.28,34.77,正常
2026-04-09 11:01:30,M16,264.0,45.1,175.5,49.1,1.494,23.41,38.87,正常
2026-04-09 11:02:00,M02,192.8,55.9,191.6,62.2,1.383,13.96,24.0,正常
2026-04-09 11:02:30,M28,240.4,58.2,164.8,84.7,1.291,11.98,75.99,正常
2026-04-09 11:03:00,M18,219.9,43.9,170.5,47.3,1.002,23.3,31.68,异常
2026-04-09 11:03:30,M09,183.9,41.4,190.1,92.8,1.491,30.55,71.67,正常
2026-04-09 11:04:00,M16,272.5,57.2,199.1,76.2,1.455,44.63,42.14,正常
2026-04-09 11:04:30,M14,208.3,47.6,86.7,86.1,1.087,22.78,74.46,正常
2026-04-09 11:05:00,M16,249.1,55.0,136.4,53.1,1.199,13.42,68.82,警告
2026-04-09 11:05:30,M18,259.9,55.1,118.2,79.8,1.023,18.52,65.82,警告
2026-04-09 11:06:00,M12,282.4,47.2,136.4,56.0,1.241,14.4,16.19,正常
2026-04-09 11:06:30,M05,273.6,54.7,96.7,67.0,1.092,17.08,37.38,正常
2026-04-09 11:07:00,M23,272.6,51.6,156.1,89.0,0.996,23.82,60.15,警告
2026-04-09 11:07:30,M01,207.3,47.3,141.3,65.1,1.32,10.85,23.56,正常
2026-04-09 11:08:00,M24,183.9,58.8,139.8,75.1,0.853,20.77,68.39,正常
2026-04-09 11:08:30,M19,221.4,42.8,108.1,93.6,1.234,28.66,22.96,正常
2026-04-09 11:09:00,M26,193.2,58.1,179.4,51.3,1.173,11.3,36.77,异常
2026-04-09 11:09:30,M16,273.5,63.0,188.5,45.2,0.938,36.45,43.9,正常
2026-04-09 11:10:00,M14,243.0,47.4,82.7,61.5,1.466,27.29,61.18,异常
2026-04-09 11:10:30,M04,257.2,43.7,142.1,76.3,1.13,26.1,53.41,正常
2026-04-09 11:11:00,M07,193.5,56.8,106.9,67.1,1.173,30.19,78.55,正常
2026-04-09 11:11:30,M28,276.5,64.3,178.9,81.0,1.136,17.31,42.3,正常
2026-04-09 11:12:00,M28,195.5,62.5,90.3,94.4,1.247,19.04,72.57,正常
2026-04-09 11:12:30,M14,273.0,49.9,102.7,94.7,0.993,27.74,41.47,正常
2026-04-09 11:13:00,M28,245.3,56.3,81.9,63.1,1.047,34.76,59.8,正常
2026-04-09 11:13:30,M25,279.2,47.8,168.7,55.4,0.822,21.87,48.0,正常
2026-04-09 11:14:00,M22,226.9,48.4,97.4,77.0,1.366,23.5,28.33,正常
2026-04-09 11:14:30,M11,282.5,60.3,125.6,86.1,1.347,12.42,69.88,正常
